gene	value_type	with_depth	contrast	estimate	SE	df	t.ratio	p.value	sd_study	sd_residual	study_dominated	n_units	n_donors	bh_family	block	p_BH_across_genes
LAMA2	expr	TRUE	Pericytes - Alveolar macrophages	1.92769946957292	0.0761414383144146	2201.44199058682	-25.3173503449301	4.0187159370927e-124	1.57559384201114e-17	0.440267198663643	FALSE	2329	220	bm_expansion	basement_membrane	1.68786069357893e-123
LAMA2	expr	TRUE	Pericytes - Classical monocytes	2.13824250297494	0.0728733610832847	2162.29485670057	-29.3418949145382	2.879366986274e-158	1.57559384201114e-17	0.440267198663643	FALSE	2329	220	bm_expansion	basement_membrane	1.84029107383599e-157
LAMA2	expr	TRUE	Pericytes - DC2	2.10301993967554	0.0733734094282394	2179.11808016725	-28.6618811373667	1.45138013120975e-152	1.57559384201114e-17	0.440267198663643	FALSE	2329	220	bm_expansion	basement_membrane	8.88970330365974e-152
LAMA2	expr	TRUE	Pericytes - EC aerocyte capillary	2.14130793909152	0.0810855429584911	2129.42774264917	-26.4080113539807	6.69955825249823e-133	1.57559384201114e-17	0.440267198663643	FALSE	2329	220	bm_expansion	basement_membrane	2.98434867611285e-132
LAMA2	expr	TRUE	Pericytes - EC general capillary	1.92061625385545	0.0758266541064217	2138.13583961987	-25.3290386670615	7.89832152878187e-124	1.57559384201114e-17	0.440267198663643	FALSE	2329	220	bm_expansion	basement_membrane	3.22514795758593e-123
LAMA2	expr	TRUE	Pericytes - EC venous pulmonary	2.09942028825088	0.0788100926894084	2154.81748530863	-26.638977529499	4.55528230298369e-135	1.57559384201114e-17	0.440267198663643	FALSE	2329	220	bm_expansion	basement_membrane	2.09258280793313e-134
LAMA2	expr	TRUE	Pericytes - EC venous systemic	2.06416394077441	0.0809228448637532	2169.38659847879	-25.50780245368	1.6944179766882e-125	1.57559384201114e-17	0.440267198663643	FALSE	2329	220	bm_expansion	basement_membrane	7.32586595803427e-125
LAMA2	expr	TRUE	Pericytes - Interstitial macrophages	2.07471346078225	0.0742874429651046	2209.66007434729	-27.928185141018	1.5261615209452e-146	1.57559384201114e-17	0.440267198663643	FALSE	2329	220	bm_expansion	basement_membrane	8.62868244534404e-146
LAMA2	expr	TRUE	Pericytes - Lymphatic EC	2.14004323087452	0.0766777672193184	2158.43257822549	-27.9095663382247	5.29424399276127e-146	1.57559384201114e-17	0.440267198663643	FALSE	2329	220	bm_expansion	basement_membrane	2.88242172939225e-145
LAMA2	expr	TRUE	Pericytes - Mast cells	2.01729173879106	0.0754442402266641	2162.05635530517	-26.7388435847498	5.94702814909715e-136	1.57559384201114e-17	0.440267198663643	FALSE	2329	220	bm_expansion	basement_membrane	2.82004238037832e-135
LAMA2	expr	TRUE	Pericytes - Myofibroblasts	-0.065560615300703	0.10021250896354	2132.71862972754	0.654215885609205	0.513043265945517	1.57559384201114e-17	0.440267198663643	FALSE	2329	220	bm_expansion	basement_membrane	0.785597500979073
LAMA2	expr	TRUE	Pericytes - (Non-classical monocytes)	2.15146775249588	0.0751888937500716	2184.7193631888	-28.6141695294437	2.29892139677539e-152	1.57559384201114e-17	0.440267198663643	FALSE	2329	220	bm_expansion	basement_membrane	1.35176578130393e-151
LAMA2	expr	TRUE	Pericytes - Peribronchial fibroblasts	-0.655505529965597	0.0878353879099987	2168.22457170976	7.46288649214217	1.50509663757316e-13	1.57559384201114e-17	0.440267198663643	FALSE	2329	220	bm_expansion	basement_membrane	4.60935845256779e-13
LAMA2	expr	TRUE	Pericytes - Subpleural fibroblasts	1.26170834727589	0.172772446357954	2185.40196258956	-7.30271738273508	4.58613960959356e-13	1.57559384201114e-17	0.440267198663643	FALSE	2329	220	bm_expansion	basement_membrane	1.37584188287807e-12
LAMA2	expr	TRUE	Pericytes - (Transitional Club-AT2)	2.12621440299834	0.0793384821989804	2181.99349908349	-26.7992825683986	1.36620984401459e-136	1.57559384201114e-17	0.440267198663643	FALSE	2329	220	bm_expansion	basement_membrane	6.69442823567148e-136
LAMA2	expr	TRUE	Pericytes - Vascular smooth muscle	1.94396662404252	0.0805232340310641	2145.09804121064	-24.1416859051212	5.3871663662584e-114	1.57559384201114e-17	0.440267198663643	FALSE	2329	220	bm_expansion	basement_membrane	2.08398277852628e-113
LAMA3	expr	TRUE	Pericytes - AT1	-3.71860034879714	0.0915128129377612	2191.06563323301	40.6347508007015	3.1879617127984e-268	1.13528167816297e-17	0.534177652917588	FALSE	2329	220	original_panel	basement_membrane	8.55436392934238e-267
LAMA3	expr	TRUE	Pericytes - AT2_AGTR2det	-0.709865026246725	0.103030372710591	2169.45378982725	6.88986177154491	5.10398764399006e-11	1.13528167816297e-17	0.534177652917588	FALSE	2329	220	original_panel	basement_membrane	7.53891752919633e-11
LAMA3	expr	TRUE	Pericytes - AT2_AGTR2undet	-1.07668470842107	0.0916797137960616	2228.76175540355	11.7439798166922	6.37028492181654e-30	1.13528167816297e-17	0.534177652917588	FALSE	2329	220	original_panel	basement_membrane	1.20189360048336e-29
LAMA3	expr	TRUE	Pericytes - Adventitial fibroblasts	-0.301372504661314	0.0961085953348407	2219.03692737477	3.13574975902351	0.0060781120110728	1.13528167816297e-17	0.534177652917588	FALSE	2329	220	original_panel	basement_membrane	0.00712555364404893
LAMA3	expr	TRUE	Pericytes - Alveolar fibroblasts	-0.0957142044031284	0.0942651358293427	2176.86165196143	1.01537226421027	0.591896926179886	1.13528167816297e-17	0.534177652917588	FALSE	2329	220	original_panel	basement_membrane	0.620143634153764
LAMA3	expr	TRUE	Pericytes - Alveolar macrophages	0.000584517900400526	0.0907527115334271	2214.81948011527	-0.00644077615449792	0.994861619725844	1.13528167816297e-17	0.534177652917588	FALSE	2329	220	original_panel	basement_membrane	0.995964269823163
LAMA3	expr	TRUE	Pericytes - Classical monocytes	-0.00567700796344694	0.0879031678948719	2193.78054368013	0.064582518462092	0.994861619725844	1.13528167816297e-17	0.534177652917588	FALSE	2329	220	original_panel	basement_membrane	0.995964269823163
LAMA3	expr	TRUE	Pericytes - DC2	-0.0443510605131476	0.0878986553715428	2201.23458899766	0.504570409247764	0.859475541939872	1.13528167816297e-17	0.534177652917588	FALSE	2329	220	original_panel	basement_membrane	0.879505692281691
LAMA3	expr	TRUE	Pericytes - EC aerocyte capillary	-0.00741285776138201	0.0981566466810586	2159.94713981642	0.0755206907736843	0.994861619725844	1.13528167816297e-17	0.534177652917588	FALSE	2329	220	original_panel	basement_membrane	0.995964269823163
LAMA3	expr	TRUE	Pericytes - EC general capillary	0.0263190541746516	0.0917079685278571	2174.52608950379	-0.286987647825357	0.994861619725844	1.13528167816297e-17	0.534177652917588	FALSE	2329	220	original_panel	basement_membrane	0.995964269823163
LAMA3	expr	TRUE	Pericytes - EC venous pulmonary	-0.143872347324934	0.0951839000599653	2195.06704348361	1.51151977628879	0.274680033698	1.13528167816297e-17	0.534177652917588	FALSE	2329	220	original_panel	basement_membrane	0.292870764406477
LAMA3	expr	TRUE	Pericytes - EC venous systemic	-0.565973365115255	0.097466342150621	2192.9324628673	5.80685960534581	3.82818067366223e-08	1.13528167816297e-17	0.534177652917588	FALSE	2329	220	original_panel	basement_membrane	5.34396319473658e-08
LAMA3	expr	TRUE	Pericytes - Interstitial macrophages	-0.0742920909363546	0.0891075466836097	2234.01167784451	0.833735117858651	0.653454410435132	1.13528167816297e-17	0.534177652917588	FALSE	2329	220	original_panel	basement_membrane	0.678749419871331
LAMA3	expr	TRUE	Pericytes - Lymphatic EC	-0.193096329208267	0.0925869078600655	2192.95615666617	2.08556839915326	0.0974743609561285	1.13528167816297e-17	0.534177652917588	FALSE	2329	220	original_panel	basement_membrane	0.106275657656456
LAMA3	expr	TRUE	Pericytes - Mast cells	-0.0852653810788599	0.0910040684365987	2198.18911355567	0.936940320841405	0.610561317464831	1.13528167816297e-17	0.534177652917588	FALSE	2329	220	original_panel	basement_membrane	0.636935456448193
LAMA3	expr	TRUE	Pericytes - Myofibroblasts	-0.0159555817242693	0.121268544551564	2168.54054542738	0.131572303298197	0.994861619725844	1.13528167816297e-17	0.534177652917588	FALSE	2329	220	original_panel	basement_membrane	0.995964269823163
LAMA3	expr	TRUE	Pericytes - (Non-classical monocytes)	-0.00169831127298878	0.0904938672311265	2215.37950724669	0.0187671421826984	0.994861619725844	1.13528167816297e-17	0.534177652917588	FALSE	2329	220	original_panel	basement_membrane	0.995964269823163
LAMA3	expr	TRUE	Pericytes - Peribronchial fibroblasts	-0.0557751710990711	0.105777120754431	2192.93775551602	0.527289556581496	0.859475541939872	1.13528167816297e-17	0.534177652917588	FALSE	2329	220	original_panel	basement_membrane	0.879505692281691
LAMA3	expr	TRUE	Pericytes - Subpleural fibroblasts	-0.36756501888684	0.2079386919791	2241.67305816445	1.76766053199846	0.180258609715243	1.13528167816297e-17	0.534177652917588	FALSE	2329	220	original_panel	basement_membrane	0.195212799310454
LAMA3	expr	TRUE	Pericytes - (Transitional Club-AT2)	-0.241926738904956	0.0947782263403882	2210.03894397737	2.55255609063728	0.032280806234885	1.13528167816297e-17	0.534177652917588	FALSE	2329	220	original_panel	basement_membrane	0.0360917347487256
LAMA3	expr	TRUE	Pericytes - Vascular smooth muscle	-0.395522034525187	0.097317893248999	2180.02664639741	4.06422725893992	0.000209579685288004	1.13528167816297e-17	0.534177652917588	FALSE	2329	220	original_panel	basement_membrane	0.000258892552414593
LAMA4	expr	TRUE	Pericytes - AT1	1.83460241448806	0.0727388974533005	2131.73630716177	-25.2217517548421	1.41348022918323e-122	1.45451737350161e-17	0.421737137744933	FALSE	2329	220	original_panel	basement_membrane	5.78568602284321e-122
LAMA4	expr	TRUE	Pericytes - AT2_AGTR2det	1.9025961083147	0.0837024765183565	2146.82097841106	-22.7304637503461	2.41050164692778e-102	1.45451737350161e-17	0.421737137744933	FALSE	2329	220	original_panel	basement_membrane	9.24025631322315e-102
LAMA4	expr	TRUE	Pericytes - AT2_AGTR2undet	1.87890662905363	0.073942070334838	2190.3910253165	-25.4105223257236	1.6518218313896e-124	1.45451737350161e-17	0.421737137744933	FALSE	2329	220	original_panel	basement_membrane	6.93765169183631e-124
LAMA4	expr	TRUE	Pericytes - Adventitial fibroblasts	0.145018437990933	0.0769455710602129	2174.59191343916	-1.88468856612229	0.0658793763406959	1.45451737350161e-17	0.421737137744933	FALSE	2329	220	original_panel	basement_membrane	0.0723175881194457
LAMA4	expr	TRUE	Pericytes - Alveolar fibroblasts	-0.852123449165407	0.074799958219739	2122.19919620951	11.3920310845914	5.13140788150944e-29	1.45451737350161e-17	0.421737137744933	FALSE	2329	220	original_panel	basement_membrane	9.42384032992038e-29
LAMA4	expr	TRUE	Pericytes - Alveolar macrophages	1.82840814603762	0.0738639726621611	2195.645011948	-24.7537206589251	4.24400375616229e-119	1.45451737350161e-17	0.421737137744933	FALSE	2329	220	original_panel	basement_membrane	1.70821151185532e-118
LAMA4	expr	TRUE	Pericytes - Classical monocytes	1.84976876234896	0.0700341791773047	2142.0015575973	-26.4123715602623	5.36934191308675e-132	1.45451737350161e-17	0.421737137744933	FALSE	2329	220	original_panel	basement_membrane	2.42373097572047e-131
LAMA4	expr	TRUE	Pericytes - DC2	1.80927340402676	0.0709023292893863	2168.25527839614	-25.5178274417791	3.39983285958114e-125	1.45451737350161e-17	0.421737137744933	FALSE	2329	220	original_panel	basement_membrane	1.45320289484752e-124
LAMA4	expr	TRUE	Pericytes - EC aerocyte capillary	1.73277958902671	0.0777618529140797	2113.77013845149	-22.2831571534347	1.07861730509198e-98	1.45451737350161e-17	0.421737137744933	FALSE	2329	220	original_panel	basement_membrane	4.03854386325137e-98
LAMA4	expr	TRUE	Pericytes - EC general capillary	0.7134846714103	0.0727432670574648	2118.94457299967	-9.80825717996238	4.59178857455264e-22	1.45451737350161e-17	0.421737137744933	FALSE	2329	220	original_panel	basement_membrane	7.56939891299974e-22
LAMA4	expr	TRUE	Pericytes - EC venous pulmonary	0.869438145227411	0.0756785079301294	2133.24689038126	-11.4885740880373	1.92961301370981e-29	1.45451737350161e-17	0.421737137744933	FALSE	2329	220	original_panel	basement_membrane	3.57089304835954e-29
LAMA4	expr	TRUE	Pericytes - EC venous systemic	0.679246380703678	0.0778797413848144	2155.17179977625	-8.72173390185554	7.04891144455553e-18	1.45451737350161e-17	0.421737137744933	FALSE	2329	220	original_panel	basement_membrane	1.11262229664063e-17
LAMA4	expr	TRUE	Pericytes - Interstitial macrophages	1.85185502247827	0.0717129335760667	2191.79466445255	-25.8231664796418	9.36046416961413e-128	1.45451737350161e-17	0.421737137744933	FALSE	2329	220	original_panel	basement_membrane	4.07306684137263e-127
LAMA4	expr	TRUE	Pericytes - Lymphatic EC	-0.649168301904769	0.0736566530275601	2139.00566305803	8.81343741836695	3.44324979719498e-18	1.45451737350161e-17	0.421737137744933	FALSE	2329	220	original_panel	basement_membrane	5.45275295752517e-18
LAMA4	expr	TRUE	Pericytes - Mast cells	1.85302534200863	0.0724970878749669	2140.12809368796	-25.559996909179	2.92052097475491e-125	1.45451737350161e-17	0.421737137744933	FALSE	2329	220	original_panel	basement_membrane	1.25947467036305e-124
LAMA4	expr	TRUE	Pericytes - Myofibroblasts	0.586756912502628	0.0961184014022428	2116.02618415943	-6.10452217205661	1.51092440154505e-09	1.45451737350161e-17	0.421737137744933	FALSE	2329	220	original_panel	basement_membrane	2.1464014292537e-09
LAMA4	expr	TRUE	Pericytes - (Non-classical monocytes)	1.90178100536261	0.0724000914092112	2165.66446893738	-26.267660279786	3.15685980152619e-131	1.45451737350161e-17	0.421737137744933	FALSE	2329	220	original_panel	basement_membrane	1.39886539829096e-130
LAMA4	expr	TRUE	Pericytes - Peribronchial fibroblasts	-0.0369748195007495	0.0845315162241623	2152.90831518768	0.437408686751802	0.69495180130809	1.45451737350161e-17	0.421737137744933	FALSE	2329	220	original_panel	basement_membrane	0.718761713130209
LAMA4	expr	TRUE	Pericytes - Subpleural fibroblasts	0.0559757217837317	0.166205544865536	2156.39960403861	-0.336786127255967	0.736310904045006	1.45451737350161e-17	0.421737137744933	FALSE	2329	220	original_panel	basement_membrane	0.759910612507987
LAMA4	expr	TRUE	Pericytes - (Transitional Club-AT2)	1.89792332072668	0.07685303642645	2173.15802088559	-24.6954890655886	1.5980836229418e-118	1.45451737350161e-17	0.421737137744933	FALSE	2329	220	original_panel	basement_membrane	6.37912718909824e-118
LAMA4	expr	TRUE	Pericytes - Vascular smooth muscle	0.243843527242199	0.077288389465792	2125.49027589665	-3.15498264264033	0.00189878230138442	1.45451737350161e-17	0.421737137744933	FALSE	2329	220	original_panel	basement_membrane	0.002275711790493
LAMA5	expr	TRUE	Pericytes - AT1	-1.97633472181993	0.102904314816794	2193.36175341537	19.2055573698587	8.73891013230842e-75	2.65775778504311e-17	0.60083587847111	FALSE	2329	220	original_panel	basement_membrane	3.01492399564641e-74
LAMA5	expr	TRUE	Pericytes - AT2_AGTR2det	-0.00963168401724162	0.115789589112074	2171.20253979661	0.0831826426805871	0.933713981991218	2.65775778504311e-17	0.60083587847111	FALSE	2329	220	original_panel	basement_membrane	0.951442728484722
LAMA5	expr	TRUE	Pericytes - AT2_AGTR2undet	-0.306136372722019	0.103053651334721	2230.18589832697	2.97065042098976	0.00371013372221996	2.65775778504311e-17	0.60083587847111	FALSE	2329	220	original_panel	basement_membrane	0.00439214359762804
LAMA5	expr	TRUE	Pericytes - Adventitial fibroblasts	0.469841717883726	0.108053492309363	2220.62656839805	-4.34823260074318	2.31707566102392e-05	2.65775778504311e-17	0.60083587847111	FALSE	2329	220	original_panel	basement_membrane	2.93739512932954e-05
LAMA5	expr	TRUE	Pericytes - Alveolar fibroblasts	0.302643267405385	0.106005548059799	2179.14077307849	-2.85497573423856	0.00506884503260603	2.65775778504311e-17	0.60083587847111	FALSE	2329	220	original_panel	basement_membrane	0.00595681788503337
LAMA5	expr	TRUE	Pericytes - Alveolar macrophages	0.453665418495341	0.101982074894054	2215.48832140736	-4.44848194122977	1.5882699098955e-05	2.65775778504311e-17	0.60083587847111	FALSE	2329	220	original_panel	basement_membrane	2.0348391683807e-05
LAMA5	expr	TRUE	Pericytes - Classical monocytes	0.496899176799684	0.0988369632008103	2195.38101485893	-5.02746301290255	1.25356058874345e-06	2.65775778504311e-17	0.60083587847111	FALSE	2329	220	original_panel	basement_membrane	1.68186045656413e-06
LAMA5	expr	TRUE	Pericytes - DC2	0.443114231011933	0.0987993827263025	2202.41039432229	-4.48498987326129	1.46360237522375e-05	2.65775778504311e-17	0.60083587847111	FALSE	2329	220	original_panel	basement_membrane	1.89522774057123e-05
LAMA5	expr	TRUE	Pericytes - EC aerocyte capillary	-1.78139326639769	0.11038898030656	2161.84467131626	16.1374193461214	2.21091204956014e-54	2.65775778504311e-17	0.60083587847111	FALSE	2329	220	original_panel	basement_membrane	6.47194254507606e-54
LAMA5	expr	TRUE	Pericytes - EC general capillary	-1.17896915940652	0.103129849490109	2176.68459370084	11.4318906236705	1.0328997621018e-28	2.65775778504311e-17	0.60083587847111	FALSE	2329	220	original_panel	basement_membrane	1.86850406402685e-28
LAMA5	expr	TRUE	Pericytes - EC venous pulmonary	-0.71709289820994	0.107030729282036	2197.43415758724	6.69987865186209	9.24568181037253e-11	2.65775778504311e-17	0.60083587847111	FALSE	2329	220	original_panel	basement_membrane	1.35734477641639e-10
LAMA5	expr	TRUE	Pericytes - EC venous systemic	-1.3607603329011	0.109582764317948	2194.23728025756	12.417649266019	2.0202388126059e-33	2.65775778504311e-17	0.60083587847111	FALSE	2329	220	original_panel	basement_membrane	3.99907928888791e-33
LAMA5	expr	TRUE	Pericytes - Interstitial macrophages	0.487679823746435	0.10016457808498	2235.2112438336	-4.86878528388233	2.52292695290895e-06	2.65775778504311e-17	0.60083587847111	FALSE	2329	220	original_panel	basement_membrane	3.36622574103597e-06
LAMA5	expr	TRUE	Pericytes - Lymphatic EC	0.423513128037401	0.104110139922187	2194.95162762612	-4.06793352073043	7.366100316632e-05	2.65775778504311e-17	0.60083587847111	FALSE	2329	220	original_panel	basement_membrane	9.19335000757947e-05
LAMA5	expr	TRUE	Pericytes - Mast cells	0.360741992567121	0.102323330791362	2200.17212996606	-3.52551065116005	0.00060383092950938	2.65775778504311e-17	0.60083587847111	FALSE	2329	220	original_panel	basement_membrane	0.000742112821763437
