cell_id	cell_type	dataset_id	donor_id	sex	disease	total_counts_cell	Agtr1a_counts	Agtr1a_lognorm	Agtr1a_scvi_corrected	Agtr1b_counts	Agtr1b_lognorm	Agtr1b_scvi_corrected	Agtr2_counts	Agtr2_lognorm	Agtr2_scvi_corrected
34447	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5514	male	influenza	824.0	0.0	0.0	0.7859814	0.0	0.0	0.021276342	0.0	0.0	0.02610264
34464	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5514	male	influenza	1009.0	0.0	0.0	0.25749418	0.0	0.0	0.031922974	0.0	0.0	0.018997012
34522	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5514	male	influenza	647.0	0.0	0.0	0.24258758	0.0	0.0	0.034624472	0.0	0.0	0.009400073
34565	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5514	male	influenza	626.0	0.0	0.0	0.50887287	0.0	0.0	0.06163748	0.0	0.0	0.015190354
34630	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5514	male	influenza	764.0	0.0	0.0	0.38272893	0.0	0.0	0.029888865	0.0	0.0	0.030829474
34724	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5514	male	influenza	1073.0	0.0	0.0	0.2456918	0.0	0.0	0.018420938	0.0	0.0	0.013832298
34823	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5514	male	influenza	1387.0	0.0	0.0	0.28273478	0.0	0.0	0.036103494	0.0	0.0	0.012349936
34987	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5514	male	influenza	1001.0	0.0	0.0	0.2507171	0.0	0.0	0.04349204	0.0	0.0	0.01647157
35033	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5514	male	influenza	76.0	0.0	0.0	0.7791149	0.0	0.0	0.03155462	0.0	0.0	0.007904533
35041	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5514	male	influenza	129.0	0.0	0.0	0.42002696	0.0	0.0	0.053907752	0.0	0.0	0.031066261
35045	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5514	male	influenza	226.0	0.0	0.0	1.0937597	0.0	0.0	0.057236888	0.0	0.0	0.024337444
36615	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5515	female	influenza	1390.0	0.0	0.0	0.17733692	0.0	0.0	0.017780257	0.0	0.0	0.006644411
36714	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5515	female	influenza	96.0	0.0	0.0	1.1726241	0.0	0.0	0.06423079	0.0	0.0	0.0442974
36841	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5515	female	influenza	1331.0	0.0	0.0	0.31300023	0.0	0.0	0.022948451	0.0	0.0	0.05723051
37215	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5515	female	influenza	938.0	0.0	0.0	0.16390948	0.0	0.0	0.02021125	0.0	0.0	0.006240331
37268	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5515	female	influenza	1065.0	0.0	0.0	0.41059664	0.0	0.0	0.020692013	0.0	0.0	0.093967676
37288	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5515	female	influenza	615.0	0.0	0.0	0.5208455	0.0	0.0	0.034298394	0.0	0.0	0.016216902
37426	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5515	female	influenza	762.0	0.0	0.0	0.4415091	0.0	0.0	0.04812682	0.0	0.0	0.023106193
37427	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5515	female	influenza	949.0	0.0	0.0	0.78168863	0.0	0.0	0.043787334	0.0	0.0	0.024076536
37536	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5515	female	influenza	870.0	0.0	0.0	0.16466363	0.0	0.0	0.03845248	0.0	0.0	0.015622772
37548	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5515	female	influenza	1148.0	0.0	0.0	0.37013856	0.0	0.0	0.027265359	0.0	0.0	0.0087433765
37675	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5515	female	influenza	1587.0	0.0	0.0	0.11961721	0.0	0.0	0.016911311	0.0	0.0	0.0043923524
37816	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5515	female	influenza	834.0	0.0	0.0	0.35043633	0.0	0.0	0.044599224	0.0	0.0	0.011288392
37928	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5515	female	influenza	261.0	0.0	0.0	0.70086306	0.0	0.0	0.026205882	0.0	0.0	0.010913279
37989	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5515	female	influenza	219.0	0.0	0.0	1.1922963	0.0	0.0	0.035662737	0.0	0.0	0.036429048
38012	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5515	female	influenza	765.0	0.0	0.0	0.44893467	0.0	0.0	0.03518041	0.0	0.0	0.050349522
38019	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5515	female	influenza	1175.0	0.0	0.0	0.2200876	0.0	0.0	0.029010251	0.0	0.0	0.015831571
35190	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5516	female	influenza	1599.0	0.0	0.0	0.28697547	0.0	0.0	0.067402594	0.0	0.0	0.019641778
35242	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5516	female	influenza	1183.0	1.0	0.7116472	0.33379588	0.0	0.0	0.029291308	0.0	0.0	0.11516669
35256	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5516	female	influenza	907.0	0.0	0.0	0.40015745	0.0	0.0	0.02947666	0.0	0.0	0.013432328
35284	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5516	female	influenza	1311.0	0.0	0.0	0.33163247	0.0	0.0	0.026017472	0.0	0.0	0.02155739
35307	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5516	female	influenza	395.0	0.0	0.0	0.550704	0.0	0.0	0.115904905	0.0	0.0	0.10183937
35317	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5516	female	influenza	1107.0	0.0	0.0	0.25914976	0.0	0.0	0.021677269	0.0	0.0	0.0075383843
35333	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5516	female	influenza	595.0	0.0	0.0	0.28141403	0.0	0.0	0.03013007	0.0	0.0	0.04622019
35335	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5516	female	influenza	518.0	0.0	0.0	0.6030491	0.0	0.0	0.031596117	0.0	0.0	0.02672184
35392	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5516	female	influenza	455.0	0.0	0.0	0.38834414	0.0	0.0	0.040260024	0.0	0.0	0.062099934
35489	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5516	female	influenza	1436.0	0.0	0.0	0.35684857	0.0	0.0	0.03897637	0.0	0.0	0.0068892464
35541	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5516	female	influenza	797.0	0.0	0.0	0.3959854	0.0	0.0	0.027894918	0.0	0.0	0.02094884
35681	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5516	female	influenza	1237.0	0.0	0.0	0.36218908	0.0	0.0	0.03148035	0.0	0.0	0.023024565
35685	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5516	female	influenza	1259.0	0.0	0.0	0.1902152	0.0	0.0	0.023542292	0.0	0.0	0.0077147833
35745	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5516	female	influenza	1992.0	0.0	0.0	0.42718154	0.0	0.0	0.019421857	0.0	0.0	0.021826854
35942	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5516	female	influenza	204.0	0.0	0.0	0.3781548	0.0	0.0	0.07014249	0.0	0.0	0.016909674
36038	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5516	female	influenza	720.0	0.0	0.0	0.23988226	0.0	0.0	0.024871992	0.0	0.0	0.06806274
36044	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5516	female	influenza	1223.0	0.0	0.0	0.20847885	0.0	0.0	0.035234228	0.0	0.0	0.007792577
36050	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5516	female	influenza	662.0	0.0	0.0	0.37607333	0.0	0.0	0.037871346	0.0	0.0	0.035600055
36082	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5516	female	influenza	872.0	0.0	0.0	0.2610026	0.0	0.0	0.023685485	0.0	0.0	0.008610565
36087	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5516	female	influenza	855.0	0.0	0.0	0.47206616	0.0	0.0	0.09580683	0.0	0.0	0.029383251
36131	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5516	female	influenza	1174.0	0.0	0.0	0.23969012	0.0	0.0	0.042076692	0.0	0.0	0.024269804
36136	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5516	female	influenza	880.0	0.0	0.0	0.5117477	0.0	0.0	0.03767904	0.0	0.0	0.011088543
36140	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5516	female	influenza	811.0	0.0	0.0	0.10880166	0.0	0.0	0.020611731	0.0	0.0	0.0036571976
36248	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5516	female	influenza	1702.0	0.0	0.0	0.16264111	0.0	0.0	0.018864498	0.0	0.0	0.0036877366
36261	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5516	female	influenza	679.0	0.0	0.0	1.3004842	0.0	0.0	0.08472849	0.0	0.0	0.006147611
36263	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5516	female	influenza	558.0	0.0	0.0	0.25436985	0.0	0.0	0.048888475	0.0	0.0	0.035491638
36282	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5516	female	influenza	1205.0	0.0	0.0	0.12535387	0.0	0.0	0.016545605	0.0	0.0	0.0040253564
36315	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5516	female	influenza	1034.0	0.0	0.0	0.23041078	0.0	0.0	0.024679976	0.0	0.0	0.034744885
36317	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5516	female	influenza	1062.0	0.0	0.0	0.5000944	0.0	0.0	0.054913685	0.0	0.0	0.04073494
36345	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5516	female	influenza	645.0	0.0	0.0	0.2510732	0.0	0.0	0.051145557	0.0	0.0	0.0238225
36370	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5516	female	influenza	1026.0	0.0	0.0	0.38568556	0.0	0.0	0.01228114	0.0	0.0	0.018394094
36414	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5516	female	influenza	897.0	0.0	0.0	0.28211686	0.0	0.0	0.04849327	0.0	0.0	0.015515192
36428	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5516	female	influenza	919.0	0.0	0.0	0.43632606	0.0	0.0	0.055616654	0.0	0.0	0.0720106
36448	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5516	female	influenza	637.0	0.0	0.0	0.55584407	0.0	0.0	0.035258017	0.0	0.0	0.016243292
36503	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5516	female	influenza	207.0	0.0	0.0	0.20945717	0.0	0.0	0.021687847	0.0	0.0	0.0094038565
36506	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5516	female	influenza	1421.0	0.0	0.0	0.15603866	0.0	0.0	0.02150721	0.0	0.0	0.0024910767
36542	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5516	female	influenza	1259.0	0.0	0.0	0.3579443	0.0	0.0	0.022030568	0.0	0.0	0.0124449935
36561	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5516	female	influenza	1721.0	0.0	0.0	0.84366846	0.0	0.0	0.028779378	0.0	0.0	0.013831651
43659	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5565	male	influenza	579.0	0.0	0.0	0.32155442	0.0	0.0	0.027047291	0.0	0.0	0.016486334
43797	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5565	male	influenza	401.0	0.0	0.0	0.25715977	0.0	0.0	0.0358236	0.0	0.0	0.017973742
44106	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5565	male	influenza	1091.0	0.0	0.0	0.11695351	0.0	0.0	0.011336539	0.0	0.0	0.005394263
44199	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5565	male	influenza	767.0	0.0	0.0	0.29459885	0.0	0.0	0.06748135	0.0	0.0	0.009149981
44257	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5565	male	influenza	735.0	0.0	0.0	0.18237343	0.0	0.0	0.030396331	0.0	0.0	0.0115364585
44267	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5565	male	influenza	493.0	0.0	0.0	0.16830188	0.0	0.0	0.035662435	0.0	0.0	0.007244244
44329	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5565	male	influenza	334.0	0.0	0.0	0.19629148	0.0	0.0	0.09125281	0.0	0.0	0.005947689
44336	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5565	male	influenza	686.0	0.0	0.0	0.44248053	0.0	0.0	0.033636447	0.0	0.0	0.016710164
44343	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5565	male	influenza	825.0	0.0	0.0	0.13818125	0.0	0.0	0.024716053	0.0	0.0	0.018976357
44364	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5565	male	influenza	906.0	0.0	0.0	0.51919645	0.0	0.0	0.025323156	0.0	0.0	0.044123664
44404	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5565	male	influenza	1903.0	0.0	0.0	0.42159304	0.0	0.0	0.15775959	0.0	0.0	0.019995907
44454	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5565	male	influenza	849.0	0.0	0.0	0.17573306	0.0	0.0	0.021914793	0.0	0.0	0.040462792
44481	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5565	male	influenza	1030.0	0.0	0.0	0.33634862	0.0	0.0	0.049837418	0.0	0.0	0.009726758
44564	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5565	male	influenza	1453.0	0.0	0.0	0.3214302	0.0	0.0	0.012290609	0.0	0.0	0.020683011
44566	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5565	male	influenza	608.0	0.0	0.0	0.24642688	0.0	0.0	0.03810124	0.0	0.0	0.035285447
44621	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5565	male	influenza	572.0	0.0	0.0	0.5475823	0.0	0.0	0.051446285	0.0	0.0	0.017231967
44696	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5565	male	influenza	1558.0	0.0	0.0	0.14300592	0.0	0.0	0.017042117	0.0	0.0	0.004728611
44804	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5565	male	influenza	684.0	0.0	0.0	0.5113774	0.0	0.0	0.062045902	0.0	0.0	0.09508608
44810	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5565	male	influenza	464.0	0.0	0.0	0.83777153	0.0	0.0	0.045982674	0.0	0.0	0.005526912
44909	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5565	male	influenza	634.0	0.0	0.0	0.22062542	0.0	0.0	0.03282232	0.0	0.0	0.010008006
44932	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5565	male	influenza	535.0	0.0	0.0	0.3712583	0.0	0.0	0.048516307	0.0	0.0	0.026576752
45188	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5565	male	influenza	819.0	0.0	0.0	0.29991382	0.0	0.0	0.026676651	0.0	0.0	0.017002158
45204	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5565	male	influenza	455.0	0.0	0.0	0.58646476	0.0	0.0	0.031170793	0.0	0.0	0.0115220165
45299	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5565	male	influenza	346.0	0.0	0.0	0.6529888	0.0	0.0	0.12312753	0.0	0.0	0.021214591
45344	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5565	male	influenza	569.0	0.0	0.0	1.3711437	0.0	0.0	0.09406956	0.0	0.0	0.023562348
31631	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5572	female	normal	1517.0	0.0	0.0	0.07977761	0.0	0.0	0.019663384	0.0	0.0	0.0032210879
31637	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5572	female	normal	132.0	0.0	0.0	1.1231155	0.0	0.0	0.083387256	0.0	0.0	0.04215093
31656	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5572	female	normal	515.0	0.0	0.0	0.41091704	0.0	0.0	0.07265292	0.0	0.0	0.014798438
31677	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5572	female	normal	671.0	0.0	0.0	0.20263529	0.0	0.0	0.021602867	0.0	0.0	0.016191566
31715	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5572	female	normal	240.0	0.0	0.0	0.33814394	0.0	0.0	0.035960414	0.0	0.0	0.01033151
31738	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5572	female	normal	634.0	0.0	0.0	0.2473964	0.0	0.0	0.031795394	0.0	0.0	0.0058692093
31746	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5572	female	normal	834.0	0.0	0.0	0.26762897	0.0	0.0	0.03744147	0.0	0.0	0.0066428874
31752	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5572	female	normal	946.0	0.0	0.0	0.891444	0.0	0.0	0.09495526	0.0	0.0	0.011845735
31754	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5572	female	normal	356.0	0.0	0.0	0.34275824	0.0	0.0	0.036837094	0.0	0.0	0.02692274
31811	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5572	female	normal	535.0	0.0	0.0	0.15443	0.0	0.0	0.025327189	0.0	0.0	0.012298975
31852	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5572	female	normal	460.0	0.0	0.0	0.31792456	0.0	0.0	0.027139373	0.0	0.0	0.009539894
31886	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5572	female	normal	853.0	0.0	0.0	0.274319	0.0	0.0	0.020835705	0.0	0.0	0.018674847
31944	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5572	female	normal	199.0	0.0	0.0	0.6076498	0.0	0.0	0.019855136	0.0	0.0	0.021104496
31963	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5572	female	normal	925.0	0.0	0.0	0.24465685	0.0	0.0	0.021472411	0.0	0.0	0.022319686
32033	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5572	female	normal	898.0	0.0	0.0	0.13426764	0.0	0.0	0.023903145	0.0	0.0	0.020222915
32054	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5572	female	normal	706.0	0.0	0.0	0.32660073	0.0	0.0	0.023886487	0.0	0.0	0.019869687
32073	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5572	female	normal	1179.0	0.0	0.0	0.1472921	0.0	0.0	0.030246194	0.0	0.0	0.047029395
32076	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5572	female	normal	1004.0	0.0	0.0	0.12043624	0.0	0.0	0.03014757	0.0	0.0	0.023042263
32116	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5572	female	normal	135.0	0.0	0.0	0.60127604	0.0	0.0	0.028228551	0.0	0.0	0.022670604
32150	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5572	female	normal	662.0	0.0	0.0	1.2815179	0.0	0.0	0.050488032	0.0	0.0	0.0340213
32168	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5572	female	normal	803.0	0.0	0.0	0.3741583	0.0	0.0	0.020050395	0.0	0.0	0.012578418
32198	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5572	female	normal	1234.0	0.0	0.0	0.284314	0.0	0.0	0.08926468	0.0	0.0	0.010264449
32217	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5572	female	normal	441.0	0.0	0.0	0.4097125	0.0	0.0	0.025905956	0.0	0.0	0.006988486
32279	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5572	female	normal	600.0	0.0	0.0	0.4117056	0.0	0.0	0.05748248	0.0	0.0	0.010755194
32304	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5572	female	normal	60.0	0.0	0.0	0.46467483	0.0	0.0	0.037744697	0.0	0.0	0.027478008
32367	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5572	female	normal	1142.0	0.0	0.0	0.1542778	0.0	0.0	0.013158139	0.0	0.0	0.0043717185
32394	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5572	female	normal	1115.0	0.0	0.0	0.12047891	0.0	0.0	0.020518469	0.0	0.0	0.0064026928
32414	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5572	female	normal	1085.0	0.0	0.0	0.32904968	0.0	0.0	0.019781535	0.0	0.0	0.019435976
32416	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5572	female	normal	89.0	0.0	0.0	1.3761677	0.0	0.0	0.0514187	0.0	0.0	0.03260608
32424	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5572	female	normal	228.0	0.0	0.0	0.60001814	0.0	0.0	0.04746032	0.0	0.0	0.014729905
32428	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5572	female	normal	551.0	0.0	0.0	1.5163052	0.0	0.0	0.052768905	0.0	0.0	0.06601534
32430	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5572	female	normal	946.0	0.0	0.0	0.28693742	0.0	0.0	0.023518551	0.0	0.0	0.009500936
32487	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5572	female	normal	921.0	0.0	0.0	0.35234457	0.0	0.0	0.026075356	0.0	0.0	0.0040936056
32517	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5572	female	normal	574.0	0.0	0.0	0.19389173	0.0	0.0	0.034670286	0.0	0.0	0.006115142
32544	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5572	female	normal	1059.0	1.0	0.8034345	0.15167928	0.0	0.0	0.024645938	0.0	0.0	0.013929729
32579	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5572	female	normal	1278.0	0.0	0.0	0.1801998	0.0	0.0	0.039106682	0.0	0.0	0.020962866
32598	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5572	female	normal	952.0	0.0	0.0	0.91363895	0.0	0.0	0.09516643	0.0	0.0	0.014274314
32628	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5572	female	normal	988.0	0.0	0.0	0.17348367	0.0	0.0	0.03485666	0.0	0.0	0.014530591
32669	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5572	female	normal	852.0	0.0	0.0	0.206085	0.0	0.0	0.024906598	0.0	0.0	0.0042358306
32670	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5572	female	normal	660.0	0.0	0.0	0.30214167	0.0	0.0	0.036700785	0.0	0.0	0.012847613
32687	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5572	female	normal	1136.0	0.0	0.0	0.28967863	0.0	0.0	0.0145311365	0.0	0.0	0.041428156
32698	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5572	female	normal	852.0	0.0	0.0	0.1666226	0.0	0.0	0.016332673	0.0	0.0	0.0066567855
32713	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5572	female	normal	304.0	0.0	0.0	0.5617863	0.0	0.0	0.037875537	0.0	0.0	0.016050152
32714	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5572	female	normal	687.0	0.0	0.0	0.19451287	1.0	1.0196077	0.02319201	0.0	0.0	0.0107888905
32748	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5572	female	normal	818.0	0.0	0.0	0.34248692	0.0	0.0	0.038463444	0.0	0.0	0.009363715
32825	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5572	female	normal	252.0	0.0	0.0	1.0083747	0.0	0.0	0.05134003	0.0	0.0	0.03119847
32853	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5572	female	normal	632.0	0.0	0.0	0.17719716	0.0	0.0	0.021238316	0.0	0.0	0.082754746
32866	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5572	female	normal	623.0	0.0	0.0	0.41418478	0.0	0.0	0.017535474	0.0	0.0	0.011438871
32916	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5572	female	normal	1110.0	0.0	0.0	0.14289276	0.0	0.0	0.03520721	0.0	0.0	0.043110788
32918	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5572	female	normal	676.0	0.0	0.0	0.2573249	0.0	0.0	0.019689588	0.0	0.0	0.03704389
32929	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5572	female	normal	789.0	0.0	0.0	0.047946688	0.0	0.0	0.019652523	0.0	0.0	0.01085676
32987	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5572	female	normal	749.0	0.0	0.0	0.29906705	0.0	0.0	0.02439758	0.0	0.0	0.014190549
33018	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5572	female	normal	59.0	0.0	0.0	0.8008233	0.0	0.0	0.026077347	0.0	0.0	0.017815618
33073	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5572	female	normal	640.0	0.0	0.0	0.28252676	0.0	0.0	0.025171036	0.0	0.0	0.019385329
33077	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5572	female	normal	487.0	0.0	0.0	0.15257588	0.0	0.0	0.029411519	0.0	0.0	0.022194875
33092	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5572	female	normal	806.0	0.0	0.0	0.6551485	0.0	0.0	0.08925386	0.0	0.0	0.030114869
33183	vascular associated smooth muscle cell	89840cec-5734-455d-b68e-34d27650e148	5572	female	normal	454.0	0.0	0.0	0.33508915	0.0	0.0	0.034569547	0.0	0.0	0.016700465
