cluster	donor_id	gene_name	expression
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747052CO	ACTA2	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747052CO	AGTR1	0.92912674
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747063I	ACTA2	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747063I	AGTR1	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747098C	ACTA2	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747098C	AGTR1	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747123I	ACTA2	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747123I	AGTR1	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_4837471372C	ACTA2	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_4837471372C	AGTR1	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747138I	ACTA2	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747138I	AGTR1	0.77113986
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747152CO	ACTA2	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747152CO	AGTR1	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747157I	ACTA2	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747157I	AGTR1	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747160C	ACTA2	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747160C	AGTR1	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747166I	ACTA2	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747166I	AGTR1	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_48374716E0F2ng	ACTA2	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_48374716E0F2ng	AGTR1	1.1164517
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747192C	ACTA2	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747192C	AGTR1	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747207CO	ACTA2	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747207CO	AGTR1	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747210I	ACTA2	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747210I	AGTR1	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747222C	ACTA2	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747222C	AGTR1	1.0422482
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747225I	ACTA2	0.65701455
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747225I	AGTR1	0.28154397
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747228I	ACTA2	1.0505538
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747228I	AGTR1	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747235CO	ACTA2	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747235CO	AGTR1	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747237CO	ACTA2	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747237CO	AGTR1	0.34841636
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747238CO	ACTA2	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747238CO	AGTR1	1.2279888
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747244C	ACTA2	1.170658
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747244C	AGTR1	1.0056108
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747368C	ACTA2	2.6809013
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747368C	AGTR1	0.5151596
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747388C	ACTA2	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747388C	AGTR1	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_48374749I	ACTA2	0.28676218
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_48374749I	AGTR1	0.29569444
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_48374759I	ACTA2	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_48374759I	AGTR1	1.2082039
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_4837479JQK55ng	ACTA2	2.1182458
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_4837479JQK55ng	AGTR1	2.1182458
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747A26	ACTA2	1.8996207
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747A26	AGTR1	0.8350646
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747A32	ACTA2	3.3521612
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747A32	AGTR1	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747A40	ACTA2	1.1026264
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747A40	AGTR1	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747A43	ACTA2	0.34815592
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747A43	AGTR1	0.68866855
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747A44	ACTA2	0.57956344
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747A44	AGTR1	0.49975318
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747A9LCTZng	ACTA2	0.47794548
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747A9LCTZng	AGTR1	0.9471357
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Case_1	ACTA2	1.3302997
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Case_1	AGTR1	0.30525964
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D032	ACTA2	0.070346236
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D032	AGTR1	0.4278321
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D046	ACTA2	0.3283582
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D046	AGTR1	0.32273152
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D062	ACTA2	1.5787361
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D062	AGTR1	0.4316377
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D088	ACTA2	0.48523626
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D088	AGTR1	0.07258963
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D1	ACTA2	0.6827648
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D1	AGTR1	0.87469405
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D10	ACTA2	0.6861702
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D10	AGTR1	1.5813547
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D11	ACTA2	0.7660255
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D11	AGTR1	0.18583582
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D12	ACTA2	0.89612156
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D12	AGTR1	0.55868715
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D122	ACTA2	0.5156784
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D122	AGTR1	0.6587641
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D13	ACTA2	0.70299083
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D13	AGTR1	0.38744932
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D139	ACTA2	0.9258872
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D139	AGTR1	1.2083803
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D14	ACTA2	1.3275164
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D14	AGTR1	0.5537077
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D15	ACTA2	0.41127354
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D15	AGTR1	0.4069977
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D150	ACTA2	1.8673083
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D150	AGTR1	0.2936928
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D16	ACTA2	0.38102442
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D16	AGTR1	0.44075683
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D17	ACTA2	0.5289272
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D17	AGTR1	0.4564289
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D175	ACTA2	0.25210512
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D175	AGTR1	0.5085233
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D2	ACTA2	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D2	AGTR1	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D231	ACTA2	0.15509784
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D231	AGTR1	0.4139681
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D239	ACTA2	0.990802
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D239	AGTR1	1.2892108
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D3	ACTA2	1.3103269
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D3	AGTR1	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D4	ACTA2	0.20541146
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D4	AGTR1	0.6132914
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D5	ACTA2	0.87867546
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D5	AGTR1	0.23756114
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D6	ACTA2	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D6	AGTR1	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D7	ACTA2	1.6951972
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D7	AGTR1	0.290554
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D8	ACTA2	0.9609076
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D8	AGTR1	0.33454612
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747IPF2	ACTA2	0.81885314
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747IPF2	AGTR1	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747IPF3	ACTA2	1.7310736
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747IPF3	AGTR1	0.39246947
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747JVV9L8ng	ACTA2	0.19596301
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747JVV9L8ng	AGTR1	1.105114
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747NML1	ACTA2	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747NML1	AGTR1	0.95791227
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747NML2	ACTA2	3.0019534
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747NML2	AGTR1	1.534268
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747NML3	ACTA2	1.2393124
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747NML3	AGTR1	1.227979
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747NU_CZI01	ACTA2	1.6104683
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747NU_CZI01	AGTR1	0.6460111
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747NU_CZI02	ACTA2	1.7734033
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747NU_CZI02	AGTR1	0.44460997
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747PMB_1	ACTA2	0.74184984
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747PMB_1	AGTR1	0.2185822
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747PMB_2	ACTA2	1.4055175
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747PMB_2	AGTR1	0.46922562
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Patient_1	ACTA2	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Patient_1	AGTR1	1.0072106
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Patient_2	ACTA2	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Patient_2	AGTR1	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Patient_3	ACTA2	1.9677018
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Patient_3	AGTR1	1.3988615
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747QZY9VQng	ACTA2	0.89601636
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747QZY9VQng	AGTR1	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747S4ECX8ng	ACTA2	1.1998401
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747S4ECX8ng	AGTR1	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SCD2	ACTA2	2.1433318
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SCD2	AGTR1	0.76660776
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SHMI57ng	ACTA2	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SHMI57ng	AGTR1	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SSc_1	ACTA2	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SSc_1	AGTR1	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SSc_2	ACTA2	1.1237836
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SSc_2	AGTR1	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SSc_3	ACTA2	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SSc_3	AGTR1	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SSc_4	ACTA2	1.0466266
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SSc_4	AGTR1	0.57731885
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747THD0008	ACTA2	2.8452575
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747THD0008	AGTR1	2.267752
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD101	ACTA2	2.6503592
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD101	AGTR1	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD104	ACTA2	3.024271
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD104	AGTR1	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD67	ACTA2	0.94935954
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD67	AGTR1	1.1661699
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD68	ACTA2	2.0983164
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD68	AGTR1	0.9669075
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD69	ACTA2	2.8355463
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD69	AGTR1	1.5330273
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD70	ACTA2	3.0510569
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD70	AGTR1	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD85	ACTA2	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD85	AGTR1	1.0280334
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD92	ACTA2	1.8968685
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD92	AGTR1	0.4263025
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD94	ACTA2	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD94	AGTR1	0.8472722
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD95	ACTA2	0.7874662
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD95	AGTR1	1.2279611
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD55	ACTA2	1.503963
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD55	AGTR1	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747donor 2	ACTA2	1.0650138
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747donor 2	AGTR1	0.7912296
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747donor 3	ACTA2	1.333759
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747donor 3	AGTR1	1.242206
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lambrechts_3	ACTA2	1.642934
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lambrechts_3	AGTR1	0.57079524
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lambrechts_4	ACTA2	0.5561511
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lambrechts_4	AGTR1	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lambrechts_5	ACTA2	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lambrechts_5	AGTR1	3.2354734
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lambrechts_6	ACTA2	0.98324066
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lambrechts_6	AGTR1	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lambrechts_7	ACTA2	2.5449126
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lambrechts_7	AGTR1	0.38342756
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lambrechts_8	ACTA2	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lambrechts_8	AGTR1	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc10380	ACTA2	1.2063211
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc10380	AGTR1	0.079348765
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc10381	ACTA2	1.092122
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc10381	AGTR1	0.19659716
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc3843	ACTA2	3.1565013
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc3843	AGTR1	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc4658	ACTA2	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc4658	AGTR1	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc5103	ACTA2	0.87158024
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc5103	AGTR1	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc5212	ACTA2	1.5323467
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc5212	AGTR1	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc5213	ACTA2	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc5213	AGTR1	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc8257	ACTA2	0.66462237
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc8257	AGTR1	0.040506877
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc9826	ACTA2	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc9826	AGTR1	0.0
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc9833	ACTA2	1.545066
1	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc9833	AGTR1	0.08082686
2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747021I	ACTA2	0.0
2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747021I	AGTR1	0.41441506
2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747022I	ACTA2	0.7350502
2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747022I	AGTR1	0.5199211
2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747034I	ACTA2	0.0
2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747034I	AGTR1	0.0
2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747040I	ACTA2	0.3038219
2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747040I	AGTR1	1.1949438
2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747051I	ACTA2	0.67488784
2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747051I	AGTR1	0.0
2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747152CO	ACTA2	0.0
2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747152CO	AGTR1	0.0
2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_48374716E0F2ng	ACTA2	2.180831
2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_48374716E0F2ng	AGTR1	0.0
2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747184CO	ACTA2	0.0
2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747184CO	AGTR1	0.0
2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747225I	ACTA2	0.0
2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747225I	AGTR1	0.0
2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747235CO	ACTA2	2.300313
2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747235CO	AGTR1	1.0322727
2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747238CO	ACTA2	0.0
2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747238CO	AGTR1	0.0
2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747368C	ACTA2	3.1454995
2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747368C	AGTR1	0.0
2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747388C	ACTA2	0.0
2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747388C	AGTR1	0.0
2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747439C	ACTA2	0.0
2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747439C	AGTR1	2.2708418
2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_48374749I	ACTA2	0.0
2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_48374749I	AGTR1	0.0
2	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_48374759I	ACTA2	0.0
