panel	up_genes	down_genes	mean_detect_up
null_at1r_0330	LPL,COQ5,SRSF2,WDR83OS,CYBA,ACTB,NPR2,PRIM2,ENSG00000218426,CPB2,SPARCL1		0.2940691158156912
null_at1r_0331	LPL,DMRT2,SRSF2,WDR83OS,CYBA,ACTB,NPR2,ZNF274,ENSG00000274092,WASF3-AS1,SPARCL1		0.2940691158156912
null_at1r_0332	LPL,RBM14,SPATS2L,WDR83OS,CYBA,ACTB,GON7,ZNF274,MAGEE1,FPR2,SPARCL1		0.2940691158156912
null_at1r_0333	LPL,COQ5,SRSF2,WDR83OS,CYBA,ACTB,ADCYAP1R1,BTBD3,TNFSF4,ENSG00000271949,SPARCL1		0.2940691158156912
null_at1r_0334	LPL,ARRDC1,SPATS2L,WDR83OS,CYBA,ACTB,EOGT-DT,ZNF274,ENSG00000271254,PRKCH-AS1,SPARCL1		0.2940691158156912
null_at1r_0335	LPL,DMRT2,SPATS2L,WDR83OS,CYBA,ACTB,NPR2,BTBD3,CFAP45,ENSG00000266385,SPARCL1		0.2940691158156912
null_at1r_0336	LPL,COQ5,SRSF2,WDR83OS,CYBA,ACTB,EPDR1,BTBD3,KATNAL2,HDAC2-AS2,SPARCL1		0.2940691158156912
null_at1r_0337	LPL,PI15,SRSF2,WDR83OS,CYBA,ACTB,KMT5C,ZNF274,BIN2,NDUFB4P12,SPARCL1		0.2940691158156912
null_at1r_0338	LPL,ZDHHC9,SPATS2L,WDR83OS,CYBA,ACTB,ELOVL4,ZNF274,CCK,SCN8A,SPARCL1		0.2940691158156912
null_at1r_0339	LPL,ARRDC1,SPATS2L,WDR83OS,CYBA,ACTB,KMT5C,PRIM2,IL10RA,HIPK1-AS1,SPARCL1		0.2940691158156912
null_at1r_0340	LPL,RBM14,SRSF2,WDR83OS,CYBA,ACTB,KMT5C,PRIM2,KLF2-DT,MSLN,SPARCL1		0.2940691158156912
null_at1r_0341	LPL,PDE12,SPATS2L,WDR83OS,CYBA,ACTB,EPDR1,BTBD3,BIN2,SNHG17,SPARCL1		0.2940691158156912
null_at1r_0342	LPL,PDE12,SRSF2,WDR83OS,CYBA,ACTB,EPDR1,PRIM2,ENSG00000250764,LINC01230,SPARCL1		0.2940691158156912
null_at1r_0343	LPL,RNASE1,SPATS2L,WDR83OS,CYBA,ACTB,EOGT-DT,ZNF274,LINC00663,ENSG00000271949,SPARCL1		0.2940691158156912
null_at1r_0344	LPL,RNASE1,SRSF2,WDR83OS,CYBA,ACTB,GON7,BTBD3,ENSG00000240499,ENSG00000274922,SPARCL1		0.2940691158156912
null_at1r_0345	LPL,SNX12,SRSF2,WDR83OS,CYBA,ACTB,EOGT-DT,ZNF274,KATNAL2,FGD2,SPARCL1		0.2940691158156912
null_at1r_0346	LPL,SNX12,SPATS2L,WDR83OS,CYBA,ACTB,ADCYAP1R1,PRIM2,ENSG00000261140,PNMA8B,SPARCL1		0.2940691158156912
null_at1r_0347	LPL,PDE12,SPATS2L,WDR83OS,CYBA,ACTB,ELOVL4,ZNF274,MELTF-AS1,TRIM39-RPP21,SPARCL1		0.2940691158156912
null_at1r_0348	LPL,ZDHHC9,SRSF2,WDR83OS,CYBA,ACTB,ADCYAP1R1,PRIM2,ALG1L11P,ENSG00000267251,SPARCL1		0.2940691158156912
null_at1r_0349	LPL,RNASE1,SPATS2L,WDR83OS,CYBA,ACTB,NPR2,PRIM2,PPL,LINC01678,SPARCL1		0.2940691158156912
null_at1r_0350	LPL,RNASE1,SPATS2L,WDR83OS,CYBA,ACTB,GON7,ZNF274,LINC00240,PRDM8,SPARCL1		0.2940691158156912
null_at1r_0351	LPL,RBM14,SPATS2L,WDR83OS,CYBA,ACTB,ELOVL4,ZNF274,EPS8L2,MT-TC,SPARCL1		0.2940691158156912
null_at1r_0352	LPL,ARRDC1,SRSF2,WDR83OS,CYBA,ACTB,PRC1,ZNF274,BIN2,ENSG00000275665,SPARCL1		0.2940691158156912
null_at1r_0353	LPL,ARRDC1,SRSF2,WDR83OS,CYBA,ACTB,EPDR1,ZNF274,KLF2-DT,HIPK1-AS1,SPARCL1		0.2940691158156912
null_at1r_0354	LPL,PDE12,SPATS2L,WDR83OS,CYBA,ACTB,ADCYAP1R1,BTBD3,ASPHD1,SPDYE2B,SPARCL1		0.2940691158156912
null_at1r_0355	LPL,ZDHHC9,SPATS2L,WDR83OS,CYBA,ACTB,NPR2,PRIM2,ENPP5,PNMA8B,SPARCL1		0.2940691158156912
null_at1r_0356	LPL,DMRT2,SPATS2L,WDR83OS,CYBA,ACTB,ADCYAP1R1,PRIM2,ALDH5A1,ARHGAP44-AS1,SPARCL1		0.2940691158156912
null_at1r_0357	LPL,PI15,SPATS2L,WDR83OS,CYBA,ACTB,NPR2,PRIM2,CEP85,LGALS2,SPARCL1		0.2940691158156912
null_at1r_0358	LPL,DMRT2,SRSF2,WDR83OS,CYBA,ACTB,EPDR1,ZNF274,TMEM178A,LGALS2,SPARCL1		0.2940691158156912
null_at1r_0359	LPL,ZDHHC9,SPATS2L,WDR83OS,CYBA,ACTB,KMT5C,PRIM2,CHRNE,SYNM-AS1,SPARCL1		0.2940691158156912
null_at1r_0360	LPL,RBM14,SRSF2,WDR83OS,CYBA,ACTB,PRC1,BTBD3,TNFSF9,SPDYE2B,SPARCL1		0.2940691158156912
null_at1r_0361	LPL,PI15,SRSF2,WDR83OS,CYBA,ACTB,PRC1,BTBD3,TEC,COL9A2,SPARCL1		0.2940691158156912
null_at1r_0362	LPL,RNASE1,SPATS2L,WDR83OS,CYBA,ACTB,KMT5C,BTBD3,ENSG00000260851,ARHGDIG,SPARCL1		0.2940691158156912
null_at1r_0363	LPL,SNX12,SRSF2,WDR83OS,CYBA,ACTB,PRC1,BTBD3,ENSG00000218426,CMC4,SPARCL1		0.2940691158156912
null_at1r_0364	LPL,PDE12,SRSF2,WDR83OS,CYBA,ACTB,ADCYAP1R1,BTBD3,LINC02210-CRHR1,SOX5-AS1,SPARCL1		0.2940691158156912
null_at1r_0365	LPL,SNX12,SPATS2L,WDR83OS,CYBA,ACTB,EOGT-DT,BTBD3,SORCS1,ARHGAP44-AS1,SPARCL1		0.2940691158156912
null_at1r_0366	LPL,RBM14,SPATS2L,WDR83OS,CYBA,ACTB,EOGT-DT,ZNF274,ENSG00000263335,GBP5,SPARCL1		0.2940691158156912
null_at1r_0367	LPL,DMRT2,SPATS2L,WDR83OS,CYBA,ACTB,KMT5C,BTBD3,MAGEE1,STAC3,SPARCL1		0.2940691158156912
null_at1r_0368	LPL,COQ5,SPATS2L,WDR83OS,CYBA,ACTB,PRC1,BTBD3,SAMD11,H3P16,SPARCL1		0.2940691158156912
null_at1r_0369	LPL,DMRT2,SPATS2L,WDR83OS,CYBA,ACTB,EOGT-DT,ZNF274,SGPP2,H3P16,SPARCL1		0.2940691158156912
null_at1r_0370	LPL,SNX12,SRSF2,WDR83OS,CYBA,ACTB,GON7,BTBD3,GRID2,ZMYND10,SPARCL1		0.2940691158156912
null_at1r_0371	LPL,SNX12,SPATS2L,WDR83OS,CYBA,ACTB,NPR2,PRIM2,ASPHD1,ARHGAP44-AS1,SPARCL1		0.2940691158156912
null_at1r_0372	LPL,RNASE1,SPATS2L,WDR83OS,CYBA,ACTB,ELOVL4,PRIM2,SPIRE2,TRIM39-RPP21,SPARCL1		0.2940691158156912
null_at1r_0373	LPL,ARRDC1,SRSF2,WDR83OS,CYBA,ACTB,GON7,ZNF274,ALG1L11P,ENSG00000271949,SPARCL1		0.2940691158156912
null_at1r_0374	LPL,ARRDC1,SRSF2,WDR83OS,CYBA,ACTB,PRC1,PRIM2,ENSG00000280241,PHLDA1-AS1,SPARCL1		0.2940691158156912
null_at1r_0375	LPL,DMRT2,SPATS2L,WDR83OS,CYBA,ACTB,GON7,BTBD3,CHRNE,SMIM11,SPARCL1		0.2940691158156912
null_at1r_0376	LPL,COQ5,SRSF2,WDR83OS,CYBA,ACTB,KMT5C,PRIM2,EPS8L2,STAC3,SPARCL1		0.2940691158156912
null_at1r_0377	LPL,RBM14,SRSF2,WDR83OS,CYBA,ACTB,EPDR1,PRIM2,RGS22,FPR2,SPARCL1		0.2940691158156912
null_at1r_0378	LPL,RNASE1,SRSF2,WDR83OS,CYBA,ACTB,EPDR1,PRIM2,BIN2,REC114,SPARCL1		0.2940691158156912
null_at1r_0379	LPL,PDE12,SRSF2,WDR83OS,CYBA,ACTB,PRC1,ZNF274,NUSAP1,TRIM39-RPP21,SPARCL1		0.2940691158156912
null_at1r_0380	LPL,DMRT2,SRSF2,WDR83OS,CYBA,ACTB,ADCYAP1R1,BTBD3,CEP85,WASF3-AS1,SPARCL1		0.2940691158156912
null_at1r_0381	LPL,ZDHHC9,SRSF2,WDR83OS,CYBA,ACTB,EPDR1,BTBD3,MAGEE1,NDUFB4P12,SPARCL1		0.2940691158156912
null_at1r_0382	LPL,COQ5,SPATS2L,WDR83OS,CYBA,ACTB,GON7,PRIM2,ENSG00000274092,HDAC2-AS2,SPARCL1		0.2940691158156912
null_at1r_0383	LPL,PDE12,SPATS2L,WDR83OS,CYBA,ACTB,ADCYAP1R1,BTBD3,ENSG00000250764,TRIM39-RPP21,SPARCL1		0.2940691158156912
null_at1r_0384	LPL,RNASE1,SRSF2,WDR83OS,CYBA,ACTB,PRC1,PRIM2,SARDH,C6orf132,SPARCL1		0.2940691158156912
null_at1r_0385	LPL,RNASE1,SRSF2,WDR83OS,CYBA,ACTB,ELOVL4,ZNF274,ABCC3,GNG4,SPARCL1		0.2940691158156912
null_at1r_0386	LPL,DMRT2,SPATS2L,WDR83OS,CYBA,ACTB,ADCYAP1R1,BTBD3,ENSG00000280241,ENSG00000271949,SPARCL1		0.2940691158156912
null_at1r_0387	LPL,DMRT2,SRSF2,WDR83OS,CYBA,ACTB,ADCYAP1R1,PRIM2,ASPHD1,DHDDS-AS1,SPARCL1		0.2940691158156912
null_at1r_0388	LPL,DMRT2,SRSF2,WDR83OS,CYBA,ACTB,GON7,ZNF274,RGS22,STEAP1B-AS1,SPARCL1		0.2940691158156912
null_at1r_0389	LPL,PDE12,SRSF2,WDR83OS,CYBA,ACTB,GON7,ZNF274,BMF,PRSS23-AS1,SPARCL1		0.2940691158156912
null_at1r_0390	LPL,COQ5,SRSF2,WDR83OS,CYBA,ACTB,EOGT-DT,ZNF274,PRKAG2-AS1,ADCY10,SPARCL1		0.2940691158156912
null_at1r_0391	LPL,DMRT2,SRSF2,WDR83OS,CYBA,ACTB,EOGT-DT,BTBD3,ENSG00000240499,ENSG00000257663,SPARCL1		0.2940691158156912
null_at1r_0392	LPL,RBM14,SRSF2,WDR83OS,CYBA,ACTB,ADCYAP1R1,ZNF274,ENSG00000250764,TENT5B,SPARCL1		0.2940691158156912
null_at1r_0393	LPL,DMRT2,SRSF2,WDR83OS,CYBA,ACTB,PRC1,PRIM2,ENSG00000261140,PKIA,SPARCL1		0.2940691158156912
null_at1r_0394	LPL,SNX12,SRSF2,WDR83OS,CYBA,ACTB,NPR2,PRIM2,ELAPOR1,GNG4,SPARCL1		0.2940691158156912
null_at1r_0395	LPL,SNX12,SRSF2,WDR83OS,CYBA,ACTB,NPR2,ZNF274,IL10RA,TRIM39-RPP21,SPARCL1		0.2940691158156912
null_at1r_0396	LPL,ZDHHC9,SPATS2L,WDR83OS,CYBA,ACTB,PRC1,PRIM2,ENSG00000274092,NDUFB4P12,SPARCL1		0.2940691158156912
null_at1r_0397	LPL,PI15,SRSF2,WDR83OS,CYBA,ACTB,GON7,PRIM2,ENSG00000274092,ENSG00000267251,SPARCL1		0.2940691158156912
null_at1r_0398	LPL,PI15,SRSF2,WDR83OS,CYBA,ACTB,ELOVL4,PRIM2,VTN,H3P16,SPARCL1		0.2940691158156912
null_at1r_0399	LPL,DMRT2,SPATS2L,WDR83OS,CYBA,ACTB,PRC1,PRIM2,BIN2,IGSF1,SPARCL1		0.2940691158156912
null_at1r_0400	LPL,RBM14,SPATS2L,WDR83OS,CYBA,ACTB,GON7,PRIM2,ABCC3,FPR2,SPARCL1		0.2940691158156912
null_at1r_0401	LPL,RBM14,SPATS2L,WDR83OS,CYBA,ACTB,GON7,BTBD3,CCK,CFHR2,SPARCL1		0.2940691158156912
null_at1r_0402	LPL,ARRDC1,SPATS2L,WDR83OS,CYBA,ACTB,EOGT-DT,BTBD3,ENSG00000280241,STAC3,SPARCL1		0.2940691158156912
null_at1r_0403	LPL,DMRT2,SRSF2,WDR83OS,CYBA,ACTB,KMT5C,ZNF274,TIGD2,STEAP1B-AS1,SPARCL1		0.2940691158156912
null_at1r_0404	LPL,DMRT2,SRSF2,WDR83OS,CYBA,ACTB,ADCYAP1R1,PRIM2,ENSG00000250764,ENSG00000267892,SPARCL1		0.2940691158156912
null_at1r_0405	LPL,DMRT2,SRSF2,WDR83OS,CYBA,ACTB,EPDR1,PRIM2,ENSG00000263335,IL4I1,SPARCL1		0.2940691158156912
null_at1r_0406	LPL,COQ5,SPATS2L,WDR83OS,CYBA,ACTB,KMT5C,BTBD3,LINC02210-CRHR1,STEAP1B-AS1,SPARCL1		0.2940691158156912
null_at1r_0407	LPL,DMRT2,SPATS2L,WDR83OS,CYBA,ACTB,EOGT-DT,PRIM2,KATNAL2,LINC00997,SPARCL1		0.2940691158156912
null_at1r_0408	LPL,DMRT2,SRSF2,WDR83OS,CYBA,ACTB,NPR2,BTBD3,DAPL1,SNHG17,SPARCL1		0.2940691158156912
null_at1r_0409	LPL,COQ5,SPATS2L,WDR83OS,CYBA,ACTB,PRC1,BTBD3,SLC51A,RPS21-DT,SPARCL1		0.2940691158156912
null_at1r_0410	LPL,RBM14,SRSF2,WDR83OS,CYBA,ACTB,KMT5C,PRIM2,CCK,SYNM-AS1,SPARCL1		0.2940691158156912
null_at1r_0411	LPL,RBM14,SRSF2,WDR83OS,CYBA,ACTB,NPR2,PRIM2,BIN2,MIR9-1HG,SPARCL1		0.2940691158156912
null_at1r_0412	LPL,ZDHHC9,SRSF2,WDR83OS,CYBA,ACTB,NPR2,ZNF274,CEP85,GNG4,SPARCL1		0.2940691158156912
null_at1r_0413	LPL,RNASE1,SPATS2L,WDR83OS,CYBA,ACTB,EOGT-DT,ZNF274,BMF,WASF3-AS1,SPARCL1		0.2940691158156912
null_at1r_0414	LPL,RNASE1,SPATS2L,WDR83OS,CYBA,ACTB,NPR2,BTBD3,ENSG00000218426,ENSG00000271949,SPARCL1		0.2940691158156912
null_at1r_0415	LPL,DMRT2,SRSF2,WDR83OS,CYBA,ACTB,ELOVL4,BTBD3,SAMD11,COL9A2,SPARCL1		0.2940691158156912
null_at1r_0416	LPL,ZDHHC9,SRSF2,WDR83OS,CYBA,ACTB,EOGT-DT,PRIM2,SLC51A,CFHR2,SPARCL1		0.2940691158156912
null_at1r_0417	LPL,SNX12,SPATS2L,WDR83OS,CYBA,ACTB,ADCYAP1R1,PRIM2,ENSG00000274092,ENSG00000267251,SPARCL1		0.2940691158156912
null_at1r_0418	LPL,PI15,SRSF2,WDR83OS,CYBA,ACTB,NPR2,PRIM2,SAMD11,LINC01348,SPARCL1		0.2940691158156912
null_at1r_0419	LPL,RBM14,SPATS2L,WDR83OS,CYBA,ACTB,ADCYAP1R1,BTBD3,LINC00240,PHLDA1-AS1,SPARCL1		0.2940691158156912
null_at1r_0420	LPL,PDE12,SPATS2L,WDR83OS,CYBA,ACTB,EPDR1,ZNF274,VTN,ADCY10,SPARCL1		0.2940691158156912
null_at1r_0421	LPL,ARRDC1,SPATS2L,WDR83OS,CYBA,ACTB,NPR2,ZNF274,TNFSF9,WASF3-AS1,SPARCL1		0.2940691158156912
null_at1r_0422	LPL,SNX12,SRSF2,WDR83OS,CYBA,ACTB,EOGT-DT,ZNF274,ENSG00000218426,FPR2,SPARCL1		0.2940691158156912
null_at1r_0423	LPL,RBM14,SPATS2L,WDR83OS,CYBA,ACTB,ELOVL4,ZNF274,TNFSF9,STEAP1B-AS1,SPARCL1		0.2940691158156912
null_at1r_0424	LPL,ZDHHC9,SRSF2,WDR83OS,CYBA,ACTB,PRC1,ZNF274,ENSG00000240499,REC114,SPARCL1		0.2940691158156912
null_at1r_0425	LPL,PDE12,SPATS2L,WDR83OS,CYBA,ACTB,NPR2,BTBD3,TNFSF4,SLC9A3,SPARCL1		0.2940691158156912
null_at1r_0426	LPL,DMRT2,SRSF2,WDR83OS,CYBA,ACTB,PRC1,PRIM2,PRKAG2-AS1,NDUFB4P12,SPARCL1		0.2940691158156912
null_at1r_0427	LPL,ARRDC1,SRSF2,WDR83OS,CYBA,ACTB,ADCYAP1R1,PRIM2,CCK,GBP5,SPARCL1		0.2940691158156912
null_at1r_0428	LPL,DMRT2,SPATS2L,WDR83OS,CYBA,ACTB,ELOVL4,PRIM2,PPL,RNF213-AS1,SPARCL1		0.2940691158156912
null_at1r_0429	LPL,RNASE1,SPATS2L,WDR83OS,CYBA,ACTB,PRC1,BTBD3,LINC02210-CRHR1,ENSG00000267251,SPARCL1		0.2940691158156912
null_at1r_0430	LPL,RNASE1,SRSF2,WDR83OS,CYBA,ACTB,EOGT-DT,PRIM2,ENSG00000274092,RPS3AP5,SPARCL1		0.2940691158156912
null_at1r_0431	LPL,RNASE1,SPATS2L,WDR83OS,CYBA,ACTB,ELOVL4,ZNF274,KATNAL2,SASH3,SPARCL1		0.2940691158156912
null_at1r_0432	LPL,DMRT2,SRSF2,WDR83OS,CYBA,ACTB,ELOVL4,ZNF274,LINC00663,ENSG00000255467,SPARCL1		0.2940691158156912
null_at1r_0433	LPL,DMRT2,SRSF2,WDR83OS,CYBA,ACTB,ELOVL4,BTBD3,TEC,ENSG00000271949,SPARCL1		0.2940691158156912
null_at1r_0434	LPL,DMRT2,SPATS2L,WDR83OS,CYBA,ACTB,NPR2,BTBD3,SLC51A,TMEM102,SPARCL1		0.2940691158156912
null_at1r_0435	LPL,COQ5,SRSF2,WDR83OS,CYBA,ACTB,EPDR1,BTBD3,ENSG00000261140,FGD2,SPARCL1		0.2940691158156912
null_at1r_0436	LPL,PDE12,SPATS2L,WDR83OS,CYBA,ACTB,PRC1,PRIM2,ENSG00000240499,ARHGDIG,SPARCL1		0.2940691158156912
null_at1r_0437	LPL,RNASE1,SPATS2L,WDR83OS,CYBA,ACTB,PRC1,PRIM2,ENSG00000218426,TEKT4P2,SPARCL1		0.2940691158156912
null_at1r_0438	LPL,ZDHHC9,SRSF2,WDR83OS,CYBA,ACTB,GON7,PRIM2,MELTF-AS1,GBP5,SPARCL1		0.2940691158156912
null_at1r_0439	LPL,ZDHHC9,SRSF2,WDR83OS,CYBA,ACTB,NPR2,BTBD3,NUSAP1,FPR2,SPARCL1		0.2940691158156912
null_at1r_0440	LPL,DMRT2,SRSF2,WDR83OS,CYBA,ACTB,NPR2,ZNF274,MELTF-AS1,ENSG00000274922,SPARCL1		0.2940691158156912
null_at1r_0441	LPL,PI15,SRSF2,WDR83OS,CYBA,ACTB,ELOVL4,ZNF274,IL10RA,GALNT15,SPARCL1		0.2940691158156912
null_at1r_0442	LPL,PDE12,SRSF2,WDR83OS,CYBA,ACTB,EOGT-DT,ZNF274,NPM2,ENSG00000242539,SPARCL1		0.2940691158156912
null_at1r_0443	LPL,DMRT2,SRSF2,WDR83OS,CYBA,ACTB,PRC1,BTBD3,RGS22,FPR2,SPARCL1		0.2940691158156912
null_at1r_0444	LPL,PI15,SPATS2L,WDR83OS,CYBA,ACTB,PRC1,PRIM2,ENSG00000280241,REC114,SPARCL1		0.2940691158156912
null_at1r_0445	LPL,RNASE1,SRSF2,WDR83OS,CYBA,ACTB,EOGT-DT,ZNF274,SGPP2,ENSG00000271978,SPARCL1		0.2940691158156912
null_at1r_0446	LPL,RNASE1,SRSF2,WDR83OS,CYBA,ACTB,NPR2,PRIM2,EPS8L2,RPS3AP5,SPARCL1		0.2940691158156912
null_at1r_0447	LPL,COQ5,SRSF2,WDR83OS,CYBA,ACTB,EPDR1,PRIM2,KATNAL2,IL4I1,SPARCL1		0.2940691158156912
null_at1r_0448	LPL,ARRDC1,SPATS2L,WDR83OS,CYBA,ACTB,NPR2,BTBD3,EGFEM1P,WNT2,SPARCL1		0.2940691158156912
null_at1r_0449	LPL,COQ5,SRSF2,WDR83OS,CYBA,ACTB,PRC1,ZNF274,TPSAB1,GNG4,SPARCL1		0.2940691158156912
null_at1r_0450	LPL,COQ5,SRSF2,WDR83OS,CYBA,ACTB,GON7,ZNF274,KLF2-DT,SMIM11,SPARCL1		0.2940691158156912
null_at1r_0451	LPL,ZDHHC9,SRSF2,WDR83OS,CYBA,ACTB,GON7,PRIM2,TMEM178A,COL9A2,SPARCL1		0.2940691158156912
null_at1r_0452	LPL,ZDHHC9,SPATS2L,WDR83OS,CYBA,ACTB,PRC1,BTBD3,PPL,CMC4,SPARCL1		0.2940691158156912
null_at1r_0453	LPL,RBM14,SPATS2L,WDR83OS,CYBA,ACTB,EPDR1,BTBD3,PRR11,RPS3AP5,SPARCL1		0.2940691158156912
null_at1r_0454	LPL,ZDHHC9,SPATS2L,WDR83OS,CYBA,ACTB,ADCYAP1R1,ZNF274,CFAP45,KCNAB3,SPARCL1		0.2940691158156912
null_at1r_0455	LPL,ARRDC1,SRSF2,WDR83OS,CYBA,ACTB,EOGT-DT,ZNF274,MAGEE1,ENSG00000255520,SPARCL1		0.2940691158156912
null_at1r_0456	LPL,RBM14,SRSF2,WDR83OS,CYBA,ACTB,EOGT-DT,PRIM2,ALDH5A1,PLAC1,SPARCL1		0.2940691158156912
null_at1r_0457	LPL,ZDHHC9,SRSF2,WDR83OS,CYBA,ACTB,EPDR1,BTBD3,KATNAL2,PHLDA1-AS1,SPARCL1		0.2940691158156912
null_at1r_0458	LPL,RNASE1,SPATS2L,WDR83OS,CYBA,ACTB,ADCYAP1R1,ZNF274,ENPP5,IL4I1,SPARCL1		0.2940691158156912
null_at1r_0459	LPL,RBM14,SPATS2L,WDR83OS,CYBA,ACTB,EPDR1,PRIM2,LCA5L,MND1,SPARCL1		0.2940691158156912
null_at1r_0460	LPL,ZDHHC9,SRSF2,WDR83OS,CYBA,ACTB,GON7,PRIM2,ENSG00000218426,PRSS23-AS1,SPARCL1		0.2940691158156912
null_at1r_0461	LPL,RBM14,SPATS2L,WDR83OS,CYBA,ACTB,ADCYAP1R1,BTBD3,ENSG00000263335,CCDC73,SPARCL1		0.2940691158156912
null_at1r_0462	LPL,ARRDC1,SRSF2,WDR83OS,CYBA,ACTB,ELOVL4,ZNF274,ENSG00000261140,ENSG00000267039,SPARCL1		0.2940691158156912
null_at1r_0463	LPL,SNX12,SRSF2,WDR83OS,CYBA,ACTB,GON7,PRIM2,RGS22,DHDDS-AS1,SPARCL1		0.2940691158156912
null_at1r_0464	LPL,ZDHHC9,SRSF2,WDR83OS,CYBA,ACTB,EOGT-DT,BTBD3,RGS22,ENSG00000264281,SPARCL1		0.2940691158156912
null_at1r_0465	LPL,PI15,SPATS2L,WDR83OS,CYBA,ACTB,GON7,BTBD3,SPIRE2,LINC01348,SPARCL1		0.2940691158156912
null_at1r_0466	LPL,DMRT2,SPATS2L,WDR83OS,CYBA,ACTB,NPR2,ZNF274,TMEM178A,PRSS23-AS1,SPARCL1		0.2940691158156912
null_at1r_0467	LPL,ARRDC1,SPATS2L,WDR83OS,CYBA,ACTB,GON7,ZNF274,CEP85,ZMYND10,SPARCL1		0.2940691158156912
null_at1r_0468	LPL,RNASE1,SRSF2,WDR83OS,CYBA,ACTB,KMT5C,BTBD3,BMF,ZMYND10,SPARCL1		0.2940691158156912
null_at1r_0469	LPL,COQ5,SPATS2L,WDR83OS,CYBA,ACTB,NPR2,BTBD3,SEMA5B,SLC9A3,SPARCL1		0.2940691158156912
null_at1r_0470	LPL,PI15,SPATS2L,WDR83OS,CYBA,ACTB,ELOVL4,BTBD3,ALDH5A1,PLAC1,SPARCL1		0.2940691158156912
null_at1r_0471	LPL,RNASE1,SPATS2L,WDR83OS,CYBA,ACTB,GON7,BTBD3,TNFSF9,ENSG00000267251,SPARCL1		0.2940691158156912
null_at1r_0472	LPL,SNX12,SPATS2L,WDR83OS,CYBA,ACTB,EPDR1,ZNF274,NPM2,STEAP1B-AS1,SPARCL1		0.2940691158156912
null_at1r_0473	LPL,PDE12,SPATS2L,WDR83OS,CYBA,ACTB,ELOVL4,BTBD3,ENSG00000263335,PHLDA1-AS1,SPARCL1		0.2940691158156912
null_at1r_0474	LPL,ZDHHC9,SPATS2L,WDR83OS,CYBA,ACTB,KMT5C,ZNF274,IL10RA,PRDM8,SPARCL1		0.2940691158156912
null_at1r_0475	LPL,ZDHHC9,SRSF2,WDR83OS,CYBA,ACTB,NPR2,BTBD3,NPM2,CPB2,SPARCL1		0.2940691158156912
null_at1r_0476	LPL,RNASE1,SRSF2,WDR83OS,CYBA,ACTB,KMT5C,BTBD3,EPHB1,ARHGEF39,SPARCL1		0.2940691158156912
null_at1r_0477	LPL,RBM14,SPATS2L,WDR83OS,CYBA,ACTB,EPDR1,PRIM2,MAGEE1,FOSL2-AS1,SPARCL1		0.2940691158156912
null_at1r_0478	LPL,SNX12,SRSF2,WDR83OS,CYBA,ACTB,EPDR1,ZNF274,TMEM178A,ENSG00000267251,SPARCL1		0.2940691158156912
null_at1r_0479	LPL,SNX12,SRSF2,WDR83OS,CYBA,ACTB,ELOVL4,PRIM2,IL10RA,GBP5,SPARCL1		0.2940691158156912
null_at1r_0480	LPL,ARRDC1,SRSF2,WDR83OS,CYBA,ACTB,NPR2,ZNF274,ZNF23,ENSG00000242539,SPARCL1		0.2940691158156912
null_at1r_0481	LPL,PI15,SRSF2,WDR83OS,CYBA,ACTB,EOGT-DT,BTBD3,PPL,CSMD3,SPARCL1		0.2940691158156912
null_at1r_0482	LPL,PI15,SRSF2,WDR83OS,CYBA,ACTB,KMT5C,BTBD3,ENPP5,ENSG00000242539,SPARCL1		0.2940691158156912
null_at1r_0483	LPL,SNX12,SPATS2L,WDR83OS,CYBA,ACTB,EOGT-DT,ZNF274,EDARADD,CMC4,SPARCL1		0.2940691158156912
null_at1r_0484	LPL,RBM14,SPATS2L,WDR83OS,CYBA,ACTB,KMT5C,PRIM2,EDARADD,TMEFF2,SPARCL1		0.2940691158156912
null_at1r_0485	LPL,RBM14,SPATS2L,WDR83OS,CYBA,ACTB,GON7,ZNF274,ENSG00000274092,WNT2,SPARCL1		0.2940691158156912
null_at1r_0486	LPL,DMRT2,SPATS2L,WDR83OS,CYBA,ACTB,ELOVL4,PRIM2,LINC00663,STEAP1B-AS1,SPARCL1		0.2940691158156912
null_at1r_0487	LPL,COQ5,SRSF2,WDR83OS,CYBA,ACTB,EPDR1,BTBD3,ENSG00000141979,SOX5-AS1,SPARCL1		0.2940691158156912
null_at1r_0488	LPL,PDE12,SRSF2,WDR83OS,CYBA,ACTB,KMT5C,PRIM2,SGPP2,MIR9-1HG,SPARCL1		0.2940691158156912
null_at1r_0489	LPL,ARRDC1,SRSF2,WDR83OS,CYBA,ACTB,NPR2,BTBD3,ENSG00000260851,DENND3-AS1,SPARCL1		0.2940691158156912
null_at1r_0490	LPL,COQ5,SRSF2,WDR83OS,CYBA,ACTB,KMT5C,ZNF274,SEMA5B,CFHR2,SPARCL1		0.2940691158156912
null_at1r_0491	LPL,DMRT2,SPATS2L,WDR83OS,CYBA,ACTB,GON7,ZNF274,ENSG00000280241,STEAP1B-AS1,SPARCL1		0.2940691158156912
null_at1r_0492	LPL,RNASE1,SPATS2L,WDR83OS,CYBA,ACTB,EPDR1,PRIM2,EDARADD,MYZAP,SPARCL1		0.2940691158156912
null_at1r_0493	LPL,RNASE1,SPATS2L,WDR83OS,CYBA,ACTB,ADCYAP1R1,PRIM2,TNFSF4,CPB2,SPARCL1		0.2940691158156912
