sample	Pattern_1	Pattern_2	Pattern_3	Pattern_4	Pattern_5	cell_type	donor_id	disease_group	n_cells
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Patient_4	0.181583743030267	1.91374201850841	-0.345069317651124	1.33907156299484	-0.335059175869854	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Patient_4	Healthy	36
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Patient_5	0.173982516182042	0.741614545405121	0.23975365162411	1.41507980010998	-0.337849945777504	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Patient_5	Healthy	36
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Patient_6	0.211795111620742	2.33410581892331	-0.579170461949786	1.64117691375168	-0.374969414992042	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Patient_6	Healthy	64
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Patient_7	0.246300405186483	2.4467325903002	-1.10200367596484	1.65799190855603	-0.365868980867639	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Patient_7	Healthy	34
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747RU675	0.095876480472928	2.28381998256456	-0.0622812757044382	1.47202958804484	-0.434070348481647	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747RU675	Healthy	59
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747RU679	-0.0222371475034916	2.34797006046914	0.143453328061098	0.962339411384106	-0.314913232515414	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747RU679	Other	18
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747RU682	0.0859102698429559	2.45610143593997	-0.152167897292111	1.53270955180351	-0.49800357536914	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747RU682	Healthy	81
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747RU684	0.0879486537990887	2.26074487596174	-0.122383876738376	1.5299699306705	-0.444705291095086	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747RU684	Healthy	43
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747RU685	0.0998979170183917	2.35807615331299	-0.171764849534275	1.45636109591403	-0.419324845520157	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747RU685	Healthy	300
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747S1	0.00743276534816177	2.19766089063969	-0.654011700455127	1.31665597596764	-0.246391774291311	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747S1	Other	218
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747S2	0.0623886871915646	2.53980697373854	-0.955702779366186	1.61623227193739	-0.295423615584194	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747S2	Other	65
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747S3	-0.0474038053270675	1.54475830470704	-0.276799868306956	1.06656297895294	-0.179253596863603	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747S3	Other	15
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747S4ECX8ng	0.902526561757766	0.543221038060834	-0.278858356545042	0.646523568602574	0.305459157641927	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747S4ECX8ng	Healthy	19
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SAMN12574693	0.0259006340471833	1.75100468903024	0.351363523094232	1.32604474673041	-0.436744115166004	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SAMN12574693	Fibrotic_ILD	15
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SAMN12574699	0.113126151423773	1.3595189392771	0.452588763822399	1.30554593018842	-0.497098915139551	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SAMN12574699	Fibrotic_ILD	289
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SCD2	0.0759446962089643	3.23354924562722	-0.518053462611731	1.56202677573766	-0.493447381997039	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SCD2	Fibrotic_ILD	18
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SSc-ILD_01	0.0013300457121785	1.35881738707568	0.616660811908454	1.02718314491916	-0.31753301460607	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SSc-ILD_01	Fibrotic_ILD	96
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SSc-ILD_02	0.0583297838703821	1.62839283098113	0.419549809936792	1.17949668824659	-0.399979715476421	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SSc-ILD_02	Fibrotic_ILD	64
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SSc_1	0.0138450452074394	2.06915762288472	0.059475211930881	0.904366360167522	-0.26483225742146	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SSc_1	Fibrotic_ILD	67
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SSc_3	0.120884168148154	2.26136443050912	-0.207966235740843	1.83836416620872	-0.482635345329187	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SSc_3	Fibrotic_ILD	18
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SSc_4	0.0665202760347509	2.34661533636699	0.144689643256787	1.37392290547242	-0.441696806062056	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SSc_4	Fibrotic_ILD	12
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747THD0001	0.160209482878533	2.53615053084919	-0.494087220772446	1.84454173997376	-0.510971036272534	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747THD0001	Healthy	300
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747THD0005	0.147818297164458	2.64110452817589	-0.703739833596469	1.64525402641818	-0.361471957746993	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747THD0005	Healthy	300
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747THD0006	0.0443366479451301	2.39280761503853	-0.217059121759396	1.48986594351717	-0.422969713265532	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747THD0006	Healthy	18
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747THD0007	0.141292654562515	2.65063917264001	-0.42970274533669	1.74086635999495	-0.509316704216811	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747THD0007	Healthy	133
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747THD0008	0.133278104016477	2.62889863169984	-0.451175644284602	1.69880674405411	-0.449440021329019	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747THD0008	Healthy	300
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747THD0009	0.129654869825985	2.61501417212251	-0.387680897990117	1.90597027322417	-0.54568989416562	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747THD0009	Healthy	79
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747THD0010	-0.00815971053641903	2.2657404577717	0.111349075617176	1.18777774410658	-0.371646650392706	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747THD0010	Healthy	61
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747THD0012	0.226507540940586	2.32270416312675	-0.319999848987827	1.8470243538384	-0.593760252778851	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747THD0012	Healthy	50
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747THD0014	0.240715332975287	2.42380378467045	-0.328504270405646	1.69097703681979	-0.585349140215588	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747THD0014	Healthy	19
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747THD0015	0.057097802498247	2.24565161179734	-0.301765467362517	1.66333373227363	-0.429746555507356	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747THD0015	Healthy	33
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747THD0017	0.0824675383001318	2.15623111676826	-0.119600506012444	1.32627154826272	-0.398638850734819	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747THD0017	Healthy	70
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747THD0019	0.116312797304804	2.47474768688576	-0.533396059369146	1.73640055426674	-0.40721702679842	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747THD0019	Healthy	130
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747TILD006	0.0492189191144415	1.87933948575504	0.2271186374102	1.33492245228734	-0.468870230656313	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747TILD006	Fibrotic_ILD	42
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747TILD015	0.225088722179867	2.6316382243352	-0.792939711682027	1.9666761775979	-0.469795516622899	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747TILD015	Fibrotic_ILD	300
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747TILD019	0.207515742051212	2.36135622870352	-0.413601373777034	1.80260349064955	-0.541018187706479	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747TILD019	Fibrotic_ILD	103
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747TILD028	0.109097268189987	2.55037876781801	-0.43254636290609	1.69141579042423	-0.499898061173874	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747TILD028	Fibrotic_ILD	115
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747TILD030	0.205260923752212	2.28927021060488	-0.319893178529871	1.51013309610171	-0.429279451402274	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747TILD030	Fibrotic_ILD	57
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD071	-0.017694952225788	1.88044537191964	0.509818187841402	1.09435783539988	-0.381232284482488	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD071	Healthy	300
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD072	-0.0369938859110166	2.21041006576213	-0.103364325679742	1.57276606813075	-0.349225770051072	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD072	Healthy	70
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD077	-0.0553729313447599	2.30281801513327	-0.069583102398631	1.15932603822043	-0.259715369345262	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD077	Healthy	25
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD078	0.0194398529354587	2.29019414878694	-0.115640279354042	1.49772421375769	-0.37376515176956	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD078	Healthy	10
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD080	0.0798617986856055	2.8698826698903	-0.611837172244548	1.79493679862268	-0.461215729754544	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD080	Healthy	20
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD101	0.117870706713722	2.44513030432255	-0.438157010393496	1.86167826490438	-0.546478216891999	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD101	Healthy	300
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD103	0.0266414507351018	2.05730721952284	0.155285522443036	1.07270681865095	-0.385549991363242	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD103	Healthy	188
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD104	0.0679533038417719	2.24564441362656	-0.070164268751162	1.42961027329994	-0.498480049682401	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD104	Healthy	124
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD106	0.088661372150949	2.5681034028025	-0.144775891767747	0.896979790451998	-0.381082617502517	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD106	Healthy	61
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD107	0.0358138594660342	2.24525194863718	-0.0295219740767502	1.32823945283073	-0.360868275592935	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD107	Healthy	16
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD66	0.189552528201047	2.8609287594632	-0.489792732553559	1.6795822809919	-0.571100844673376	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD66	Healthy	35
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD67	0.0817563158384918	1.92188550463788	-0.0281221980819502	1.68305327894738	-0.463602740026671	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD67	Healthy	300
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD68	0.0240651635187712	2.69718952583767	-0.338940966385337	1.67850095958256	-0.457271752806632	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD68	Healthy	37
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD69	0.202630107791869	2.1640030644738	-0.486953483460622	1.88774230265125	-0.395735084503231	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD69	Healthy	78
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD84	0.06574248606309	2.6160759981265	-0.137728217276726	1.1005017941843	-0.42143140759428	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD84	Healthy	266
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD85	0.105433149300677	2.71805406214467	-0.580019411340891	1.74511830526966	-0.482388117311579	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD85	Healthy	12
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD92	0.0577987620335325	3.19466091961691	-0.712440592972816	1.51174737348997	-0.446713625365833	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD92	Healthy	143
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD94	0.0552098420640576	2.6538382750583	-0.295896720152053	1.42688421338578	-0.454623265011732	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD94	Healthy	300
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD95	0.094193147691915	2.7346269466325	-0.25650169197984	1.5581147625827	-0.517227223548095	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD95	Healthy	78
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD98	0.159254847997041	2.27846511264237	-0.22673176808457	1.60960391561546	-0.49881459244672	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD98	Healthy	26
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD55	0.0810073712347884	2.47937438883335	-0.37732701176753	1.83225420538967	-0.437365773353206	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD55	Fibrotic_ILD	44
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD57	0.0535946605413352	2.47014006737654	-0.325848238268104	1.78620860588263	-0.444148787744773	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD57	Fibrotic_ILD	29
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD58	0.0485187943474735	2.28573622557635	-0.0389833910741437	1.43180927459544	-0.443074760940416	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD58	Fibrotic_ILD	109
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD59	0.0545654220402513	3.13738221591923	-0.561628417360067	1.60225751406183	-0.464549260529486	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD59	Fibrotic_ILD	72
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD60	0.126054484011379	2.66004832617034	-0.28937744802838	1.65198939835057	-0.488488184049072	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD60	Fibrotic_ILD	10
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD61	0.111030403479297	2.39838172145111	-0.233104115811444	1.87038750989451	-0.55197846015925	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD61	Fibrotic_ILD	14
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD62	0.0986983288869349	2.77924705915885	-0.402064178951743	1.7626324640804	-0.463614353359539	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD62	Fibrotic_ILD	48
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD63	0.0698169807534695	2.20995933666739	-0.00839411417940973	1.57642461852691	-0.452135009827656	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD63	Fibrotic_ILD	27
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Wunderink2021_subject_1	-0.0366865217144399	1.52462776782054	-0.026435724989196	1.72268413766755	-0.324571075262675	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Wunderink2021_subject_1	Other	22
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Wunderink2021_subject_2	0.00359767330730835	1.47179070811893	-0.129631542157958	1.71019092066959	-0.323743372864143	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Wunderink2021_subject_2	Other	154
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Wunderink2021_subject_3	0.0174836862041067	1.40675404331688	-0.237441771646833	1.651252487964	-0.307680309771599	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Wunderink2021_subject_3	Other	300
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Wunderink2021_subject_4	-0.0640609776985263	1.45589661332232	0.0510083089448713	1.3911561289014	-0.256667446014982	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Wunderink2021_subject_4	Other	119
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Wunderink2021_subject_5	-0.0258804790774913	1.51896298459219	-0.0917756746555258	1.69243494569157	-0.295315206367062	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Wunderink2021_subject_5	Other	156
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Wunderink2021_subject_7	-0.00500834007087857	2.19633045851591	-0.463506769673504	1.61854358572626	-0.274609666580678	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Wunderink2021_subject_7	Other	71
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Wunderink2021_subject_8	0.0530046587811588	1.72063272976683	-0.139465279210588	1.61855238475878	-0.371450302908224	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Wunderink2021_subject_8	Other	300
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Wunderink2021_subject_9	0.00635573272644361	2.04946521264781	-0.416401410728548	1.73908982552895	-0.330953508321848	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Wunderink2021_subject_9	Other	147
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Wunderink2021_subject_A	0.00137906200787148	1.91774374841364	-0.263725770810689	1.5694480770756	-0.328933241500064	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Wunderink2021_subject_A	Other	300
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Wunderink2021_subject_B	0.00277376939784565	2.19627408990362	-0.154821884878421	1.45987477074617	-0.359839024443199	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Wunderink2021_subject_B	Other	45
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747donor 1	0.0145263891077275	1.77300341062543	0.231061293557429	1.18295925395464	-0.318876310856313	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747donor 1	Healthy	78
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747donor 2	0.0377652865322319	2.30326874684184	-0.153758749237685	1.54916233975345	-0.38604521650981	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747donor 2	Healthy	300
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747donor 3	0.0347803971467134	2.10481806138499	-0.0299700485765474	1.28714539911155	-0.330615696859619	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747donor 3	Healthy	244
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lafy_donor_1	0.0222079288303068	2.89280251469793	-0.575592008813135	1.23346886783332	-0.430951566602269	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lafy_donor_1	Healthy	11
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lafy_donor_2	0.0179636342504976	1.90919136512429	-0.208914955810549	1.10077801992483	-0.348921675293788	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lafy_donor_2	Healthy	43
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lafy_donor_3	0.0948967449326029	2.13937791169251	0.00654911817953275	1.2457726806169	-0.455976965149738	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lafy_donor_3	Healthy	10
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lafy_donor_4	0.036652117611842	2.28966406982167	0.0230389782355804	1.34118723000241	-0.330166967746323	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lafy_donor_4	Healthy	148
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lafy_donor_5	0.0394614729289832	2.24814610633195	-0.0998544926544247	1.32367260944678	-0.351600604745198	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lafy_donor_5	Healthy	68
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lafy_donor_6	0.000295675071885831	2.36882981786607	-0.0213015513057821	1.35369018998796	-0.365634877388847	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lafy_donor_6	Healthy	259
Non-classical monocytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lambrechts_2	0.023242646815477	1.94446305146871	-0.170542777726965	0.874997276317765	-0.290752385359194	Non-classical monocytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lambrechts_2	Other	29
