sample	Pattern_1	Pattern_2	Pattern_3	Pattern_4	Pattern_5	Pattern_6	Pattern_7	Pattern_8	Pattern_9	cell_type	donor_id	disease_group	n_cells
Peribronchial fibroblasts||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747IPF1	-0.32647889504328	0.737791058410769	2.28524594066806	1.20927430552069	0.661055528282349	2.33775331746908	1.02599278797207	0.349501864783192	0.161150088390895	Peribronchial fibroblasts	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747IPF1	Fibrotic_ILD	152
Peribronchial fibroblasts||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747IPF2	-0.199553914410213	1.23308923090266	2.67739662096549	0.862388632450143	0.168624914114765	2.28027791945492	0.679316040702534	0.431627053575424	-0.026981228980461	Peribronchial fibroblasts	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747IPF2	Fibrotic_ILD	228
Peribronchial fibroblasts||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747IPF3	-0.228455512859594	1.61467778800156	2.24044798558436	0.740498268140165	0.540013633569219	2.4375593357257	0.974581756601076	0.495287592199495	-0.063566692927615	Peribronchial fibroblasts	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747IPF3	Fibrotic_ILD	277
Peribronchial fibroblasts||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747NML1	-0.0679185335054993	0.796320743893083	2.06001436641163	0.698352330095622	-0.00720639513553855	1.69042249191693	1.07410422753043	0.813775361241816	-0.235554617578837	Peribronchial fibroblasts	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747NML1	Healthy	21
Peribronchial fibroblasts||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747NML2	-0.140280996539354	0.745051514418596	2.56999383014476	1.08670603099838	0.575513665397899	1.65732465179992	0.9230373278147	0.398642136185137	-0.105146239178996	Peribronchial fibroblasts	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747NML2	Healthy	11
Peribronchial fibroblasts||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747NML3	-1.81009079339288e-05	1.10749967985741	1.88675177812149	0.9984420848175	-0.0641292818651703	1.59348117013148	0.986953929222895	0.627242797705918	-0.235180500140407	Peribronchial fibroblasts	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747NML3	Healthy	29
Peribronchial fibroblasts||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747NU_CZI01	-0.0655952763308125	1.03202024154918	1.22005275616746	1.64149742519375	-0.0990385963648665	1.17293883481891	1.44096386497394	0.275163780914085	0.226221743249009	Peribronchial fibroblasts	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747NU_CZI01	Healthy	61
Peribronchial fibroblasts||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747NU_CZI02	-0.0641636442398925	0.662089219378326	2.22906444701778	1.14435542979063	-0.275992516014462	1.75920699201226	1.51286983178309	0.426897532446583	0.0171021249265754	Peribronchial fibroblasts	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747NU_CZI02	Healthy	24
Peribronchial fibroblasts||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747PMB_1	-0.246449278610453	0.665734308167159	1.43785480723575	1.09919561542151	-0.24740675829742	1.99785557688783	1.6092817053125	0.493191697559056	0.230127153371717	Peribronchial fibroblasts	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747PMB_1	Other	300
Peribronchial fibroblasts||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747PMB_2	-0.281178665591852	0.858367938782635	0.898061246893147	1.31031777614394	-0.0274072697389702	1.92830831832549	1.606229316425	0.295171103209186	0.335176664547631	Peribronchial fibroblasts	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747PMB_2	Other	145
Peribronchial fibroblasts||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Patient_1	-0.0485698061922802	0.227876458458527	0.773260476386653	1.16572346895057	0.599151149486415	1.65061355904315	0.813315676399069	0.545759970845196	0.189109099835429	Peribronchial fibroblasts	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Patient_1	Healthy	40
Peribronchial fibroblasts||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Patient_4	-0.183604463115575	0.975776796598935	1.00638779564274	1.38337080693531	-0.172087992292063	1.40190756344665	1.65440387718203	0.24170780788722	0.669199841273856	Peribronchial fibroblasts	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Patient_4	Healthy	12
Peribronchial fibroblasts||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Patient_5	-0.364334793632111	0.672419635819174	1.53080145420042	1.35751017645411	0.425151953187034	1.73939023759936	1.45835390941963	0.172824656375865	0.727125190687347	Peribronchial fibroblasts	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Patient_5	Healthy	18
Peribronchial fibroblasts||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747RU675	-0.261845260135083	0.94918165921781	0.794018673259312	1.34288880361169	0.29897439181551	1.62877940145755	1.317363778191	0.472744142311548	0.152621982156008	Peribronchial fibroblasts	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747RU675	Other	103
Peribronchial fibroblasts||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747RU682	-0.428791920307765	0.969337388778438	2.13921310218648	1.47838884411473	0.764599285696499	2.11389106909126	0.91535268488753	0.235460052449354	0.318865394454043	Peribronchial fibroblasts	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747RU682	Other	28
Peribronchial fibroblasts||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SCD1	-0.28563817543709	1.43037288142805	2.9153001256068	1.21356415111184	0.339188554430531	2.42420754847374	0.768464366956674	0.143809878336523	0.0478925541668845	Peribronchial fibroblasts	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SCD1	Fibrotic_ILD	300
Peribronchial fibroblasts||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SCD2	-0.114690516212641	1.50436397250797	2.63401728149297	1.2003221323189	0.678320660025822	2.53953136345999	0.626601562933377	0.200292189213193	-0.10505047152991	Peribronchial fibroblasts	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SCD2	Fibrotic_ILD	113
Peribronchial fibroblasts||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SSc_2	-0.385998317765173	0.875658767402705	2.62956349134208	1.15364299745416	0.14357950428657	1.82737546858242	1.89294467131326	0.250317753878435	0.319275741314114	Peribronchial fibroblasts	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SSc_2	Fibrotic_ILD	11
Peribronchial fibroblasts||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SSc_3	-0.23111121087798	1.44405313310806	2.01028254762314	1.82962162445472	0.68839044487233	1.36846615090974	1.0450772464595	0.0492267941664179	0.323299362278999	Peribronchial fibroblasts	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SSc_3	Fibrotic_ILD	21
Peribronchial fibroblasts||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SSc_4	-0.102500580337402	0.847630330616109	2.47578628188423	1.2060171403335	-0.031129870868394	1.70093563629669	1.29971895574486	0.651769618560221	-0.167367736060989	Peribronchial fibroblasts	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SSc_4	Fibrotic_ILD	16
Peribronchial fibroblasts||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Shalek2018_subject_305	-0.0955643563650072	0.0266098455568068	1.7294051742185	0.73037935843761	-0.126016453091433	1.57099593624516	1.26179570920683	0.301349078466936	-0.0816617799703945	Peribronchial fibroblasts	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Shalek2018_subject_305	Other	10
Peribronchial fibroblasts||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Shalek2018_subject_310	-0.12368329620168	0.00744132135853193	1.78196481165877	0.856081957484316	0.516136801863162	1.40607032545815	0.824877743163027	0.555054211774468	0.0401209956015343	Peribronchial fibroblasts	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Shalek2018_subject_310	Other	24
Peribronchial fibroblasts||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Shalek2018_subject_317	-0.210532894548309	0.438687658820112	2.53515403459979	1.03730741973896	1.00963030143161	1.63591118654201	0.264986376055623	0.329536653969559	0.017719069117293	Peribronchial fibroblasts	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Shalek2018_subject_317	Other	11
Peribronchial fibroblasts||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Shalek2018_subject_318	-0.260876854693949	0.0173330313617731	2.68305953259694	0.926500756358007	0.587901463914036	1.93006545673182	0.221151446092463	0.224837858805474	0.149736327592827	Peribronchial fibroblasts	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Shalek2018_subject_318	Other	21
Peribronchial fibroblasts||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Shalek2018_subject_320	-0.155911481191956	-0.129211713551395	2.08176682545289	0.711368767052813	0.257354840522002	2.08755224067391	0.258377321989262	0.403970194557016	-0.00369526800351747	Peribronchial fibroblasts	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Shalek2018_subject_320	Other	30
Peribronchial fibroblasts||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Shalek2018_subject_321	-0.171342849688578	-0.0986949345075451	2.27937932258212	0.615146926532796	0.765954292704517	1.99778654791037	0.135738448922788	0.306111933221559	0.0347380557111325	Peribronchial fibroblasts	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Shalek2018_subject_321	Other	34
Peribronchial fibroblasts||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747TILD006	-0.195931139400137	0.8444605223227	1.61106163491642	0.981863055541685	0.233784303687575	2.35024862701012	1.34437490649428	0.53048022153807	-0.059810702992726	Peribronchial fibroblasts	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747TILD006	Fibrotic_ILD	17
Peribronchial fibroblasts||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747TILD010	-0.135723968331907	0.773000765713319	2.18501481875916	1.22056400520582	-0.12419779115723	2.1284332695928	1.04561657852476	0.522686501788212	-0.139042346668239	Peribronchial fibroblasts	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747TILD010	Fibrotic_ILD	14
Peribronchial fibroblasts||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747TILD015	-0.198079553970784	0.41241119467085	1.37795384868465	1.43870730490008	0.285044070839794	1.95207071203007	1.40594277493249	0.304425144234974	0.420693050854817	Peribronchial fibroblasts	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747TILD015	Fibrotic_ILD	15
Peribronchial fibroblasts||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD103	0.0292496218258649	1.0990087516892	1.19166226555267	0.61548093867245	-0.556844282110445	1.7350708872132	1.11805137908983	0.794047549768862	-0.315159197753044	Peribronchial fibroblasts	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD103	Healthy	14
Peribronchial fibroblasts||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD104	0.119966409040585	0.885900992640458	1.06372472500828	0.945885253172655	-0.576026817711145	1.93473420120848	1.67369759160894	0.593775324448865	-0.260959399229611	Peribronchial fibroblasts	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD104	Healthy	17
Peribronchial fibroblasts||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD66	-0.160377692678746	0.890902524781247	2.44378730007898	1.30849283196497	-0.200712563595113	2.05999295799765	1.44792337057386	0.301928873721768	0.0280978367713668	Peribronchial fibroblasts	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD66	Healthy	38
Peribronchial fibroblasts||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD94	-0.129182177727543	0.732587048216653	2.11958190210981	0.862823311151476	-0.00310618328206927	2.27302833446824	1.36087919532888	0.384453165511832	-0.187366388659516	Peribronchial fibroblasts	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD94	Healthy	22
Peribronchial fibroblasts||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD54	-0.216694837332391	0.355132541905878	1.61310380452841	1.06498011756385	0.330908335394739	2.33512740869897	1.38474158670853	0.438536305107421	0.207622659197293	Peribronchial fibroblasts	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD54	Fibrotic_ILD	37
Peribronchial fibroblasts||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD55	-0.189658047716813	0.433180450273706	1.78167016204098	1.4088377526964	0.224919509863691	2.30112703820853	1.55808621585342	0.406109800612641	0.132587344810576	Peribronchial fibroblasts	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD55	Fibrotic_ILD	11
Peribronchial fibroblasts||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD58	-0.19063544006133	0.876224841872555	1.60948522721993	1.12548135728779	-0.0517341016650794	2.25289899195828	1.45924657039807	0.378554039467402	-0.017956730912506	Peribronchial fibroblasts	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD58	Fibrotic_ILD	55
Peribronchial fibroblasts||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD59	0.0116694431741411	0.580081771449801	1.22259759274227	1.17752336503877	-0.140145965900252	2.32194302178461	1.38676331056194	0.478396304614515	-0.112667863318575	Peribronchial fibroblasts	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD59	Fibrotic_ILD	12
Peribronchial fibroblasts||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD61	-0.0654924118259893	1.15062049982033	1.15805825345094	1.28597748186787	-0.254689791397891	1.82491017705561	1.37807610216977	0.477131144863158	-0.0170747718829026	Peribronchial fibroblasts	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD61	Fibrotic_ILD	16
Peribronchial fibroblasts||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747donor 2	-0.0745281610455741	0.750355120323657	1.82367624737625	0.884123567922011	0.542139649389743	1.88593361273584	0.900801118809905	0.613243170085362	-0.033627363141973	Peribronchial fibroblasts	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747donor 2	Healthy	10
Peribronchial fibroblasts||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747donor 3	-0.175589108767106	0.609615000984093	1.76110905262735	1.13625895303983	0.138793611443873	2.03467888809597	0.860455210132575	0.592480244263581	0.0613172687065216	Peribronchial fibroblasts	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747donor 3	Healthy	23
Peribronchial fibroblasts||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lambrechts_2	-0.320580038635846	0.0331684152099016	1.25855992249398	0.690050990718911	0.739958588615691	2.27401954622037	0.69832796846207	0.663855351869597	0.117628866162827	Peribronchial fibroblasts	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lambrechts_2	Other	27
Peribronchial fibroblasts||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lambrechts_3	-0.333101304748555	0.589363030022367	0.647631270562516	0.8911346428911	0.585332292850984	2.28255600554499	1.67133094243872	0.46657849489464	0.26419887719327	Peribronchial fibroblasts	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lambrechts_3	Other	77
Peribronchial fibroblasts||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lambrechts_4	-0.438984370307711	0.496064550634332	1.07232107073884	1.04881841911387	1.11124169590164	1.90313562048136	1.24677219819589	0.325806529165877	0.269705019773792	Peribronchial fibroblasts	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lambrechts_4	Other	11
Peribronchial fibroblasts||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lambrechts_5	-0.299774304639418	0.512163311975403	1.45890223078503	0.887455529837468	1.18266358981414	2.04830058989275	1.09493037380812	0.40511978326311	0.132552378395601	Peribronchial fibroblasts	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lambrechts_5	Other	98
Peribronchial fibroblasts||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lambrechts_7	-0.352970926796464	1.09088689927209	0.439552412836674	1.19852124414587	0.443926418189776	1.84224897262054	1.51454136456872	0.405804715071023	0.294070628623674	Peribronchial fibroblasts	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lambrechts_7	Other	38
Peribronchial fibroblasts||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lambrechts_8	-0.349403501389031	0.765900821229155	0.987746743872972	1.04359259605014	0.216847769805744	2.16743924289195	1.58852667613643	0.32261659123232	0.184222121679512	Peribronchial fibroblasts	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lambrechts_8	Other	15
Peribronchial fibroblasts||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc10380	-0.246435423398973	-0.322929590833416	0.124315571105382	0.797771418397516	0.0233669064910904	1.81875370516226	0.677864155851481	0.475006850027589	0.257305184775096	Peribronchial fibroblasts	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc10380	Healthy	13
Peribronchial fibroblasts||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc10381	-0.135620295085406	-0.271089378322262	0.371593396126062	1.05377893956273	-0.244221280067268	1.72318586492836	0.484455020623707	0.45691422647228	0.108149986228543	Peribronchial fibroblasts	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc10381	Fibrotic_ILD	73
Peribronchial fibroblasts||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc8257	-0.217712285071274	-0.337096130689192	0.632736362383093	0.846054260018293	0.461320236739074	1.94624404092586	0.577435204137321	0.415734865120746	0.19143974682039	Peribronchial fibroblasts	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc8257	Fibrotic_ILD	49
Peribronchial fibroblasts||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc9826	-0.295359418387819	-0.220402000945946	-0.056331604031908	1.06363891585486	0.523640838402282	1.91004305232081	0.746350649245884	0.333649867143611	0.303488703949576	Peribronchial fibroblasts	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc9826	Fibrotic_ILD	15
Pericytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747021I	0.904598933993536	2.38757593119194	0.630049083019324	0.576575348245712	-0.520999099512295	0.916289891584302	1.38686652596456	0.263678489912843	1.82922607424818	Pericytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747021I	Fibrotic_ILD	21
Pericytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747022I	1.00379953139592	1.98084764289179	1.25342863022006	0.46403187826516	-0.566294086344982	1.20102818512896	1.41190612740395	0.555611307987292	1.75490555617261	Pericytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747022I	Fibrotic_ILD	47
Pericytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747034I	1.25675267834401	0.886178920042711	0.891209226430325	0.431869404175599	-0.435290794609707	1.98968272834275	1.3234235940741	0.965968383883016	1.4241405254155	Pericytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747034I	Fibrotic_ILD	70
Pericytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747040I	0.804712673314393	2.33222284790147	0.795765433270325	0.683895769922443	-0.484603474451217	1.47377031994933	1.27385547616935	0.548331964992264	1.58515560012551	Pericytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747040I	Fibrotic_ILD	12
Pericytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_48374716E0F2ng	1.2051115157765	0.0846940220504142	1.58062748609325	0.511942202728752	-0.247481774470397	0.5224413609106	0.63296517029172	1.23588611056231	1.69574364723987	Pericytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_48374716E0F2ng	Healthy	12
Pericytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747225I	1.0444149404218	1.07183121507629	1.14640753149523	0.537715315989073	-0.492948035965875	1.45209099729722	1.32030459051496	0.832828196623049	2.10494257141776	Pericytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747225I	Fibrotic_ILD	50
Pericytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747237CO	0.760180344132736	1.8223254604113	1.13109622811139	0.481263273339224	-0.288577057726963	0.455290905527783	1.15453051743783	0.46494629095718	1.82010710285855	Pericytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747237CO	COPD	10
Pericytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747368C	0.0639590512701686	0.630842791812086	1.97689537245652	0.293543238848548	1.92435628544797	1.07488496348283	1.25185311142782	1.45006725947744	0.140388850465084	Pericytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747368C	Healthy	16
Pericytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_48374749I	1.22444720381896	1.5029055834677	0.734746065501462	0.466339132774645	-0.537998714459045	1.17839129005435	1.64524536839862	0.845726517092891	1.4943662425393	Pericytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_48374749I	Fibrotic_ILD	20
Pericytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747A26	0.426329904190977	0.325944831125676	0.992672147112977	0.42513165792526	2.04650569868061	0.630136449457668	1.31669970723619	2.30633882102777	-0.0167240228170705	Pericytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747A26	Healthy	300
Pericytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747A37	0.309917969037666	0.654178873252205	1.63793468901004	1.064190208296	1.04532079480219	0.803567528848176	2.13998791592557	1.47693806935948	0.383323756772623	Pericytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747A37	Healthy	13
Pericytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747A40	0.455587953542554	0.34713336058648	2.30958219747787	0.761573841300853	0.502185263794322	0.726568927240276	1.94464419462325	1.95305379101735	-0.230798201225958	Pericytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747A40	Healthy	14
Pericytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747A43	0.0700040083038094	2.77242432804123	1.71262425813126	0.653948255108827	1.05405996292305	0.995421448780473	1.70759013662829	1.12175572282909	0.197441047154173	Pericytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747A43	Healthy	300
Pericytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747A44	0.421503916645769	0.733370657631279	1.963142906569	0.849998764256891	1.08803756940537	1.55425885862225	1.86821560896131	1.75237066729035	-0.0574825692693213	Pericytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747A44	Healthy	130
Pericytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747A9LCTZng	1.39854204969836	0.0191425327920207	1.42228383392557	0.709974758149447	-0.266747041152212	0.131613060972217	0.393393983599154	1.45365967214895	1.88069846925584	Pericytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747A9LCTZng	Healthy	16
Pericytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Case_1	0.188117597180315	1.69043001601968	1.88943455444023	0.722712031048268	0.849452528816146	2.41615584083086	2.03875621167904	0.880711306134593	0.194334615736607	Pericytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Case_1	Other	291
Pericytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D032	2.62612880018398	0.150864934700315	0.206155564809786	0.340745196409201	-0.554063782682128	-0.415962673894797	1.69060260934721	0.0347960707748915	0.868602657346849	Pericytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D032	Healthy	70
Pericytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D046	1.93783086720536	-0.00228755590665601	0.426963504324655	0.338443554040304	-0.199202556725794	-0.227551905482811	1.47798321494607	0.17068244355654	1.88491184752405	Pericytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D046	Healthy	96
Pericytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D062	0.741354070246513	0.167574335870913	0.0434039986801534	0.724359173864737	0.924806939299773	0.137601570782168	0.950238104045991	0.320285419458636	2.74230897505715	Pericytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D062	Healthy	114
Pericytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D088	0.0970727955115533	0.271035648278539	0.0996135380721636	0.427612722032858	-0.0605354820598661	0.193723219354405	0.955777051379317	0.133928292803448	4.05742911186433	Pericytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D088	Healthy	300
Pericytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D1	2.12461259074373	-0.0442174771364114	-0.0473564315905799	0.401784579844945	0.598644411791958	0.21070757117107	0.118329601942682	0.119877277152284	2.11074309269325	Pericytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D1	Other	66
Pericytes||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D10	1.40137608583752	0.198562458065607	0.0271685925378325	0.438317476010898	0.232567971732677	-0.0900896172189537	-0.0418223181687994	-0.044920844116318	2.87854708195179	Pericytes	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D10	Other	50
