test_ligand	auroc	aupr	aupr_corrected	pearson	rank	receiver	target_set	perm_mean	perm_sd	perm_z	perm_p	perm_p_BH
WNT9A	0.628541503011261	0.0036558636467787	0.00104421569692234	0.00267341246938643	284	Pericytes	basement_membrane	0.00108513827526897	0.00615959942132425	-0.00664370773933078	0.234976502349765	0.265589638219277
IFITM1	0.62458758837392	0.00365205135656391	0.00104040340670755	0.0153090519027247	285	Pericytes	basement_membrane	0.00104033627515561	0.0059130523604848	1.13531130532677e-05	0.238076192380762	0.268148974576227
FGF14	0.670489656978267	0.00362014657318421	0.00100849862332785	0.0155602736632444	286	Pericytes	basement_membrane	0.00105546170033295	0.00592850450291245	-0.00792157229230862	0.242775722427757	0.272486038109476
MMP2	0.652422100026185	0.00358668176852293	0.000975033818666569	0.0159675770507294	287	Pericytes	basement_membrane	0.00106157265034748	0.00595270619995315	-0.0145377293577149	0.25047495250475	0.280147943393814
WNT7B	0.62689185650694	0.00355674006746204	0.000945092117605682	0.00275354426372907	288	Pericytes	basement_membrane	0.00108605748674717	0.00613543148193589	-0.0229756243805383	0.256574342565743	0.285973485984735
NECTIN2	0.618669808850486	0.00352135418802381	0.000909706238167453	0.00869330900817253	289	Pericytes	basement_membrane	0.00111931227158331	0.00657299835813577	-0.0318889526507201	0.260873912608739	0.289759605354343
PGF	0.632547787378895	0.00351531781018336	0.000903669860327003	0.00724935053788946	290	Pericytes	basement_membrane	0.00106922017158887	0.0060222097256551	-0.027489961127825	0.265873412658734	0.292278648847444
CSF2	0.655171510866719	0.00350639508797981	0.000894747138123455	0.00543560712585269	291	Pericytes	basement_membrane	0.00103261673596987	0.00580785750437975	-0.0237384608252603	0.263973602639736	0.291407972604801
CLEC11A	0.6375752814873	0.00350166692469162	0.000890018974835258	0.0141722103802963	292	Pericytes	basement_membrane	0.00106925979835691	0.00620995978410014	-0.0288634435251214	0.264173582641736	0.291407972604801
SIGLEC1	0.621707253207647	0.00342535532082935	0.00081370737097299	0.0136942694844121	293	Pericytes	basement_membrane	0.00106809824723702	0.00591937996592338	-0.0429759329065724	0.283871612838716	0.309941454834108
BACE1	0.599738151348521	0.00342000355412427	0.00080835560426791	0.0116750817838883	294	Pericytes	basement_membrane	0.00108131876778316	0.00617254251711069	-0.0442221601161243	0.278472152784722	0.305083826088381
ESAM	0.632259753862268	0.00340035028984663	0.000788702339990267	0.0148485060743906	295	Pericytes	basement_membrane	0.00107197258112166	0.00623761317478343	-0.0454132427250473	0.287671232876712	0.311967789707516
PDGFC	0.615579994763027	0.00338623194098312	0.000774583991126762	0.0096307045703243	296	Pericytes	basement_membrane	0.00104495354052203	0.00614731790033774	-0.0439817093858787	0.287371262873713	0.311967789707516
CD14	0.629981670594398	0.00335289951350613	0.000741251563649767	0.00684958222759572	297	Pericytes	basement_membrane	0.000958389278545855	0.00517552727916633	-0.0419547039719333	0.297570242975702	0.321616323216163
OSM	0.632443047918304	0.00332456297739743	0.000712915027541071	-0.00663004458282858	298	Pericytes	basement_membrane	0.000965044723392337	0.00525087314641961	-0.0480167181382366	0.303469653034697	0.326891807463549
CLCF1	0.63490442524221	0.00332129549074602	0.000709647540889663	0.0134052347153035	299	Pericytes	basement_membrane	0.00108430228628878	0.006175964488597	-0.0606633581023439	0.306269373062694	0.327708229177082
PLAT	0.625739722440429	0.0033134619563247	0.000701814006468342	0.00591471413812918	300	Pericytes	basement_membrane	0.0010867114699368	0.00633927069989001	-0.0607163633941574	0.312668733126687	0.333444064231451
LRIG2	0.600392772977219	0.0032954627386491	0.000683814788792741	0.010144199949964	301	Pericytes	basement_membrane	0.00104802071919447	0.00590782898715513	-0.0616480150650254	0.305369463053695	0.327708229177082
WNT2	0.590940036658813	0.00327372185089579	0.000662073901039426	0.00179201452366059	302	Pericytes	basement_membrane	0.00109494195966391	0.00621940550210213	-0.0695995876902022	0.318668133186681	0.338716790572598
HAS2	0.63783713013878	0.00326996979640752	0.000658321846551156	0.0109272806435394	303	Pericytes	basement_membrane	0.000981807683207403	0.00523154733505908	-0.061833682453452	0.321967803219678	0.3399725816892
PAM	0.625975386226761	0.00325245763438542	0.000640809684529059	0.0135521609795574	304	Pericytes	basement_membrane	0.00108259420364954	0.00629221170293169	-0.0702113247261923	0.320867913208679	0.339929373399294
MMRN2	0.554804922754649	0.00320095912340356	0.000589311173547205	0.00756902967073229	305	Pericytes	basement_membrane	0.00105075019627967	0.00594774643383391	-0.07758216122119	0.343965603439656	0.35965133128381
LTF	0.62930086410055	0.00319755493462084	0.00058590698476448	-0.0107837961223109	306	Pericytes	basement_membrane	0.00105746034046971	0.00621888248142501	-0.0758260599253487	0.339166083391661	0.356958402520404
SIGLEC6	0.598821681068344	0.00317080542409949	0.000559157474243131	0.00615119306581842	307	Pericytes	basement_membrane	0.00105739155188727	0.00579880662478803	-0.0859201056152404	0.352464753524648	0.366152705117838
LIF	0.61796281749149	0.0031586232624006	0.000546975312544238	-0.00410971706824134	308	Pericytes	basement_membrane	0.000918832919140114	0.00495368419459814	-0.0750668779009723	0.343265673432657	0.35965133128381
CKLF	0.582246661429694	0.00315201825526162	0.000540370305405261	0.00846329929985527	309	Pericytes	basement_membrane	0.00108708260968947	0.00630339642227325	-0.0867329718233156	0.34976502349765	0.364527832930993
NGF	0.617517674783975	0.00313357104843475	0.000521923098578393	-0.010076068705891	310	Pericytes	basement_membrane	0.00109511121867926	0.00612500969413669	-0.0935815857809282	0.358364163583642	0.371080311323706
PLAU	0.600314218381776	0.00311927057611195	0.000507622626255594	0.00207946879644231	311	Pericytes	basement_membrane	0.00104590626262641	0.00603672452154836	-0.0891681630409655	0.360963903609639	0.372570459995801
PTPRM	0.550353495679498	0.00308126897971269	0.000469621029856327	0.00870053215934581	312	Pericytes	basement_membrane	0.00109720134041073	0.00626565484057845	-0.100161966549768	0.37006299370063	0.380737887749687
WNT2B	0.594893951296152	0.00301399823821803	0.00040235028836167	0.000922218715899072	313	Pericytes	basement_membrane	0.00109554093928001	0.00615305594017363	-0.112657947149881	0.397660233976602	0.406525271039775
WNT3A	0.578057083006024	0.00301044577064232	0.000398797820785961	-0.00900288212983424	314	Pericytes	basement_membrane	0.000991853047629681	0.00537639658389382	-0.110307195086826	0.392460753924608	0.402491699711818
PTPRC	0.584053417124903	0.00293698413597582	0.00032533618611946	0.00334110803710038	315	Pericytes	basement_membrane	0.00102167171643567	0.00559175748517654	-0.124528921749944	0.425057494250575	0.433153827474395
SLPI	0.574312647289867	0.00291995069379008	0.000308302743933717	0.00571966426798279	316	Pericytes	basement_membrane	0.000933624322842538	0.00481060480908548	-0.12998814155921	0.432856714328567	0.439705712973007
CCN4	0.538805970149254	0.00287658067105007	0.000264932721193711	0.00534477980081539	317	Pericytes	basement_membrane	0.00109611655992142	0.00629865317060666	-0.131962153846875	0.442755724427557	0.448342547448725
C4BPA	0.570594396438859	0.00284672290158162	0.000235074951725257	0.00302443222464384	318	Pericytes	basement_membrane	0.000979430062976316	0.00530216901689973	-0.140386907486079	0.458654134586541	0.462981060384528
SPON2	0.552212621105002	0.00282158803868123	0.000209940088824875	0.00337605649535486	319	Pericytes	basement_membrane	0.00107685773767771	0.00623248585031221	-0.139096609230072	0.468153184681532	0.471088314366056
LTBP3	0.568630531552763	0.00278283858360252	0.000171190633746159	0.00275923507557159	320	Pericytes	basement_membrane	0.00104639882440714	0.00600173427713395	-0.145825881361567	0.479252074792521	0.480749737526247
PDGFD	0.559073055773763	0.00266268895806277	5.10410082064125e-05	-0.012418980120023	321	Pericytes	basement_membrane	0.00106717709008644	0.00623656189266397	-0.162932092933336	0.535146485351465	0.535146485351465
