subjid	ids	sampid	alveolar_macrophages	innate_lymphoid_cell_nk	at2	basal	ec_venous	t_cell_lineage	ec_arterial	peribronchial_fibroblasts	at1	multiciliated	plasma_cells	secretory	smooth_muscle	monocytes	monocyte_derived_mph	smg_serous	ec_capillary	adventitial_fibroblasts	lymphatic_ec	transitional_club_at2_cells	alveolar_fibroblasts	neuroendocrine	dc2	dc1	myofibroblasts	b_cell	mast_cells	interstitial_mph_perivascular	smg_mucous	pericytes	smg_duct	mesothelium	ionocyte	smooth_muscle_fam83d	tuft	plasmacytoid_d_cs	subpleural_fibroblasts	hematopoietic_stem_cells	migratory_d_cs
GTEX-RU72	GTEX-RU72-0526-SM-2TF5Z	GTEX-RU72-0526-SM-2TF5Z	1.10721960450019e-06	0.0088300367761063	0.0026532494079126	0.0049158151880007	0.0405479749997136	0.0029923634368468	0.0026109330575141	9.8941083230448e-07	0.0813416962223121	0.0419882546034126	0.0037086920107407	9.35613965260592e-07	0.0231118380549197	0.0505652547197086	1.10860280341566e-06	6.25664052669005e-06	0.176713310309867	8.3243220655329e-07	0.0009195257372436	0.0005403248737018	0.372843175010125	0.0006102259265224	0.0075900992787156	6.69823643395656e-06	0.0015580354186439	0.0392491392906696	0.0011475575514688	4.30906708771415e-05	1.37034893747704e-06	0.106536570104245	0.0005742013270623	1.15159734509807e-06	5.23370409271181e-05	0.0032125848519766	0.0039223018347879	2.00845580706362e-06	9.80916797550359e-07	1.45041827278912e-06	0.0211965224024453
GTEX-RUSQ	GTEX-RUSQ-0626-SM-2TF5V	GTEX-RUSQ-0626-SM-2TF5V	3.59252014652504e-06	8.40240152350758e-06	0.179545617627693	7.46001829891886e-05	0.0205927842218484	0.0002471046319733	0.0002805521088916	8.34895864670093e-05	0.060965670645142	0.008893920423026	0.0059134389046077	5.02220951112434e-07	5.25551704897987e-06	0.049800799695681	2.43008587411294e-06	3.61741842850262e-06	0.14411618821088	1.49768924823298e-06	0.0013456406325479	0.0007937641485444	0.220472797194447	0.0002352187310858	2.56603752471197e-06	0.0001817628699883	7.73552609377277e-06	3.65295814128045e-06	0.0003033140575313	0.057867655410835	3.81070767936672e-07	0.191375832040861	7.74312351647327e-07	1.63748077792741e-06	0.0156281578677665	0.0081126135411573	0.0062135533665719	0.0001856302370554	0.0190092475572849	0.0077130298650666	5.5710011795671e-06
GTEX-RVPV	GTEX-RVPV-1726-SM-2NKAQ	GTEX-RVPV-1726-SM-2NKAQ	2.4581869936392e-07	0.0093940134191336	4.75025736219826e-07	6.36084149554126e-07	6.38828351861104e-07	0.0135009631955853	0.0265606461307853	7.16596960516289e-07	0.0208046243926569	1.01869754673794e-06	0.0030352356057087	2.36244416741127e-07	0.117558091861215	0.0615304594079351	2.82668551802168e-07	0.000336821038044	0.168944110825031	2.79683292086497e-07	1.53216896175376e-06	1.11503752817547e-07	0.428836636048694	9.25609337806422e-07	1.25552296653241e-06	2.93306033628757e-06	1.9693856739687e-06	0.0476254564122739	0.0040532573390021	8.41921743191835e-07	1.73996705297367e-07	0.0976947605374211	0.0001038349243359	4.86174674890046e-07	7.83174705185931e-07	1.1091378150546e-06	5.30816710140351e-07	9.34390914825677e-07	3.34626983696729e-07	7.69264796074511e-07	1.86845839486843e-06
GTEX-RWS6	GTEX-RWS6-0226-SM-2XCA9	GTEX-RWS6-0226-SM-2XCA9	0.0090380761858023	0.0012150037533996	0.180089580851706	6.13548729108504e-06	0.0151579015518363	9.48092231248745e-07	0.0058247171157754	0.0702834056005439	0.100857156558352	4.52770935472425e-07	0.005631750671749	2.70959600313533e-07	5.18448116122803e-07	8.96656156056921e-07	0.0044984574049039	1.96675024892528e-07	0.0891778601878362	0.0017838123352008	0.0006913892671722	1.20018212496391e-07	0.241722086845143	1.52487816081696e-06	7.02207928963698e-07	1.96463641230315e-06	2.2691722300834e-06	1.00429673670735e-06	0.0049612313074276	0.0848409124735264	3.83404163602284e-07	0.181195729750762	3.6411775843161e-07	0.0008591152638497	0.0013565553200073	0.0007919061236978	2.30639030730292e-06	1.47412882012057e-06	4.41232791153139e-07	7.36196746164014e-07	6.41661684419951e-07
GTEX-RWSA	GTEX-RWSA-1126-SM-2XCAZ	GTEX-RWSA-1126-SM-2XCAZ	9.96078728766755e-07	0.0008995729015731	0.0670227304421384	0.0010009356251151	0.015328730060237	6.28486205952405e-05	0.102736726318612	9.14438896617922e-07	0.106352810085295	0.0008237933682339	0.0050947898047108	3.5883356745822e-07	0.0036030211159087	0.0367898716036421	8.50590185968028e-07	0.0002492167747363	0.152979498506137	1.70476616094172e-06	0.0025838640151345	0.0004677139952452	0.300383931327119	0.0004846804161712	0.0010739686602473	0.0164179932079372	0.0004370355794675	0.0090964897819004	0.0026872016617821	0.0117075088661598	1.6173170651187e-07	0.158830728306771	4.32204667759987e-07	6.08134843172422e-07	1.90227731530431e-06	0.0028539373824202	1.34912547043379e-05	1.76117620998183e-06	2.05647378871101e-06	6.08624995309358e-07	4.5549869386572e-06
GTEX-S32W	GTEX-S32W-0326-SM-2XCBI	GTEX-S32W-0326-SM-2XCBI	3.73532516787141e-07	0.0052387960000069	0.0954705177455838	1.97848562253072e-06	0.0415970228914315	6.69365686611933e-07	3.0515679037698e-05	6.34969845157923e-06	0.0574770711095274	2.93456629219044e-06	0.0076076512443	1.31453109371019e-07	4.27730734092326e-07	0.10134472197761	1.12261934718639e-06	1.15293324251157e-07	0.203095767207799	1.12966160422335e-05	0.0007881449214137	8.67383941929444e-08	0.193816616782351	5.53557672058764e-05	9.59980788590155e-07	4.54519903171719e-07	1.47907247150856e-06	6.7163671614408e-07	7.66837367175822e-07	0.0476347841663157	1.28561082801926e-07	0.159357858592438	0.0027675359133041	5.59643259990331e-07	0.0031551472995609	0.0048795507986537	0.0353759964871752	5.28528827968704e-06	0.0402689764510878	1.38479322950319e-06	7.92532577364966e-07
GTEX-S33H	GTEX-S33H-0626-SM-2XCBJ	GTEX-S33H-0626-SM-2XCBJ	4.01586634693746e-07	0.0053221009813159	0.0012816900197795	4.00814357900157e-07	0.0539160095501872	1.33766075729129e-06	0.0018663648871897	0.430237436872117	0.0264466787082906	1.13498957948107e-07	0.006631927193684	1.05506506475094e-07	4.27351616353165e-06	0.0221427452670876	1.13696582987718e-06	7.8614490796716e-08	0.0581657086375779	0.0781135785455241	0.0075689929760242	4.75053636099591e-08	0.0198386380353372	6.08125107356314e-07	2.01466577424434e-06	0.0038574753279006	9.76278018997779e-07	3.50191656027142e-05	0.00209658998207	0.0483268251165372	6.67615498189214e-08	0.117303270518653	9.29570883112604e-08	0.034527406106957	0.0048507313504592	0.0118373634256134	0.0042000202526001	0.001841997145202	0.0081168492229734	0.0514617975051346	1.12874958132849e-06
GTEX-S341	GTEX-S341-0326-SM-2XCAU	GTEX-S341-0326-SM-2XCAU	0.0051465652853325	4.44636743874725e-06	0.105888186203813	0.013690962147306	0.0075290478355354	0.0014181928105255	0.0029511621636561	0.0960078173826174	0.0336257501068465	0.0910810903674824	0.0133716503987966	0.0107801707242152	8.23418612058421e-07	5.4797212377632e-07	0.0101907846433316	4.57465603425891e-07	0.135243184178647	0.0007633222194009	0.0020607034890202	3.20734057790214e-07	0.143476163800832	3.79919189471102e-06	1.16463413031554e-06	3.2787127958575e-06	0.0001883261027428	5.12320559547411e-06	0.0025153704628796	0.0399459006478146	0.0074186193356662	0.234830733550934	2.26199381224938e-07	4.31947173348685e-07	0.0049369972282067	0.0369086914845983	5.1925322331612e-06	1.59428725825398e-06	3.29937232977835e-07	2.04848219022701e-06	8.22342077457134e-07
GTEX-S3LF	GTEX-S3LF-1126-SM-EVR33	GTEX-S3LF-1126-SM-EVR33	0.0004770892048112	1.46958154286043e-07	0.0017625392044495	7.98216932108047e-07	0.0299950372894729	2.06246587454198e-07	1.17341884842476e-06	0.0352107219447303	0.0327555881482603	0.0131096474606575	0.0015109520748544	0.0004535288695459	0.0424020540028002	0.0327179211783718	0.0021429128231528	0.0024912303726881	0.0237341139383061	0.0895968165569691	0.0003106897108132	0.0012315168633765	0.145804343969622	0.0003942696482859	2.52408866158583e-07	2.25191403480832e-07	0.0490474733352426	4.754353582061e-07	1.82161298162798e-07	0.0189075423750651	0.0010254371973028	0.0323546943663819	0.0121607499129354	3.87543173744693e-07	4.96557339333379e-07	0.0001653626086872	3.78017545575661e-07	2.22758369204935e-07	0.0007342154840706	0.429498332828297	2.73716973782123e-07
GTEX-S7SE	GTEX-S7SE-0926-SM-2XCD6	GTEX-S7SE-0926-SM-2XCD6	0.0112693424328775	0.0002727331647435	0.0027689601484314	8.63374481436947e-07	0.0250860424445176	0.0380408049211087	0.0163611866912793	0.258383398914195	0.0811626086163239	0.0222901201541717	0.0565715230485629	0.0136956326030171	1.04067719269872e-06	1.14067098507718e-06	2.94207744402764e-06	1.01364466733447e-06	0.0852281862958476	1.27345545933004e-06	0.0066320441275798	7.79683648798952e-07	0.100486965730234	0.0007642459508057	2.16382255436993e-05	0.0373285921613644	1.62291996943214e-06	0.0421865742884246	0.0055732513848777	0.0347228944898132	0.0031269619373457	0.143375619150541	3.03718996049106e-07	0.0003314866109734	0.0062657970706912	0.0027283291381822	2.55829273950209e-06	0.0051336022038194	6.82073822813025e-07	2.6494403605355e-06	0.0001745880649609
GTEX-SE5C	GTEX-SE5C-0526-SM-2XCE1	GTEX-SE5C-0526-SM-2XCE1	6.13565721132403e-07	0.0004673862614775	0.170974214725117	0.0001009377764311	0.0147565780882271	0.0004355040542458	0.0778767659214109	2.15905834749559e-06	0.0615065638413922	6.75683172319998e-07	0.0146857489524642	4.70416822942534e-07	0.0151009070556567	0.0149795050626567	1.70762329939588e-06	3.97495469071616e-07	0.115172914355158	9.45094985088808e-07	6.95661186477021e-07	2.58562651103495e-07	0.340720149182937	0.0001773820650658	5.51465959225707e-06	6.51806460225956e-07	5.3749065408591e-06	2.25463288384373e-06	0.0030021066463433	0.0367892768590635	0.0003206639314136	0.123303366602407	1.20653607648439e-06	9.573440887553e-07	4.6328376750941e-06	0.0083087963896053	3.93811284507624e-06	5.48332904790694e-06	0.001280930306608	6.61424727008964e-07	1.7031707273605e-06
GTEX-SIU8	GTEX-SIU8-0926-SM-COH1X	GTEX-SIU8-0926-SM-COH1X	0.0814547633278828	0.0072440519979249	0.0019821569620465	2.40285631848674e-06	0.0129484058070775	0.0083683801275295	0.0003706193375215	0.118853167927337	0.0303984546685533	7.23582709981093e-07	0.0079944389467039	2.62643154416126e-06	1.41994004926679e-06	0.0302894176477587	8.12954082116805e-06	0.0002169298908309	0.154760883613792	6.90607268795127e-07	0.0008703600469674	1.43962493760649e-07	0.257793169209356	0.0001413299212097	0.0902070390453586	0.0092667051979741	3.23462524272042e-06	0.0052996072664327	0.0026926993940058	0.0143340643406424	6.11222993097218e-07	0.148764271010237	4.32791759819186e-05	1.1341215767043e-05	0.0013637328979082	0.0067437064541653	0.0013325077046089	7.22184898964409e-06	8.75635801809702e-07	6.66585773130057e-07	0.0062257700244204
GTEX-SJXC	GTEX-SJXC-1026-SM-EYYVA	GTEX-SJXC-1026-SM-EYYVA	0.0166974179481691	0.0058771262849082	0.0042131503068291	5.6787627223395e-06	9.86062337375361e-07	0.0074527166708012	0.0074292014471002	1.11680056225792e-06	0.110264222092683	0.0157207812740456	0.0017038304322995	0.0030848341297529	0.0284917815531131	0.0143612065722148	1.27821133893699e-06	0.0001731272069312	0.185559945864834	4.49060660920176e-07	0.0007520675681835	8.34025858122498e-07	0.274324785071646	0.0004382607162467	0.0158533105189246	1.39586680039423e-06	0.0009208584903557	0.0984120329815567	0.0060770310594958	0.0204290376530239	8.82324431775697e-05	0.181119223935349	6.84402959736082e-07	3.68451117465735e-06	1.33556068161412e-05	0.0005150587986545	4.42225874629183e-06	1.29004579667167e-06	8.98531089942832e-07	1.60021001711233e-06	3.0846228228998e-06
GTEX-SN8G	GTEX-SN8G-0926-SM-4DM5I	GTEX-SN8G-0926-SM-4DM5I	1.03755028891194e-06	1.98532129968109e-06	0.0065791746097541	6.95123932451307e-06	0.0351475661460365	0.0002630881298864	0.0238304821083629	1.39529995286203e-05	0.0532936761663101	8.87425607715798e-07	0.0074979400597023	3.08101098583226e-07	0.0476295605105833	0.0571860828666248	6.48571089738519e-06	2.29194831046701e-07	0.101987800995333	0.0246854770911131	0.0040019720996854	1.01180216126655e-07	0.406535363583933	1.07703208733136e-06	8.485656278932e-07	1.01122157671602e-06	0.0309473327932453	7.03138851526448e-06	0.0029893838994431	0.0148907068801592	2.92448076751045e-07	0.152297680592841	0.0007405615934035	1.1891044498017e-06	8.76392867095793e-07	0.0010645935028987	1.08879267615676e-06	1.46791165827154e-06	0.0273045152012996	1.35507062701691e-05	0.0010666688824862
GTEX-SNOS	GTEX-SNOS-0426-SM-32PMH	GTEX-SNOS-0426-SM-32PMH	1.00367788254913e-06	0.0003890735658648	0.171487379468429	1.1899200301935e-06	0.0236537251188358	1.2864799048426e-05	7.15767328641437e-06	0.0790360939695881	0.0873876063502345	1.06452582314784e-06	0.0139352289927318	2.58186922832888e-07	8.08481359299264e-07	0.0634413256904915	0.0107394335963554	1.82009647004003e-07	0.158846148443154	0.0101410729106107	0.0006907679656872	1.66289745609468e-07	0.115254029313723	4.4471681718934e-06	6.25261799042046e-07	6.04947964477797e-07	9.34090700710886e-07	1.12920371280032e-06	0.0005662832205177	0.0497321118372487	1.86268893924371e-07	0.151432600408813	3.74648639244219e-06	0.00120001402365	0.02380117384747	0.0027119263430443	0.0204836995142854	2.92431025265308e-06	0.0125745023796209	0.0024558372220294	6.72515980300459e-07
GTEX-SUCS	GTEX-SUCS-0626-SM-32PM5	GTEX-SUCS-0626-SM-32PM5	0.0184245380240269	0.0005068577090278	0.233615883064604	8.21127325838151e-07	0.0083948163632303	0.0005647444319867	0.018306563841336	0.0929306635148299	0.0608134365444378	0.0054156375119281	0.0197360788001123	0.0002466506063488	5.08694872695174e-07	2.58774362267629e-07	0.0896777011915214	1.26622576691484e-07	0.0725432575630265	1.03055941608229e-06	0.0001623128874807	0.0002483220427168	0.164207889914872	1.0896632775176e-05	9.75728304245356e-07	0.0046717344000534	0.0001688933720717	8.06669335528408e-07	0.0024763579810686	0.0891227024988551	3.65316358695137e-07	0.116611307782498	1.40271592053621e-07	2.83591705672691e-07	7.88073317516312e-07	0.001132443482808	4.33942059783802e-07	2.52955343270482e-06	5.76130472811278e-07	3.07194571555921e-07	3.57588680264149e-07
GTEX-T2IS	GTEX-T2IS-0526-SM-32QP9	GTEX-T2IS-0526-SM-32QP9	0.055586686770488	0.0065148577553835	8.32718225753978e-07	4.62516457920597e-07	0.008799627243408	0.0064179238962428	0.034793180472662	0.0050453681489966	0.0706816422116313	0.007579950053596	0.0028596011240433	3.00352644189645e-07	9.47721593766946e-07	9.78576116303779e-07	0.0002212297660275	1.79585683177613e-07	0.232457600749473	1.3581973876936e-06	0.0013759272727734	0.0013027051443749	0.300101964295902	0.0004040708141363	0.008487149816645	0.010491337053919	0.03780451612579	0.0019125470456905	0.0029951808158307	0.0359649572587115	2.38637119017315e-07	0.14080626772267	1.59914684757186e-07	4.35378162964023e-07	1.64684872150365e-05	0.0064630407470038	2.38389563431283e-06	0.0041809118878345	3.65762980581517e-07	0.0151303497591115	0.0015962943037491
GTEX-T5JC	GTEX-T5JC-0826-SM-32PMC	GTEX-T5JC-0826-SM-32PMC	0.0013439958583606	0.0033509570210652	0.0002000996649698	3.42714950919529e-06	0.014043132717672	2.18571696034847e-05	0.0189955307584598	6.21324865224162e-07	0.125344795142761	8.61713782853545e-07	0.0057320153804113	0.0002565106872871	0.002140694758096	0.0324003660498922	1.21419250623332e-06	6.35242116129546e-05	0.204736342684115	5.06448220419582e-07	0.0007668455986201	2.33922030891061e-07	0.306913828674266	0.0001622427453523	0.0068524995237231	0.0027077654801885	0.0005256255385323	0.0046059016117248	0.0011848028888561	0.0373760534475685	7.51540374890476e-07	0.222322126188438	3.56351430022312e-07	2.7716727943247e-07	2.38858134955689e-05	0.0074142222849693	3.456021616232e-06	3.09463081478472e-06	3.49619915258022e-07	0.0001752751192338	0.00032395289838
GTEX-T6MN	GTEX-T6MN-0826-SM-32PM4	GTEX-T6MN-0826-SM-32PM4	0.0148056071679735	0.005449684229589	0.0002210848261538	4.8931870201134e-07	0.0354021698182564	0.0029630939960055	0.0168165840094778	0.15252792053941	0.0686712855092616	2.73828090716106e-07	0.0226117975552381	1.93931349251162e-07	0.0019321465372613	0.0116128981910533	0.0004099322844116	4.28581208745034e-05	0.134494424829515	1.92900957749444e-06	0.0056499828581289	8.1739691946089e-08	0.281217901351373	5.13142050177779e-05	0.0188551885729972	0.0211144109578633	0.000437768275362	0.0051172260332202	0.0068195849163942	0.0091964489203977	1.49579038687961e-07	0.168041745022567	3.58677126725117e-07	0.0013781784556556	9.8294773992927e-07	0.011148290861719	1.790849701787e-06	0.000328769957885	6.08425524370065e-07	3.13521631214083e-06	0.0026717084740812
GTEX-T6MO	GTEX-T6MO-0426-SM-32QOI	GTEX-T6MO-0426-SM-32QOI	3.95295796760979e-07	0.0001562749269492	0.191939286011868	8.27421146171559e-07	0.0587978665418658	7.54333125790088e-07	3.67347845734931e-06	0.138642354410052	0.047479551478646	2.52978802720073e-07	0.0047673092361434	1.66004790076086e-07	4.96954746728794e-07	0.0242988246417848	1.62743716383259e-06	2.94697992366401e-07	0.0495826545143683	0.0771409458581989	0.0009002663680453	6.64509245305121e-08	0.109795827339409	1.6313022861444e-06	2.38397361785655e-07	2.62893983162836e-07	2.00500052042515e-06	4.73231699362387e-07	0.00017545458916	0.0975769079446724	3.90320531080296e-07	0.134261470023954	0.0010522741843068	0.0088889623024372	0.0160468648203653	0.0083718827338309	0.0183614910152998	6.97210783094299e-07	0.0117455180489312	3.46091811422247e-06	2.98681485245546e-07
GTEX-T8EM	GTEX-T8EM-0326-SM-3DB7F	GTEX-T8EM-0326-SM-3DB7F	3.04449873501608e-07	9.39857096359211e-07	0.234446788507056	9.6766292354533e-07	0.0395137470518125	2.74332765429504e-07	0.0066126689414234	0.17859787174554	0.0519261063784721	8.57108580109381e-08	0.0052516191903143	6.27858962520538e-08	1.87774234086707e-07	0.0010233345162099	0.0149663396813401	3.23326280369041e-08	0.0438957558976545	0.0165051820238092	0.001081242552166	3.0462622126298e-08	0.123523507154754	5.49386733386577e-07	8.89177207883209e-08	7.88753267619769e-08	1.0041307157162e-06	3.08954896274595e-07	0.0012525689432176	0.0895387566883411	4.88510379333919e-08	0.122930974437061	6.6634542658023e-08	0.0436872295989171	5.37621060769918e-05	0.0030686929525714	0.0110117924914903	2.97258554931181e-07	0.0111063258595749	2.95647269139179e-07	1.09256501960241e-07
GTEX-TML8	GTEX-TML8-0326-SM-4GICN	GTEX-TML8-0326-SM-4GICN	0.0127850732006656	0.0025947356705276	0.26344488583391	9.70870564403719e-07	0.0126441233406905	0.0009647368942006	0.0110910390981627	0.0892769452081683	0.0814494463343197	1.79566420801701e-07	0.0118161094604626	1.40119816541297e-07	7.71728623021682e-07	0.0045277322658136	0.0091531505684687	1.61213808924763e-07	0.12848339352846	1.23578234485276e-05	0.0041994508274541	5.57218820527582e-08	0.164047089659123	8.89229250864907e-07	6.58787145757867e-06	0.0183984817572761	8.62040373628547e-06	2.10572096132882e-06	0.001003869035011	0.0848742559426443	1.49850811954243e-07	0.0948695045132618	2.1511333457304e-07	2.27835283492188e-06	5.51517828458385e-05	0.0019118028955338	7.39406660101623e-06	0.0023622962550415	4.32835339797548e-07	1.57788424729881e-06	1.83755481936766e-06
GTEX-TMMY	GTEX-TMMY-0926-SM-4TT1Z	GTEX-TMMY-0926-SM-4TT1Z	2.85407985332876e-05	2.37149329131226e-07	0.202291500957463	0.0016572120738035	0.0064606895025519	2.36996299693355e-07	0.0854743860823587	3.49822095444112e-07	0.115228708698569	0.004765857276417	0.0085953384316956	1.43094185172854e-07	4.99274313018289e-07	2.47262620623259e-06	4.66448360816802e-07	2.52954882682637e-07	0.0424325375747766	5.65587965693826e-07	0.001621981334591	0.0018242015528584	0.322353241529246	1.41493359448254e-06	0.0050847741409309	1.08087589226125e-06	0.0123149624946174	0.0160091537401509	0.0073315863100941	0.0831306717233233	1.78800516944461e-07	0.0833823739414864	9.8005214511628e-08	1.10450767683547e-07	9.85623034131586e-07	1.35042383949018e-07	1.07689888887137e-06	5.95216921120325e-07	5.49739170758797e-07	2.31741938458054e-07	6.00554572131101e-07
GTEX-TSE9	GTEX-TSE9-0726-SM-3DB8C	GTEX-TSE9-0726-SM-3DB8C	1.10891036554504e-06	0.0018331796919727	0.0006061039658466	0.0005875388098564	6.32025858382072e-06	0.0024673691298125	5.86810524708575e-05	1.51908064812661e-06	0.0399407139340421	5.34894035941957e-06	0.0007494678743014	8.06484139943879e-07	2.6643612790253e-06	0.0289208499226213	1.61895371263372e-06	0.0001136802147713	0.196653744169289	1.53005957935498e-06	0.0006558647048795	2.68252234689077e-07	0.327076238044378	0.0010303025722762	1.55391210436445e-06	5.59563787280871e-07	0.082982326204031	0.0111650730754274	0.0010656480542457	0.0051437156423047	5.29423962192185e-07	0.287810137726779	6.37908819369883e-05	3.05636412063761e-06	0.0011348840442977	1.59093622080781e-06	4.68248278517293e-06	1.37676829509471e-06	5.30206927150944e-07	0.0099047878914132	8.37433940773496e-07
GTEX-U3ZH	GTEX-U3ZH-0526-SM-3DB75	GTEX-U3ZH-0526-SM-3DB75	0.0027516971390787	1.1219110222602e-06	0.0324433742912071	9.28091326219957e-07	0.0121828393737264	0.0073860491376571	0.0733088424304968	0.114275499435212	0.0572426440861155	0.0055691836282941	0.0046116195072275	2.37239906429182e-07	0.0005830104457874	0.003367940265198	3.63201726719925e-06	7.17575931448558e-05	0.0142384098583452	1.06970561566451e-06	0.0022910494873366	0.0013267227828879	0.345547998399342	0.0002195653644662	0.0042853336523785	0.0032749821109365	0.0174912246597091	0.0243008067690085	0.0163758774343067	0.0794881133599193	3.19074630518478e-05	0.169590236123024	1.27694806589791e-07	3.37749226761875e-07	5.97379877479175e-07	0.0073420455069625	1.65724970164414e-06	0.0003876821385878	4.6135105178479e-07	1.82170386219257e-06	1.59546292749381e-06
GTEX-U3ZM	GTEX-U3ZM-0426-SM-3DB73	GTEX-U3ZM-0426-SM-3DB73	9.23278470499062e-07	1.15082647187472e-06	0.267292690683977	3.50898894118189e-07	0.026101039637958	4.73642018828127e-07	0.0007403493574516	0.0943328081332147	0.0607292605415435	1.42339422830287e-07	0.009448301572456	8.78965967006449e-08	4.04494077894057e-07	0.030527185405852	2.20824681110651e-06	1.14362021950992e-07	0.119386404724892	0.0166557677760936	0.0017680643975189	4.2271532573253e-08	0.135798095128548	3.56911334890948e-07	5.69773245903144e-07	3.26086171957948e-07	1.13508373777694e-06	4.43243292062287e-07	0.0011593283525465	0.0820423909469883	0.0002299876439346	0.151281756098573	1.21273042587221e-07	1.92887724891694e-06	2.17317076492521e-06	0.0024900638981105	1.13498472818108e-06	5.21465682942847e-07	8.93392208733375e-07	7.29464510377472e-07	2.7371805445357e-07
GTEX-U3ZN	GTEX-U3ZN-0626-SM-3DB7U	GTEX-U3ZN-0626-SM-3DB7U	5.78404149490552e-07	0.0010905628835005	0.209670839143284	2.95008589643598e-07	0.0458120738108972	0.0017938268170358	0.0008182239407378	0.158489519263667	0.098334392288977	0.019314919824661	0.0134437967301694	0.0021459919683128	3.1507966695832e-07	0.01694601326457	4.33621664548042e-07	4.55220508071096e-07	0.0508767297199393	3.79847169872709e-06	0.0025021650001967	0.0003468050636288	0.0846378730003391	5.368788491631e-07	8.15311217317283e-07	0.0016314333869894	1.46090831177391e-06	6.98004173336629e-05	0.003926916540719	0.0986214892835362	0.0006777363793782	0.121692417461861	1.2606824459729e-07	0.0008772089023949	0.0273594230103043	0.0129094657684334	0.0246234836837045	0.0013755892244765	8.84319090924729e-07	6.31428209354003e-07	9.72500751459906e-07
GTEX-U412	GTEX-U412-0826-SM-3DB9K	GTEX-U412-0826-SM-3DB9K	5.31038301117845e-07	0.0034268765640792	0.0011306549580326	1.41320276245816e-06	0.0032042566881733	6.62252483542184e-06	0.0127836735498866	8.41888861445149e-07	0.0415435401663344	0.0075938116632348	0.0031787120132083	4.69144612151643e-07	1.13271491798235e-06	0.0368676591895459	7.5073340536472e-07	3.56387960204356e-07	0.305572279880697	6.43291177928206e-07	0.0013599823512537	0.0011308245737766	0.379478458510328	8.04638150960504e-05	0.0136977536240857	2.07311972069716e-06	0.016225233541304	0.004822377147405	0.0007506538969374	3.02010484996773e-06	3.16882373929694e-05	0.154025189927254	3.91036046744259e-07	3.56335510691171e-07	6.85138995275284e-07	5.58979759605131e-06	1.06457040006006e-06	3.25057535583189e-06	3.40907270373249e-07	0.0111551886158632	0.0019111885735316
GTEX-U8T8	GTEX-U8T8-2226-SM-3DB95	GTEX-U8T8-2226-SM-3DB95	3.48319052522485e-06	0.0006911868362345	3.86108493170593e-06	0.0025328185507417	0.003533666150961	0.006026285670652	0.0088981926553191	0.0097359646136527	0.0267990501974867	0.0497827233592216	0.0040479548161849	6.3623300802963e-07	1.37976974831093e-06	0.0479186318952205	0.0012224965902159	3.72689043162988e-06	0.231609722096863	0.0003012646781685	0.0005429324146377	2.66537011524656e-07	0.316495741327879	7.50404025429752e-07	9.04290982569731e-07	1.06190458756371e-06	0.0059479674402391	6.30279111193978e-05	0.0024912496583487	0.0074146470072907	2.0781353576466e-05	0.241442169043708	4.65183554187758e-07	9.38868198200004e-07	0.0060479638358495	0.0091521222927928	0.0001101911524678	0.0001683650593087	6.96449567129882e-07	0.0169838541066789	8.58478608957251e-07
GTEX-U8XE	GTEX-U8XE-1426-SM-3DB8Q	GTEX-U8XE-1426-SM-3DB8Q	2.2490410729474e-07	0.0013808332929452	0.22094137879004	0.0018262007743612	0.0870407133072262	5.89165159908927e-07	7.88187673079169e-05	6.6177515784996e-07	0.0751230543201273	0.0128021404762515	0.0084076378762148	2.10678932829291e-07	4.55495804581747e-07	0.061728629590264	4.72299738359103e-07	3.95550736562281e-06	0.0852297968069415	4.24602752967971e-07	0.0018858614348025	0.004043708102209	0.169051487809203	0.0007805314751219	0.0450163641025678	7.27214465302142e-07	8.72916046728674e-07	2.55470598481313e-07	0.0005127427026336	0.0093642256010176	1.67629732976408e-07	0.0914276879621059	0.0006799942990366	5.72855738689621e-07	0.0009645540327662	0.0056481265670076	0.0724298965057898	1.76435102576139e-06	0.0281758050584336	3.17985600651776e-07	0.015448137493397
GTEX-UJHI	GTEX-UJHI-0726-SM-3DB92	GTEX-UJHI-0726-SM-3DB92	8.50243932338411e-06	0.0011734815993261	0.249308397419709	9.25635444244128e-07	0.0148252432099924	3.3249715389943e-06	0.0408702812395281	0.0008522033447799	0.0539446356532087	3.93323547438046e-07	0.0361620444508158	2.56342051870033e-07	8.30993054598438e-07	0.0001433525320037	1.50444813474069e-06	2.08618173597756e-07	0.0737667727130824	0.0112573820914296	0.0003634369793035	1.17062215024087e-07	0.314395005361623	0.0001588191352829	9.17094973972719e-07	1.26405016021847e-06	0.007568122662161	1.59479397289159e-06	0.0007729495810302	0.0603016002191105	2.37368960238047e-07	0.13408278964961	2.17092807783786e-07	1.9076193370521e-05	1.06956447549068e-06	1.0558455131451e-06	6.91209262344647e-07	8.19643811236966e-06	1.59836541574412e-06	4.77671189694422e-07	1.02263630404302e-06
