sample_id	alveolar_macrophages	innate_lymphoid_cell_nk	at2	basal	ec_venous	t_cell_lineage	ec_arterial	peribronchial_fibroblasts	at1	multiciliated	plasma_cells	secretory	smooth_muscle	monocytes	monocyte_derived_mph	smg_serous	ec_capillary	adventitial_fibroblasts	lymphatic_ec	transitional_club_at2_cells	alveolar_fibroblasts	neuroendocrine	dc2	dc1	myofibroblasts	b_cell	mast_cells	interstitial_mph_perivascular	smg_mucous	pericytes	smg_duct	mesothelium	ionocyte	smooth_muscle_fam83d	tuft	plasmacytoid_d_cs	subpleural_fibroblasts	hematopoietic_stem_cells	migratory_d_cs
GTEX-1F6I4-1026-SM-7P8PS	4.97364980086976e-07	0.00386142756904417	0.000843151973840584	3.35657584479381e-06	0.0238779971786491	0.00479360290835762	0.0235128235962844	1.44290368643158e-06	0.0823984833541556	0.000937474048477082	0.00245549994779576	3.42098600797626e-07	0.013253659468763	0.00565254131207799	4.81522234119183e-07	1.16017647642373e-06	0.139997062276435	3.73654504078079e-07	0.000472521368185449	0.00032279889071336	0.481961396291792	0.000381019985168784	0.0367378614823805	2.68307512395692e-06	1.14145619858118e-05	0.0204448275708564	0.00377288696813614	2.46963393765763e-06	1.25204862146318e-07	0.140924009429808	4.01927332362639e-06	2.05112363636522e-07	2.28545201777807e-05	0.00391894016585639	0.00275934766183156	1.04070968148808e-06	3.05960077960936e-07	3.49379390300505e-07	0.00666754482413992
GTEX-1F6RS-0826-SM-7P8T9	9.2591696652415e-07	3.44858572773699e-07	0.00378101964442566	8.06427682097073e-07	0.0244395816498404	5.90247214760194e-07	0.0411618387407104	1.40733919385558e-06	0.0981958286116151	0.00302353627230648	0.00317714055599664	2.55457378546709e-07	2.53726475144187e-06	0.00692417049987488	7.87726978013039e-07	5.7220380109104e-07	0.139657036873805	0.0106751627491115	3.77327726031128e-07	1.43521260145704e-07	0.326089543702143	0.000427164724940397	4.71412290165569e-07	4.61818375588872e-07	0.0635205276008637	0.000352617532642423	0.000928315622441281	0.00677077770577582	3.21147831064339e-07	0.160527553805535	2.33356224829073e-07	3.47345939942804e-07	1.43256472242509e-06	9.21463691770186e-07	1.14676873309555e-06	1.2653429973419e-06	7.54161444614969e-07	0.110331784448679	2.9558551765442e-07
GTEX-1F75B-1026-SM-9JGFS	3.58753561564924e-07	0.00102737557069972	0.0312149895788301	2.90483202655214e-07	5.41655100199379e-07	0.00150660974984323	0.0859161246582893	2.34733791747061e-07	0.122325321539679	0.000429112650847079	0.00640100841612875	1.13071901019784e-07	0.093335408404083	0.0198670592866862	2.4887908310053e-07	0.000582762929041031	0.115430675203202	7.97624696356446e-07	0.000331248193248753	0.000308785377232667	0.332016153858509	2.00825645562732e-06	5.50019553418095e-07	1.77324787798126e-07	0.0116343205506071	0.0769104691814626	0.00138290039052485	0.0184042039457367	9.02173331130599e-08	0.0644594287156737	1.22332094969392e-07	1.46779229424042e-07	8.19468575664645e-07	3.28635382133801e-07	3.3774442734539e-07	1.92200226954682e-07	3.68501193570401e-07	0.0165081027074048	2.12411673387631e-07
GTEX-1F75W-0626-SM-7PC13	5.31435433589452e-07	0.00501045659456638	4.35354043332164e-07	6.60730032586146e-07	0.00820264434790703	0.0160760636608094	0.0362393119360284	0.043971557768991	0.0751367606750895	6.91837736367614e-07	2.30302645397185e-07	2.25876458761588e-07	1.13728012684494e-06	0.0872442012556184	4.61760861738391e-07	0.000440877145961847	0.106282630677255	5.19177497575847e-07	0.00451601454679648	9.76782619439208e-08	0.369770716964687	4.70186499102993e-05	1.34684911240546e-06	9.54628480935515e-07	4.84974503807941e-05	0.0562524412073898	0.00368154817906895	1.30541265142652e-06	1.63036879344868e-07	0.18392958527981	0.000394399602949422	7.756553138978e-07	0.000306238488343852	0.00207184150508809	0.000359717369941793	4.07801549700589e-06	4.31067606965983e-07	1.57248395078204e-06	1.8581108156911e-06
GTEX-1F7RK-0826-SM-7SB8V	3.23673891869191e-07	0.00104069033198702	1.7735504439725e-07	2.9149276416461e-07	0.0198009712131827	0.00161294575196276	0.105297819081927	0.148965109348234	0.00215423424460266	2.23484491477599e-07	0.00221268075309791	1.38246818862534e-07	8.85972447298011e-06	8.11362779522492e-07	2.94136822784367e-07	1.49270715767521e-07	0.0994920196533467	1.07650885968938e-06	0.00294486656811281	7.48954193394335e-08	0.371937312490483	9.44272146925426e-07	9.03294050958448e-07	8.55035582382925e-07	0.0384067375003459	0.01703529481533	0.00417990161819291	1.01128414982591e-06	1.2097737143475e-07	0.165713052142435	1.17883093517781e-07	2.973430882265e-07	5.57541639621609e-07	4.94442831646589e-06	5.81051722265708e-07	1.0006960487684e-05	4.44653591939278e-07	0.0191727088098698	4.50799567120879e-07
GTEX-1F88F-0926-SM-7RHH8	2.48384420113752e-07	0.0040509605364796	2.223004697345e-07	1.90611963165054e-06	0.0559098478379259	6.46282432586001e-06	0.03928511198414	8.09841607906343e-07	0.078620235826807	1.6704301261152e-07	0.00193844272369952	1.18249373642646e-07	0.00521787399441252	0.0316786097305584	2.88760702650366e-07	0.000374073329072934	0.180583823807291	1.623587634676e-06	0.00016411754036532	5.91569121451728e-08	0.353054629472971	3.62120292199023e-05	0.017840164904935	6.44469297851897e-07	0.00879852073931216	0.0195964672657172	0.00323579678340769	7.33778282495294e-07	1.21029213302047e-07	0.172690283219113	8.65052585021272e-06	2.9426059680761e-07	1.81799397698857e-06	0.00979128615386811	0.00324956279776954	3.9195961159648e-07	9.12353522938718e-07	4.69599951740249e-07	0.0138580370845396
GTEX-1FIGZ-0326-SM-7RHGT	2.89799452216219e-07	2.63384832469329e-07	0.0444101348266805	0.00300531999540247	0.0412563034646812	7.24857875218675e-07	0.0309070366272174	0.00363223169411144	0.0399720431743279	0.221965711384903	0.015932481149182	2.5603200598381e-07	0.0524689332998459	6.96088809900283e-07	4.5924147751142e-07	0.000238104339620989	0.000324638692590725	0.0885225141174934	0.00348186493932498	0.00154590125254045	0.249304491423957	0.00013395586949363	3.84556427758423e-07	9.98671021860487e-07	0.0286134619066576	2.30396244816961e-06	0.00154104082276273	0.029759131159168	0.00290067042950454	0.100819554512543	4.84622070734676e-07	4.00006862755731e-07	0.00952050596353295	0.0251672493002037	0.00435030132505757	0.00021527564699128	1.64607527658309e-06	1.90068064272695e-06	3.3470300084748e-07
GTEX-1GF9V-1026-SM-9KNW3	1.6727279661683e-07	0.00883995636575206	3.09759672165542e-07	7.6946849345311e-07	6.39357500305592e-07	0.00161222381148146	0.0140612466698619	2.70743188907583e-07	0.0220697510050778	1.569020614763e-07	0.00149671673263732	1.39306412067166e-07	0.0802620250853568	0.0429183401103429	2.9149968702985e-07	0.000132804148384574	0.238849472192868	3.06556892088083e-07	0.000201265999805539	6.65534909438015e-08	0.428025060253626	9.58326374150915e-07	6.14369978641e-07	6.13773952957639e-07	0.00103025845162209	0.0653724286255793	0.00410894812460855	1.01213693729235e-06	1.04111568274628e-07	0.0879425007950353	8.57288518353867e-07	2.04580152721559e-07	5.22021781980402e-07	0.00306639698805329	6.67616333801141e-07	4.08691951945918e-07	2.42794211886916e-07	7.11158681322626e-07	5.70349268520026e-07
GTEX-1GF9X-0326-SM-7P8R9	0.0334653083570009	0.000457373612158205	0.0864311001943256	4.81456709795138e-07	0.00806677060070429	0.00303645489851331	0.0137939613108801	0.0653134914546047	0.0925202352749259	3.36318879385702e-07	0.00462249121083885	1.84855027130318e-07	4.97525526547781e-07	1.01953502016498e-06	1.12308979643578e-05	1.80022230974515e-07	0.157553659937533	1.14000877145858e-06	0.00035419443167572	9.81972609841167e-08	0.271148744555912	3.4049079399304e-06	2.21053943676956e-06	0.00067697898858662	0.0136693456216778	0.00191312582224102	0.00506666406107246	0.0724349549076944	2.6754354301992e-07	0.1685373770578	1.61931194084369e-07	1.97128774474037e-06	1.09192454380347e-06	2.88004350121305e-07	7.20332091045178e-07	0.000910155817686583	4.0793106642355e-07	1.34152800631537e-06	5.77136861240469e-07
GTEX-1GL5R-0526-SM-9WPOQ	0.000224015307288011	0.000421338455432308	0.268250159730159	1.47476528026974e-06	0.00314281596964486	1.33024183103927e-05	0.0200713895391564	0.0218426097251846	0.107917307348533	0.0700717264857425	0.0161729886282803	0.00150956818463042	1.06266268455283e-06	1.12073167637033e-06	9.70053922506249e-05	0.000719972872292704	0.0833446847093662	1.41401844440152e-06	2.43905557704018e-05	0.00121297728900148	0.194202912157813	1.02809229814708e-05	7.681541406614e-07	1.84334785075626e-06	0.0136197893564329	1.17915226780701e-05	0.00192484480476093	0.0690043953935755	0.00221447035162163	0.120985431024908	7.0486790776994e-07	5.87837405364133e-07	0.00226475073845705	0.000611334186318439	1.31692770797503e-06	3.61667114752519e-06	9.75874673625123e-05	4.64146193006439e-07	1.78533160784088e-06
GTEX-1GMR2-0126-SM-9JGHC	0.00593927251607096	5.16893236922076e-07	0.161466976188866	3.8035743696029e-07	0.000185088625478769	6.00245825894495e-07	0.0121679531432259	0.0830636849155374	0.088630077830069	1.61924941964994e-07	0.00115181065414543	1.38395219117704e-07	8.70556631361123e-07	1.73443288987431e-06	0.0418161881226814	1.1411439859725e-07	0.142538521641553	5.72860488069382e-07	0.000751933764754375	6.77538416607232e-08	0.210399291642886	3.15653384939115e-07	6.16779264394672e-07	4.91913045982844e-07	0.012996188809573	7.90045323275106e-07	0.00155152480675425	0.0415324660442807	9.06187461398849e-08	0.194499776031425	1.60516886857749e-07	2.08649922265158e-07	5.79387747538963e-07	0.00129792732077998	6.89356472819895e-07	1.10687751204879e-06	3.88849661533463e-07	3.77521805331594e-07	3.44237234527415e-07
GTEX-1GMR3-0226-SM-7RHIB	5.75118940662122e-07	0.00792915718636901	0.00558438837013772	4.92350335980493e-07	0.0010522520955877	0.00154748599061754	0.0188973600679867	3.83735921024329e-07	0.132715877445555	2.10066850326896e-07	0.002861533856098	1.26336237154477e-07	0.00783856606576141	0.0862015170678018	1.14457227991101e-06	0.000695079316222473	0.204461974948182	3.86543855464234e-07	1.37266628613423e-06	5.9211882383267e-08	0.27526946148667	2.71595178053235e-07	1.26957585548265e-06	9.97645356016504e-07	1.39294453997219e-06	0.0822742408795467	1.32415315027569e-05	0.0376947938297828	9.68175572551656e-08	0.112023705189469	1.44618919853146e-07	2.56672629588392e-07	4.00448255218193e-06	0.00348845569564175	9.03628470546364e-07	9.7807789201166e-07	3.85021119356844e-07	0.019434982894575	4.74399833447334e-07
GTEX-1GMR8-1426-SM-7RHHL	2.02814472278621e-07	0.00216216870648489	4.11863385314578e-07	8.5118978890971e-07	0.0519598614910227	2.32064939644793e-05	0.063762977890896	4.43280125339757e-07	0.0935262077500083	0.0105628889717128	0.00278832787221433	0.000177626211957267	9.64249753648957e-07	0.0438730938019875	2.20914574037953e-07	1.17794114482843e-07	0.209868397264555	3.52045482091561e-07	1.52171259692699e-06	0.00079172181033688	0.379831725949826	3.17434208876397e-07	4.13152137799273e-07	2.91343722179712e-07	0.00621380421330684	0.0284032305106423	0.000327887410410603	7.03280890733958e-07	0.000789943687862433	0.0905107913211355	0.000562156377310897	0.000858646192137801	1.04348083257176e-06	0.000766967016553721	6.13196835739162e-07	1.01952163695729e-06	2.45705236197763e-07	0.0122284296166252	2.06459253800923e-07
GTEX-1GMRU-1426-SM-9WPPL	1.60165309012946e-06	0.0039841891234409	8.52442461907074e-07	0.0100969326677183	0.0142181495688849	0.00115172851170836	0.0320929393681811	0.0046891044294488	0.0461144675700441	0.151733283761361	0.0070020875704723	0.0364464599309157	3.37171822500216e-06	0.00981019373440299	9.3501743466453e-07	3.92692061581503e-07	0.054528101222133	0.00127336346484192	0.00136167262244918	1.21803181435685e-07	0.372210341007251	0.000801482297100674	0.00174784380138393	4.96222389926484e-07	0.0131922934586718	0.045279406009597	0.00249947811246585	0.00374700376102148	3.92480083409804e-07	0.158050266753291	1.89970908905295e-07	3.93560944616911e-07	0.00282400176174774	0.00415402181570316	0.0209728474164407	1.27451446621195e-06	5.07821954683123e-07	6.80466425877821e-06	1.00569786267999e-06
GTEX-1GN1U-1026-SM-9WYUP	7.04500566864348e-07	0.00292163015720962	3.65294341948774e-07	2.88522251478776e-07	0.0424155210806143	0.00394070889493696	0.00974513413226572	0.363110792888586	0.0396830122631471	2.14861281024138e-07	0.0017701546373159	1.3832607260943e-07	1.2135497639668e-06	0.00708705408299159	9.35560892806927e-07	1.12196445343539e-06	0.101373886523157	0.00952692987949601	0.00211903499653852	1.24533012142889e-07	0.0808456458072949	1.22553267687249e-06	9.12553485299626e-07	1.8755446854468e-06	2.21715270578042e-06	1.691665189298e-06	0.00516037442169203	0.0530435546095053	1.18773894945956e-07	0.246792613704214	1.48631340223502e-07	4.05269853903502e-07	0.000180396940400115	0.0106161911595771	0.00753973541775995	0.00369619033089541	7.07265824622675e-07	0.00841530020455861	1.72836555138923e-06
GTEX-1GN1W-1026-SM-9OSW2	4.05598108108856e-07	5.74388952902227e-07	0.0580937389138305	0.0270582614677211	0.028985779526426	6.5617437980575e-07	0.000404960728348111	0.0428039878236072	0.0372377380393524	0.11720744211718	0.00366626222554569	0.000939858359590128	0.000118458244847513	0.000357890671874813	0.0562662319847543	5.91940019855874e-07	0.0760145053237077	0.00607974796702867	0.000830435227890659	0.00388508382312554	0.21118912958278	6.61456979198175e-07	3.31138295947006e-07	3.06644338183077e-07	0.000274139783509099	1.32987524854391e-06	0.000958994168898022	0.0343867626268359	0.0126295092489576	0.155503347699663	0.00288836665942256	4.5672439949781e-07	0.0308116699641368	0.018024895326818	0.0430338301739762	1.13347280850667e-06	0.0172513466020312	0.0130907200968931	4.58207718820289e-07
GTEX-1GN2E-1526-SM-7P8TD	2.80880323613646e-05	0.0103572196927396	1.36979108801823e-06	1.96371457230555e-05	0.0115399664713095	0.0097693132821074	0.0451818788898666	0.0157291253416323	0.0526471352025868	0.00950434116640467	7.34997167680047e-07	4.03133527691839e-07	3.18185349657494e-05	0.0771064470735495	1.20320765317694e-06	0.000808469156928516	0.172919310531374	1.06338952551496e-06	0.000193318186322846	1.2937104725734e-07	0.238619821878044	0.000231926293022811	0.0199897689944687	0.0030460620870655	0.00516029134701574	0.00324003692469898	0.00257822844805905	0.0249014836264268	2.56623599256568e-07	0.275513154485914	8.97536404264767e-05	3.77834103593924e-07	0.00050855259051924	0.018429294104813	3.70973649454615e-06	0.00183716934606462	7.59562250516377e-07	1.22123964041551e-06	7.1586394920347e-06
GTEX-1GN73-1026-SM-9KNV9	3.229577360886e-07	0.00558253031670377	0.00076228597497367	0.00129358286382531	0.0100243597749884	3.40423337937585e-06	0.00466951491150106	4.57979976493467e-07	0.0784220118070109	0.000748662678939552	0.00360058926258838	2.71429776772006e-07	0.000342805050993439	0.126182033524062	3.84176914699732e-07	0.000317302500619817	0.211581690439928	4.51855130072598e-07	0.000161535120398099	1.20381473206229e-07	0.304761065989698	0.00012175299420165	0.00272481734590944	0.00174578030652629	8.08753085823786e-06	0.00458235050243694	0.0020106215715762	2.05806912385318e-06	3.0542603648163e-07	0.202603187096977	2.03995017555574e-06	3.88933850180676e-07	0.000647295106707495	0.0186879570348177	0.00934784295779249	1.97894379121287e-06	6.68387020556126e-07	2.51928611078514e-07	0.00905723268297039
GTEX-1GPI7-1526-SM-9JGG8	2.27885662469979e-06	6.99440125860057e-06	0.2415038657843	1.8601991575421e-06	0.0247065344029762	1.802869632631e-06	0.0100894472708389	0.0347076631602282	0.105798006760065	0.00708325073841352	0.00449250212272675	5.34428480648564e-07	1.89035634626851e-06	0.0240151053265419	0.0742107381929972	6.74911041892533e-07	0.103691508597092	1.56539002084479e-06	0.000183652507144625	3.9254083764624e-07	0.157191621999576	6.58912423984097e-06	1.8492310013681e-06	2.89900117301112e-06	5.84637985161868e-06	2.31337995664627e-05	0.000303121737633468	0.062053957540503	7.43902739491659e-07	0.118027983871618	0.000837273833263134	6.44462585596753e-07	0.00115311990392792	0.0047599480547312	0.0251149398639879	4.71654756217436e-06	3.0833114315441e-06	1.17041032292481e-06	7.08820756133142e-06
GTEX-1GTWX-0626-SM-9WYU1	1.98127461499916e-07	0.000236947982506432	4.70534686848325e-07	0.000164075858770726	0.00292048281570843	0.00554893500155379	0.072246707047167	2.00517191895779e-06	0.0646215868017087	0.000490070030155696	0.00257349389574682	1.95542757635012e-07	0.0361068984242095	0.0146748853561813	3.61425206689437e-07	1.49927900832392e-07	0.131154494288399	1.16474283565421e-06	0.00150647112419053	1.11050593404016e-07	0.424281252863588	5.92699898232182e-05	5.30641452699445e-07	3.33274305409929e-07	0.0122137572819531	1.96750085887172e-06	0.00171037250784925	0.00488042599657232	2.74990350008806e-07	0.222394245778431	1.77972913602251e-07	3.97613428612993e-07	5.05751547457282e-05	0.00213490451476541	1.97664298939659e-06	1.72379470570563e-05	9.38254164488171e-07	1.09764456156397e-06	5.58280530220163e-07
GTEX-1GZ2Q-0726-SM-9KNVV	2.25001585693627e-07	2.01467127159747e-07	1.62918526785628e-07	3.66241225505447e-07	0.030070581660841	2.42107645421898e-07	0.0192813331991816	6.62804591281649e-07	0.00317001041265091	5.06630286501276e-07	0.0212600980779258	5.77718904929146e-05	0.146074173645981	3.71964713108588e-07	2.14309893298962e-07	8.25464266788206e-05	0.00684747197950247	0.0110763949712589	0.0013373775900265	0.000324371449386529	0.512737401857259	2.12246912240914e-07	2.51617053844533e-07	2.75669085765622e-07	0.0116145179676092	0.0686575626958763	0.00274308397252649	0.000460421632840752	0.000220823241316463	0.000100629242960215	2.48811113423801e-07	0.000163847244301398	1.59958855978565e-07	1.67656444025653e-07	2.14475210270655e-07	1.45422544541029e-07	0.00390989115730334	0.159804794436079	2.65945186855616e-07
GTEX-1GZ4H-0426-SM-7MXV5	0.0540604890494506	0.0018378399764069	0.186366979413733	1.9600758230077e-06	0.0125968940618206	0.000105928865165694	0.00655189951216309	0.000530712108453765	0.130465060890255	4.85204753511686e-07	0.0071672404543701	3.605904234763e-07	4.13765586242302e-07	1.15388435641758e-06	0.017878908628758	5.89372340987893e-07	0.143433588987368	0.013124594963521	0.00105390990146269	1.84628327665001e-07	0.221716555524714	3.37916134691669e-06	1.00082084820179e-06	2.12988836112888e-06	2.57941165964208e-06	1.99877605582288e-06	0.00222242820702993	0.0557525587075166	2.74928497600642e-07	0.14510943281288	2.76450093644952e-07	4.60375527972022e-07	2.48714373456634e-06	5.06627107659457e-07	9.64846944576314e-07	2.18058493096928e-06	3.99667955461357e-07	6.74056094833586e-07	5.17674161441384e-07
GTEX-1GZ4I-0726-SM-9QEHL	5.09692655924392e-07	0.000955600277642094	0.0336496752396232	5.71662136630442e-07	0.05654315631379	0.00156945784113002	0.00075777240382233	0.228476639835482	0.0549298270371922	1.84275583996116e-07	0.00442901270852873	1.55306268298209e-07	9.26553854745065e-07	1.13627427357048e-06	7.65108938999148e-07	1.15233481428197e-07	0.0991095339200551	0.0001835105965654	0.00289248075628522	1.38476778765992e-07	0.199108223780869	0.000577872022766938	0.0031006415390552	0.0178445369761572	0.000416402591616018	0.00490731963361215	0.00609950229035149	0.0363714586876946	1.2323718506735e-07	0.234000539475578	1.1961004869028e-07	0.00204208431204025	1.20321383756526e-05	0.00689138841471937	0.00122442628303028	2.05664270921927e-06	4.4487219070079e-06	2.22629246280874e-06	0.00389342783573233
GTEX-1GZHY-0826-SM-9OSXT	3.46044791209845e-07	0.00579064379646606	2.49715529754634e-07	6.17696063973737e-07	0.0195359914087249	1.19296893090344e-06	0.0741510797847618	1.21603957597903e-06	0.0371139609867303	0.00725170342196651	1.67412896635077e-07	2.09972809295889e-07	0.00926584279488369	0.0181357358102465	4.84835929850524e-07	2.32346844602703e-07	0.195618771440856	5.85109165130223e-07	0.00259990864002552	0.000870159412477397	0.333200823396595	0.000150185884264638	0.00273846732105913	2.56699370571923e-06	0.0274800945190349	0.0348235399232274	0.000615340095184861	1.7062358833554e-06	1.94039493525237e-07	0.210427056255883	3.43344904231341e-05	2.1075561677677e-07	3.62853248594178e-06	1.21977300839151e-06	3.0724053781073e-06	4.12887696528191e-06	3.43044396346853e-07	0.0201663850733662	7.60274435209715e-06
GTEX-1H11D-0726-SM-9OSWA	1.31664278887776e-06	0.000219637699714653	0.132970089147851	6.54801224193351e-07	0.00212760917787377	6.58660029684972e-06	0.0200341367422985	0.225312605573142	0.0322711362906582	0.0524568613000822	0.0107733080002435	1.23956209085602e-06	0.00825116629900708	7.70105146117079e-07	0.213764291012277	3.325041779711e-07	0.0506598400157358	4.97646522121437e-07	0.000153955983891346	0.00703876090307721	0.0392297108865487	0.000222079689720463	1.80183172705722e-06	0.00165859165118121	3.13300794310714e-06	0.00295264503153933	0.00108896830689876	0.0379118145035239	0.000909415322636674	0.108148652040623	1.393813506964e-06	5.37954745262481e-07	1.18365158668827e-05	0.01267047575384	0.00542948177469226	0.00222737515497721	0.017698653037526	0.0137855299916234	3.1077227792847e-06
GTEX-1H1CY-0626-SM-9KNVE	2.51892603160091e-07	0.00622429156807166	4.31462429439581e-07	1.08495793941766e-05	0.000802959754224223	6.23921567362937e-05	0.0422689464285453	6.94145464859825e-07	0.0277142560116842	0.00121916319160338	0.000619721433830078	1.90579978682107e-07	0.123837040611177	0.0172228671611952	3.77736286395584e-07	0.000154372545829545	0.130531814957718	4.56228630730526e-07	0.00210492546301763	1.37008988864465e-07	0.43631308019983	1.00582242981843e-05	1.88767266351163e-05	5.86623314510843e-07	0.0105610831451092	0.0563684197241692	0.00343233258525562	2.60287298996581e-06	1.60970786123473e-07	0.140123694211026	1.84207924786659e-06	2.44297997319083e-07	7.41243897497522e-07	3.87884238584003e-05	2.0518359229943e-06	1.22125131920837e-06	3.58518335712996e-07	6.19219211361978e-07	0.000347097929387074
GTEX-1H1DG-1026-SM-9MQJS	0.00120404576133671	0.0011757910121455	0.015097275541514	0.000963881676788973	0.0667183314296353	9.97591270420263e-06	0.00122483449256558	1.66687141720659e-05	0.0445477049733448	0.00235670879208244	0.0030784755529342	0.000960394916349284	1.41712233504928e-05	0.0101930206692835	2.74999388365662e-06	1.90305464995312e-07	0.136275362101792	2.04072034887776e-06	0.00166449499902102	5.15759687006055e-07	0.402059098341545	5.42831965910353e-07	2.77713630337386e-05	1.5556626617395e-06	7.6543709708193e-06	1.99551153702724e-06	0.000201341844706052	0.06339119882582	0.000670485294940379	0.211222787270839	0.00121943204682142	6.93725478308883e-06	2.12377001997967e-06	0.00487433906021495	1.68716544273303e-06	1.91315310663574e-06	0.00951228874068179	5.08829135252572e-07	0.0212897041133699
GTEX-1H1E6-0726-SM-9WPQ4	0.0172148064935508	0.000982598867797084	0.309579662421905	0.000937504215165376	0.0224784796995779	1.65891639557342e-06	0.00330091657968106	0.0437273786767064	0.0637367546053907	2.51117105317817e-07	0.00666265062826745	1.83481855853643e-07	7.84558980871115e-07	0.00324353083263215	0.0211108598624566	1.43986295634245e-07	0.110946494888949	0.0180757930164912	0.000383449013613109	1.1330070844052e-07	0.116977266482751	9.05811290073648e-07	6.87102926815699e-07	7.7167354577106e-07	0.000272102793648263	7.71206552177916e-07	9.49620078715745e-05	0.0968999518238398	1.85460975261807e-07	0.139810937572471	1.48885046336716e-07	0.022282058881687	2.83184818635456e-06	0.00126874649333739	7.77759202438769e-07	9.60637766054153e-07	8.75466561469188e-07	5.19103697977856e-07	5.23825117440556e-07
GTEX-1H1ZS-0826-SM-A9SMD	0.000912092420630237	0.000536718203716039	0.0126429233896378	0.00171924013236967	0.0852242192231317	0.000256402497809781	0.000759029033562085	0.458212988143143	0.00749002072726766	0.00965570046463636	5.93188708181502e-07	2.19195958494979e-06	0.000156891446629787	2.40140473821497e-06	0.0724707643576645	5.21960308002709e-07	0.0179970793035422	1.01445247532071e-06	0.00219168927605692	0.00185847592576588	0.0412388091139407	2.66931882372031e-05	0.00138012353798634	0.0186816035397041	5.22990518305116e-05	0.00155426108227433	0.000135471484257639	0.0472271934410876	0.000491924931737295	0.140169790488614	7.74401565138436e-07	9.38761839838897e-07	0.00217990766224692	0.0198379599899222	0.0158228325078068	5.65707629115655e-05	0.0318085856572555	0.00370097490576482	0.00354232797963934
GTEX-1H23P-1026-SM-9QEHQ	5.1178679383613e-07	0.00335994285375099	0.00820722306272949	1.22019620869448e-06	0.0495556678422333	1.91665653421801e-06	1.24853462829146e-06	7.11906828775378e-07	0.0397489242091469	6.21772693550802e-07	0.000164126731136917	1.39326872261159e-07	9.59487869381214e-07	0.127800023821805	6.59047601125339e-07	1.88581037944723e-07	0.182384886970079	1.40664177497182e-06	0.000414713194417898	7.63445108477444e-08	0.321243660536115	6.01625753654763e-07	3.0898929621335e-07	3.32680127381143e-07	2.33975033778155e-06	1.08807037240848e-06	0.00150044062152011	0.0253753592529321	1.03719969357291e-07	0.193831025865519	0.00169413511758227	7.84744429088226e-07	0.00803547778251282	0.0162258837073397	0.0118270251214237	6.59965743756909e-07	0.00861436181310243	9.60531825573629e-07	2.81135444667489e-07
GTEX-1H2FU-1226-SM-9KNVY	0.0755568795998712	1.81193283221996e-07	0.00767577136497944	2.68973793481201e-07	0.0140045594876269	2.67745454232167e-07	0.0202884035069322	3.51726269099897e-07	0.0972953502700778	0.00965206981373832	0.000534969180450696	1.99393065804586e-07	1.10504645421515e-06	3.81499192935674e-07	1.06725190008045e-05	5.22559993782748e-05	0.0616112320599869	5.49890449724386e-07	3.56406290573299e-07	4.64167899494954e-07	0.257074928667323	3.32948185302507e-05	2.56394434882919e-07	2.5322529893115e-07	0.0706751673296189	0.023950778782804	2.10562033407264e-07	0.0363800978228196	0.000259299598887427	0.103080633664268	0.00049895312599763	1.75064152419036e-07	6.23881464294769e-07	2.47712152526692e-07	4.00283577860974e-07	2.33222175993998e-07	2.46135476234353e-07	0.221357718755175	1.91109614583048e-07
GTEX-1H3O1-0326-SM-9WPO8	2.51910905299856e-06	0.00190952279809024	0.00150570624621214	1.11156730869328e-06	0.000146474055234165	0.000558529020201292	0.0767572872001242	0.00439690317910125	0.126817761523978	0.0164186914154727	1.81929242866356e-07	1.99006718149387e-07	7.92814614683713e-07	0.031614560303218	8.76857730743323e-07	0.000395395553259553	0.339318402233551	6.83750512295989e-07	0.00472338977990909	9.73843733441989e-08	0.159836736147957	0.000221744835247601	0.00136767907166256	6.73798932877987e-07	0.00159783185809139	0.0410916292887205	1.54348675049443e-06	0.00337272417576059	2.58442542827847e-07	0.175880151214685	4.30380889798734e-07	3.31650736470663e-06	0.00285889365619525	9.16568869014034e-07	0.00287959816099964	0.000804094503479096	4.89001939631565e-07	0.00551164238081182	5.60791194724526e-07
GTEX-1H3VY-1426-SM-9WPOB	0.0141076842352395	0.000284909415206175	0.181438935037061	0.000980504306569238	0.0464685551475735	1.02052895377948e-06	0.00215287191673907	0.207996986357589	0.0536099754559192	4.40065315149085e-07	0.0158546661290577	2.35211093643024e-07	9.70019892336876e-07	3.43232226853946e-06	1.0832550110669e-05	1.27833974897524e-07	0.0667801638515243	0.047405658383832	0.00139553921898581	1.63382697137592e-07	0.0617644052242345	1.39646268110996e-06	1.60030183098941e-06	0.000850716460506972	2.31332653629678e-06	1.05842065817688e-06	0.00243090106684238	0.110221483382873	0.00035587306669203	0.114971029738272	2.7921788765114e-07	0.0658290944084932	0.00157851501320311	0.00311006639828764	3.27036298364915e-06	2.94325731419434e-06	0.000377369452188597	3.60530145338222e-07	3.65253876729847e-06
