test_ligand	auroc	aupr	aupr_corrected	pearson	rank	receiver	n_expressing_populations	expressed_sender_populations	max_expression_fraction	pericyte_expression_fraction	cognate_receptors_in_pericytes	n_cognate_receptors	prioritized_top11	ligand_class
VSIG10	0.771229270860761	0.0437392389962362	0.0359042951466671	0.109643399618222	255	Pericytes	3	AT2_AGTR2undet; AT1; AT2_AGTR2det	0.230101735487736	0.0251587396669462			FALSE	other
GAS6	0.752636658769857	0.0435302584780682	0.0356953146284991	0.112025931899811	256	Pericytes	17	EC aerocyte capillary; Alveolar fibroblasts; Adventitial fibroblasts; Pericytes; Lymphatic EC; DC2; Interstitial macrophages; Vascular smooth muscle; AT1; Myofibroblasts; EC venous systemic; Peribronchial fibroblasts; Transitional Club-AT2; EC venous pulmonary; EC general capillary; AT2_AGTR2det; Subpleural fibroblasts	0.526057266083645	0.526057266083645	AXL; MERTK	2	FALSE	other
ANGPT2	0.775870843204358	0.0431539781524699	0.0353190343029008	0.109539107413236	257	Pericytes	4	Pericytes; Lymphatic EC; Vascular smooth muscle; EC venous systemic	0.284520007514559	0.157541631723972			FALSE	other
LFNG	0.783943142932356	0.0424421141956152	0.0346071703460461	0.11989617597728	258	Pericytes	3	Alveolar macrophages; Interstitial macrophages; Non-classical monocytes	0.167493559774843	0.00407331975560081			FALSE	other
CCN4	0.742160217601127	0.0414228899272104	0.0335879460776413	0.101466322062294	259	Pericytes	1	Peribronchial fibroblasts	0.145553422904672	0.0140170121001557	ITGB1	1	FALSE	other
FGF18	0.840098271474952	0.0411151411078557	0.0332801972582867	0.0686473986583451	260	Pericytes	1	Myofibroblasts	0.221183800623054	0.00407331975560081	FGFR1; FGFR4	2	FALSE	other
PAM	0.78107396683338	0.0404901518629762	0.0326552080134071	0.113252501229364	261	Pericytes	18	Alveolar macrophages; EC aerocyte capillary; Alveolar fibroblasts; Adventitial fibroblasts; Pericytes; Lymphatic EC; Interstitial macrophages; AT2_AGTR2undet; Vascular smooth muscle; AT1; Myofibroblasts; EC venous systemic; Peribronchial fibroblasts; Transitional Club-AT2; EC venous pulmonary; EC general capillary; AT2_AGTR2det; Subpleural fibroblasts	0.505178365937906	0.217563196357967			FALSE	other
MFNG	0.774633675528648	0.0404772693778169	0.0326423255282478	0.114469422710219	262	Pericytes	9	Alveolar macrophages; EC aerocyte capillary; Lymphatic EC; DC2; Interstitial macrophages; EC venous systemic; Non-classical monocytes; EC venous pulmonary; EC general capillary	0.214487170667959	0.00479214088894213	NOTCH2	1	FALSE	other
WIF1	0.745248749670971	0.0401806241472649	0.0323456802976959	0.133879818921141	263	Pericytes	3	AT2_AGTR2undet; Myofibroblasts; AT2_AGTR2det	0.729503291442263	0.00790703246675452	RYK	1	FALSE	other
PLTP	0.791655698868126	0.0398561149875623	0.0320211711379933	0.0844652966602251	264	Pericytes	10	Alveolar macrophages; Alveolar fibroblasts; Adventitial fibroblasts; Pericytes; Interstitial macrophages; Vascular smooth muscle; Myofibroblasts; Peribronchial fibroblasts; EC venous pulmonary; Subpleural fibroblasts	0.760902255639093	0.171798250868573	ABCA1	1	FALSE	other
NECTIN3	0.816513117487059	0.0395629005116546	0.0317279566620855	0.0627896992333203	265	Pericytes	5	Lymphatic EC; AT2_AGTR2undet; AT1; Peribronchial fibroblasts; AT2_AGTR2det	0.135980053701565	0.0839822690787111	CADM1; NECTIN1; NECTIN2	3	FALSE	other
ANGPTL4	0.797525664648594	0.0393656020994605	0.0315306582498914	0.0452416465060485	266	Pericytes	6	Alveolar fibroblasts; Adventitial fibroblasts; Vascular smooth muscle; Myofibroblasts; Peribronchial fibroblasts; Subpleural fibroblasts	0.407518796992479	0.091050676889901	SDC2; SDC4	2	FALSE	other
ESAM	0.763499166447315	0.0384596701713829	0.0306247263218139	0.10508066962614	267	Pericytes	9	EC aerocyte capillary; Pericytes; Lymphatic EC; AT2_AGTR2undet; Vascular smooth muscle; EC venous systemic; EC venous pulmonary; EC general capillary; AT2_AGTR2det	0.629062696582116	0.284772972325383			FALSE	other
TNFSF14	0.809318241642543	0.0384294169812134	0.0305944731316443	0.0656432956943866	268	Pericytes	2	Adventitial fibroblasts; Subpleural fibroblasts	0.117293233082707	0.00167724931112975	LTBR; TNFRSF14	2	FALSE	other
CX3CL1	0.794674037027291	0.0383136466169082	0.0304787027673391	0.0539378381322308	269	Pericytes	5	EC aerocyte capillary; EC venous systemic; Transitional Club-AT2; EC venous pulmonary; EC general capillary	0.322814007129392	0.0100634958667785	ITGAV	1	FALSE	other
ZNRF3	0.767623058699663	0.03829425166779	0.0304593078182209	0.105842026472505	270	Pericytes	4	AT2_AGTR2undet; Transitional Club-AT2; EC venous pulmonary; AT2_AGTR2det	0.241472172351889	0.0501976758116685			FALSE	other
PDGFC	0.790409756953591	0.0381270677866953	0.0302921239371262	0.114608817285182	271	Pericytes	9	Alveolar macrophages; Lymphatic EC; DC2; Interstitial macrophages; AT2_AGTR2undet; AT1; Myofibroblasts; Peribronchial fibroblasts; AT2_AGTR2det	0.30356840598883	0.0134179944890379	FLT1; PDGFRB	2	FALSE	other
BMP6	0.804588926910597	0.0381004625451309	0.0302655186955619	0.0663310917688626	272	Pericytes	1	EC general capillary	0.114163045727295	0.00503174793338924	ACVR1_BMPR2; ACVR2A_BMPR1A; ACVR2A_BMPR1B; BMPR1A_BMPR2; BMPR1B_BMPR2	5	FALSE	other
PTPRM	0.738720715977893	0.0376304133430405	0.0297954694934714	0.0960779561313689	273	Pericytes	15	Alveolar macrophages; EC aerocyte capillary; Alveolar fibroblasts; Adventitial fibroblasts; Pericytes; Lymphatic EC; Interstitial macrophages; AT2_AGTR2undet; AT1; Myofibroblasts; EC venous systemic; Peribronchial fibroblasts; EC venous pulmonary; EC general capillary; AT2_AGTR2det	0.452876060417993	0.12100155744579			FALSE	other
NECTIN2	0.785013600070198	0.0372887482427205	0.0294538043931514	0.0878966712942322	274	Pericytes	21	Alveolar macrophages; EC aerocyte capillary; Alveolar fibroblasts; Adventitial fibroblasts; Pericytes; Classical monocytes; Lymphatic EC; DC2; Interstitial macrophages; AT2_AGTR2undet; Vascular smooth muscle; AT1; Myofibroblasts; EC venous systemic; Non-classical monocytes; Peribronchial fibroblasts; Transitional Club-AT2; EC venous pulmonary; EC general capillary; AT2_AGTR2det; Subpleural fibroblasts	0.452431725940727	0.182221157302022			FALSE	other
WNT5A	0.767763446521018	0.037266572727985	0.029431628878416	0.086776159289484	275	Pericytes	3	Myofibroblasts; Peribronchial fibroblasts; Transitional Club-AT2	0.2061266874351	0.044207499700491	ANTXR1; FZD1; LRP6; MCAM; PTK7; PTPRK; RYK	7	FALSE	other
ANGPTL2	0.812441870667721	0.0370529983747333	0.0292180545251642	0.0585623239513066	276	Pericytes	6	Alveolar fibroblasts; Adventitial fibroblasts; Lymphatic EC; Myofibroblasts; Peribronchial fibroblasts; Subpleural fibroblasts	0.318795430944963	0.0576254941895287			FALSE	other
MYOC	0.817013249100642	0.0363675724040894	0.0285326285545204	0.0456562443816511	277	Pericytes	1	Adventitial fibroblasts	0.17287977632806	0.000599017611117767	FZD1	1	FALSE	other
CLCF1	0.727252785820838	0.036307756600929	0.0284728127513599	0.0943062053296272	278	Pericytes	1	Subpleural fibroblasts	0.103759398496241	0.00383371271115371			FALSE	other
LAMA2	0.815030271123985	0.0359884736644235	0.0281535298148544	0.0568607311980845	279	Pericytes	6	Alveolar fibroblasts; Adventitial fibroblasts; Pericytes; Myofibroblasts; Peribronchial fibroblasts; Subpleural fibroblasts	0.596444989273703	0.332334970648141	CD44; ITGA1; ITGA7_ITGB1; RPSA	4	FALSE	other
POSTN	0.778476792138286	0.0355930221100696	0.0277580782605005	0.0238612327349733	280	Pericytes	5	Myofibroblasts; EC venous systemic; Peribronchial fibroblasts; EC venous pulmonary; EC general capillary	0.614913668569797	0.0398945729004431	ITGAV_ITGB5; PTK7	2	FALSE	matricellular
IL6	0.811362639291044	0.0354243337008143	0.0275893898512452	0.0777852814185076	281	Pericytes	7	Alveolar fibroblasts; Adventitial fibroblasts; Vascular smooth muscle; EC venous systemic; EC venous pulmonary; EC general capillary; Subpleural fibroblasts	0.312781954887217	0.085899125434288	F3; MUSK	2	FALSE	other
PDGFA	0.761007282618236	0.0353068348420198	0.0274718909924507	0.0621764172576989	282	Pericytes	5	Pericytes; Lymphatic EC; Vascular smooth muscle; AT1; AT2_AGTR2det	0.213559647103955	0.140170121001558	PDGFRB	1	FALSE	other
TNFSF13	0.788224971483728	0.0352294213005372	0.0273944774509681	0.0524535470354001	283	Pericytes	4	Alveolar macrophages; DC2; Interstitial macrophages; Non-classical monocytes	0.162315616951539	0.00251587396669462	FAS; SDC2; TNFRSF14; TNFRSF1A	4	FALSE	other
ANGPT1	0.785697990699311	0.0349026473257958	0.0270677034762267	0.071261484165045	284	Pericytes	5	Alveolar fibroblasts; Pericytes; Vascular smooth muscle; Myofibroblasts; Peribronchial fibroblasts	0.563653079987788	0.148077153468312	ITGB1	1	FALSE	other
BMP2	0.815635693603586	0.0347623177242762	0.0269273738747071	0.107914569169206	285	Pericytes	2	AT2_AGTR2undet; AT2_AGTR2det	0.407839616995804	0.0625374386006942	ACTR2; ACVR1; ACVR2A_BMPR1A; ACVR2A_BMPR1B; BMPR1A_BMPR2; BMPR1B_BMPR2; ENG	7	FALSE	other
VEGFC	0.85492673510573	0.0339919061608776	0.0261569623113085	0.0544586629005169	286	Pericytes	2	Alveolar fibroblasts; EC venous pulmonary	0.157709351210088	0.016892296633521	FLT1; ITGB1; NRP2	3	FALSE	other
CALR	0.8189699043608	0.0330005655184153	0.0251656216688462	0.041227747526251	287	Pericytes	22	Alveolar macrophages; EC aerocyte capillary; Alveolar fibroblasts; Adventitial fibroblasts; Pericytes; Classical monocytes; Lymphatic EC; DC2; Interstitial macrophages; AT2_AGTR2undet; Mast cells; Vascular smooth muscle; AT1; Myofibroblasts; EC venous systemic; Non-classical monocytes; Peribronchial fibroblasts; Transitional Club-AT2; EC venous pulmonary; EC general capillary; AT2_AGTR2det; Subpleural fibroblasts	0.796992481203003	0.417515274949101	ITGAV; LRP1	2	FALSE	other
WNT9A	0.779380538738269	0.0322575492847147	0.0244226054351456	0.0454759830825775	288	Pericytes	1	AT1	0.115026850786337	0.00275548101114173	FZD1_LRP6	1	FALSE	other
MIF	0.78250416776345	0.0321721112534303	0.0243371674038612	0.0737926462727037	289	Pericytes	22	Alveolar macrophages; EC aerocyte capillary; Alveolar fibroblasts; Adventitial fibroblasts; Pericytes; Classical monocytes; Lymphatic EC; DC2; Interstitial macrophages; AT2_AGTR2undet; Mast cells; Vascular smooth muscle; AT1; Myofibroblasts; EC venous systemic; Non-classical monocytes; Peribronchial fibroblasts; Transitional Club-AT2; EC venous pulmonary; EC general capillary; AT2_AGTR2det; Subpleural fibroblasts	0.745864661654131	0.27123517431412	CD44_CD74; EGFR; TNFRSF14	3	FALSE	other
IGFBP4	0.709792050539622	0.0320978823012182	0.0242629384516491	0.0895832236891323	290	Pericytes	15	EC aerocyte capillary; Alveolar fibroblasts; Adventitial fibroblasts; Pericytes; Lymphatic EC; AT2_AGTR2undet; Vascular smooth muscle; Myofibroblasts; EC venous systemic; Peribronchial fibroblasts; Transitional Club-AT2; EC venous pulmonary; EC general capillary; AT2_AGTR2det; Subpleural fibroblasts	0.914285714285709	0.238648616269311	LRP6	1	FALSE	other
LRIG2	0.680126349039224	0.0318033456124421	0.023968401762873	0.0828337522790184	291	Pericytes	1	AT1	0.180859225163022	0.0585839223673171	EGFR	1	FALSE	other
LIF	0.749021672369922	0.0317071573706235	0.0238722135210544	0.0655787371297237	292	Pericytes	1	Mast cells	0.163606639839031	0.0124595663112495			FALSE	other
LTBP3	0.657559006756168	0.0316481868648485	0.0238132430152794	0.0752008016756454	293	Pericytes	15	Alveolar macrophages; Alveolar fibroblasts; Adventitial fibroblasts; Pericytes; Lymphatic EC; AT2_AGTR2undet; Vascular smooth muscle; AT1; Myofibroblasts; EC venous systemic; Peribronchial fibroblasts; Transitional Club-AT2; EC venous pulmonary; AT2_AGTR2det; Subpleural fibroblasts	0.396033269353816	0.128908589912545	ITGB5	1	FALSE	other
APP	0.825550583486888	0.0314181151807495	0.0235831713311804	0.0398785235110241	294	Pericytes	21	Alveolar macrophages; EC aerocyte capillary; Alveolar fibroblasts; Adventitial fibroblasts; Pericytes; Classical monocytes; Lymphatic EC; DC2; Interstitial macrophages; AT2_AGTR2undet; Vascular smooth muscle; AT1; Myofibroblasts; EC venous systemic; Non-classical monocytes; Peribronchial fibroblasts; Transitional Club-AT2; EC venous pulmonary; EC general capillary; AT2_AGTR2det; Subpleural fibroblasts	0.861081987838079	0.470109021205249	CD74; LRP1; LRP10; LRP6; NCSTN; NOTCH2; TNFRSF21; TSPAN12	8	FALSE	other
TGFB3	0.821540756339392	0.0309339290191016	0.0230989851695325	0.0857133040325078	295	Pericytes	4	Adventitial fibroblasts; Vascular smooth muscle; Peribronchial fibroblasts; Subpleural fibroblasts	0.230166346769038	0.0286330418114293	ACVR1_TGFBR2; ENG; ITGB1; ITGB5; TGFBR3	5	FALSE	TGF-beta
NGF	0.767754672282179	0.0309279974894397	0.0230930536398706	0.0392711020514746	296	Pericytes	1	Subpleural fibroblasts	0.169924812030075	0.00251587396669462	BEX3; KIDINS220; MAGED1; SORT1	4	FALSE	other
ANOS1	0.742142669123456	0.030453477226079	0.0226185333765099	0.0824647182924137	297	Pericytes	4	Alveolar macrophages; AT1; Transitional Club-AT2; AT2_AGTR2det	0.547851937092496	0.0092248712112136	FGFR1; SDC2	2	FALSE	other
WNT2	0.756988681231907	0.0303867871252455	0.0225518432756764	0.0653301828238759	298	Pericytes	2	Alveolar fibroblasts; Adventitial fibroblasts	0.223597916028183	0.00347430214448305	FZD1_LRP6	1	FALSE	other
JAG1	0.817285250504523	0.0302303979256301	0.0223954540760611	0.0427906043923542	299	Pericytes	12	EC aerocyte capillary; Alveolar fibroblasts; Adventitial fibroblasts; Pericytes; Lymphatic EC; Vascular smooth muscle; EC venous systemic; Peribronchial fibroblasts; EC venous pulmonary; EC general capillary; AT2_AGTR2det; Subpleural fibroblasts	0.29256837646193	0.172157661435244	CD46; NOTCH2; NOTCH3	3	FALSE	other
WNT7B	0.775318066157762	0.0300907597788836	0.0222558159293145	0.0472220148710022	300	Pericytes	2	Transitional Club-AT2; AT2_AGTR2det	0.180290892121022	0.00071882113334132	ADGRA2; FZD1_LRP6; TMED5	3	FALSE	other
SCGB3A1	0.758638238132847	0.0300731932796213	0.0222382494300523	0.0935691471253626	301	Pericytes	22	Alveolar macrophages; EC aerocyte capillary; Alveolar fibroblasts; Adventitial fibroblasts; Pericytes; Classical monocytes; Lymphatic EC; DC2; Interstitial macrophages; AT2_AGTR2undet; Mast cells; Vascular smooth muscle; AT1; Myofibroblasts; EC venous systemic; Non-classical monocytes; Peribronchial fibroblasts; Transitional Club-AT2; EC venous pulmonary; EC general capillary; AT2_AGTR2det; Subpleural fibroblasts	0.912965699618818	0.119204504612437	NOTCH3	1	FALSE	other
CMTM8	0.746538562779684	0.0293379100499683	0.0215029662003992	0.10326161309916	302	Pericytes	8	EC aerocyte capillary; AT2_AGTR2undet; AT1; EC venous systemic; Transitional Club-AT2; EC venous pulmonary; EC general capillary; AT2_AGTR2det	0.534709754637932	0.040733197556008			FALSE	other
CRTAM	0.813091164341496	0.0284609065806696	0.0206259627311005	0.0818228769018065	303	Pericytes	1	Alveolar macrophages	0.175912105497991	0.000958428177788427	CADM1	1	FALSE	other
FURIN	0.790304466087571	0.0283695277183794	0.0205345838688103	0.0251871159109326	304	Pericytes	11	Alveolar macrophages; Classical monocytes; DC2; Interstitial macrophages; AT2_AGTR2undet; EC venous systemic; Non-classical monocytes; Transitional Club-AT2; EC venous pulmonary; EC general capillary; AT2_AGTR2det	0.374326750448828	0.0461243560560678			FALSE	other
CADM1	0.793120996753536	0.0280762849275913	0.0202413410780222	0.0337598255615372	305	Pericytes	7	Alveolar fibroblasts; Pericytes; AT2_AGTR2undet; AT1; Myofibroblasts; Transitional Club-AT2; AT2_AGTR2det	0.722920406941963	0.324667545225833			FALSE	other
ST6GAL1	0.813986136702643	0.0276280898091384	0.0197931459595693	0.00877721312038501	306	Pericytes	10	EC aerocyte capillary; Lymphatic EC; DC2; AT2_AGTR2undet; AT1; EC venous systemic; Non-classical monocytes; Transitional Club-AT2; EC venous pulmonary; AT2_AGTR2det	0.307578684240425	0.0321073439559123	EGFR	1	FALSE	other
WNT2B	0.71702202333948	0.0263935216062982	0.0185585777567291	0.0428494180175957	307	Pericytes	3	EC aerocyte capillary; Adventitial fibroblasts; EC general capillary	0.126836333540249	0.0630166526895885	FZD1_LRP6	1	FALSE	other
SIGLEC6	0.748047731859265	0.0262626998012233	0.0184277559516543	0.0835413822513212	308	Pericytes	1	Mast cells	0.21076458752514	0			FALSE	other
LTB	0.763148196893919	0.0260081365469735	0.0181731926974044	0.0179053935330915	309	Pericytes	2	DC2; Non-classical monocytes	0.264478630098799	0.00239607044447107	CD40; TNFRSF1A	2	FALSE	other
IGF1	0.791532859524438	0.0256694724290875	0.0178345285795184	0.0643081825162687	310	Pericytes	6	Alveolar fibroblasts; Adventitial fibroblasts; Lymphatic EC; Myofibroblasts; Peribronchial fibroblasts; Subpleural fibroblasts	0.715789473684206	0.012339762789026	IGF1R; IGF2R; INSR	3	FALSE	other
CAMP	0.801430200930074	0.0251790257780402	0.0173440819284712	0.0351806087697116	311	Pericytes	1	Alveolar macrophages	0.139674088663863	0.000239607044447107	EGFR; IGF1R	2	FALSE	other
CADM3	0.769974554707383	0.0250386941342822	0.0172037502847131	0.0871377565149023	312	Pericytes	3	Adventitial fibroblasts; EC venous pulmonary; Subpleural fibroblasts	0.538345864661651	0.000838624655564874	CADM1; NECTIN1	2	FALSE	other
PDGFB	0.795305782223394	0.0244935202576838	0.0166585764081147	0.0564763497359439	313	Pericytes	3	EC aerocyte capillary; EC venous systemic; EC general capillary	0.223212413503876	0.0118605487001318	ITGAV; LRP1	2	FALSE	other
CXCL8	0.765920856365712	0.0229879566490951	0.015153012799526	0.0114975600933472	314	Pericytes	11	Alveolar macrophages; Adventitial fibroblasts; Classical monocytes; DC2; Interstitial macrophages; AT2_AGTR2undet; Non-classical monocytes; Transitional Club-AT2; EC venous pulmonary; AT2_AGTR2det; Subpleural fibroblasts	0.422415784852704	0.0347430214448305	SDC2	1	FALSE	other
CSF2	0.754022988505749	0.0229686187228736	0.0151336748733045	0.0324774738357256	315	Pericytes	1	AT2_AGTR2det	0.129263913824059	0.00035941056667066	ITGB1; SDC2	2	FALSE	other
LTF	0.739914012459421	0.02229364014209	0.0144586962925209	0.0228295629655553	316	Pericytes	1	Transitional Club-AT2	0.217546861631794	0.00203665987780041	IL1RL1; LRP1	2	FALSE	other
MMRN2	0.657901202070722	0.0218931267890769	0.0140581829395079	0.0636162267549381	317	Pericytes	4	Lymphatic EC; EC venous systemic; EC venous pulmonary; EC general capillary	0.475741393023542	0.0126991733556966	CD248	1	FALSE	other
CKLF	0.626656137580065	0.0181382191539707	0.0103032753044016	0.050743443692524	318	Pericytes	15	Alveolar macrophages; EC aerocyte capillary; Adventitial fibroblasts; Classical monocytes; Lymphatic EC; DC2; Interstitial macrophages; Mast cells; EC venous systemic; Non-classical monocytes; Peribronchial fibroblasts; Transitional Club-AT2; EC venous pulmonary; AT2_AGTR2det; Subpleural fibroblasts	0.600375887512016	0.0576254941895287	LRP6	1	FALSE	other
PLAU	0.741098534702118	0.0177154059286247	0.00988046207905562	0.00722243620188569	319	Pericytes	7	Alveolar macrophages; Adventitial fibroblasts; DC2; Interstitial macrophages; Myofibroblasts; Peribronchial fibroblasts; Subpleural fibroblasts	0.186158588933133	0.0303102911225591	IGF2R; ITGB1; ITGB5; LRP1; PLAUR	5	FALSE	other
PDGFD	0.717574800386071	0.0168293111576992	0.00899436730813013	0.0227251219590085	320	Pericytes	3	Alveolar macrophages; Adventitial fibroblasts; Subpleural fibroblasts	0.196992481203007	0.0035941056667066			FALSE	other
EPHA4	0.749442835833991	0.016475946518715	0.00864100266914595	0.038297487111374	321	Pericytes	4	AT2_AGTR2undet; Myofibroblasts; EC venous systemic; AT2_AGTR2det	0.187383916901706	0.0137774050557086			FALSE	other
