target	ligand	regulatory_potential	ligand_rank	aupr_corrected	perm_z	perm_p_BH	target_class	shown_in_figure_heatmap	rank_target_within_ligand	rank_ligand_within_target
LAMC1	POSTN	0.00828134708767577	11	0.010832476418805	1.64840652194974	0.188833400923867	laminin	FALSE	2	56
NID2	POSTN	0.00784394233594557	11	0.010832476418805	1.64840652194974	0.188833400923867	linker/proteoglycan	FALSE	3	49
COL18A1	POSTN	0.00773296806028102	11	0.010832476418805	1.64840652194974	0.188833400923867	collagen-associated	FALSE	4	69
NID1	POSTN	0.00636809185865727	11	0.010832476418805	1.64840652194974	0.188833400923867	linker/proteoglycan	FALSE	5	59
LAMA4	POSTN	0.00616795347170855	11	0.010832476418805	1.64840652194974	0.188833400923867	laminin	FALSE	6	53
COL4A2	POSTN	0.00550613043205764	11	0.010832476418805	1.64840652194974	0.188833400923867	collagen-associated	FALSE	7	91
COL4A1	POSTN	0.00464162216782915	11	0.010832476418805	1.64840652194974	0.188833400923867	collagen-associated	FALSE	8	153
LAMB2	POSTN	0.00420788094498234	11	0.010832476418805	1.64840652194974	0.188833400923867	laminin	FALSE	9	71
HSPG2	POSTN	0.00382415721031007	11	0.010832476418805	1.64840652194974	0.188833400923867	linker/proteoglycan	FALSE	10	167
COL4A1	TGFB1	0.241031693460777	12	0.010298498208093	1.70217806930235	0.188833400923867	collagen-associated	TRUE	1	1
COL4A2	TGFB1	0.222161544427602	12	0.010298498208093	1.70217806930235	0.188833400923867	collagen-associated	TRUE	2	1
LAMB2	TGFB1	0.0656664381849393	12	0.010298498208093	1.70217806930235	0.188833400923867	laminin	FALSE	3	2
LAMA4	TGFB1	0.04275534308965	12	0.010298498208093	1.70217806930235	0.188833400923867	laminin	FALSE	4	5
LAMB1	TGFB1	0.0415154874972296	12	0.010298498208093	1.70217806930235	0.188833400923867	laminin	FALSE	5	6
NID1	TGFB1	0.0403524049931304	12	0.010298498208093	1.70217806930235	0.188833400923867	linker/proteoglycan	FALSE	6	6
HSPG2	TGFB1	0.0269320199343065	12	0.010298498208093	1.70217806930235	0.188833400923867	linker/proteoglycan	FALSE	7	6
COL18A1	TGFB1	0.0101452481938068	12	0.010298498208093	1.70217806930235	0.188833400923867	collagen-associated	FALSE	8	30
LAMC1	TGFB1	0.00979110239583916	12	0.010298498208093	1.70217806930235	0.188833400923867	laminin	FALSE	9	31
NID2	TGFB1	0.00793644118806399	12	0.010298498208093	1.70217806930235	0.188833400923867	linker/proteoglycan	FALSE	10	46
LAMA4	IGF2	0.0729691195701672	13	0.00989499527974431	1.43340362215531	0.188833400923867	laminin	TRUE	1	1
COL4A1	IGF2	0.0713158734650264	13	0.00989499527974431	1.43340362215531	0.188833400923867	collagen-associated	FALSE	2	5
LAMB1	IGF2	0.0710709716982283	13	0.00989499527974431	1.43340362215531	0.188833400923867	laminin	FALSE	3	3
LAMC1	IGF2	0.0105639472371897	13	0.00989499527974431	1.43340362215531	0.188833400923867	laminin	FALSE	4	25
COL18A1	IGF2	0.0100977202717456	13	0.00989499527974431	1.43340362215531	0.188833400923867	collagen-associated	FALSE	5	32
COL4A2	IGF2	0.00949753738224439	13	0.00989499527974431	1.43340362215531	0.188833400923867	collagen-associated	FALSE	6	9
NID2	IGF2	0.00906573270924363	13	0.00989499527974431	1.43340362215531	0.188833400923867	linker/proteoglycan	FALSE	7	34
NID1	IGF2	0.00869626142083127	13	0.00989499527974431	1.43340362215531	0.188833400923867	linker/proteoglycan	FALSE	8	25
HSPG2	IGF2	0.00776823847118712	13	0.00989499527974431	1.43340362215531	0.188833400923867	linker/proteoglycan	FALSE	9	16
LAMB2	IGF2	0.00569830712523479	13	0.00989499527974431	1.43340362215531	0.188833400923867	laminin	FALSE	10	27
COL4A1	FGF2	0.14463663885456	14	0.00916864588417811	1.5330931318021	0.188833400923867	collagen-associated	TRUE	1	3
COL4A2	FGF2	0.0823424426282833	14	0.00916864588417811	1.5330931318021	0.188833400923867	collagen-associated	FALSE	2	3
HSPG2	FGF2	0.0785846601227504	14	0.00916864588417811	1.5330931318021	0.188833400923867	linker/proteoglycan	FALSE	3	1
LAMC1	FGF2	0.00951158296104111	14	0.00916864588417811	1.5330931318021	0.188833400923867	laminin	FALSE	4	34
COL18A1	FGF2	0.00849051516793641	14	0.00916864588417811	1.5330931318021	0.188833400923867	collagen-associated	FALSE	5	53
NID2	FGF2	0.0082182423834196	14	0.00916864588417811	1.5330931318021	0.188833400923867	linker/proteoglycan	FALSE	6	42
NID1	FGF2	0.00711279403823027	14	0.00916864588417811	1.5330931318021	0.188833400923867	linker/proteoglycan	FALSE	7	44
LAMB1	FGF2	0.00650236352560435	14	0.00916864588417811	1.5330931318021	0.188833400923867	laminin	FALSE	8	27
LAMA4	FGF2	0.00628805017287822	14	0.00916864588417811	1.5330931318021	0.188833400923867	laminin	FALSE	9	51
LAMB2	FGF2	0.0051479688845174	14	0.00916864588417811	1.5330931318021	0.188833400923867	laminin	FALSE	10	38
COL4A1	COL10A1	0.0236182510096303	15	0.00872488503052765	1.34005811058503	0.188833400923867	collagen-associated	TRUE	1	15
COL18A1	COL10A1	0.00517759467141964	15	0.00872488503052765	1.34005811058503	0.188833400923867	collagen-associated	FALSE	2	208
LAMC1	COL10A1	0.00472056123470787	15	0.00872488503052765	1.34005811058503	0.188833400923867	laminin	FALSE	3	258
NID2	COL10A1	0.00470012012711592	15	0.00872488503052765	1.34005811058503	0.188833400923867	linker/proteoglycan	FALSE	4	220
NID1	COL10A1	0.00423240687067447	15	0.00872488503052765	1.34005811058503	0.188833400923867	linker/proteoglycan	FALSE	5	204
COL4A2	COL10A1	0.00417196416433271	15	0.00872488503052765	1.34005811058503	0.188833400923867	collagen-associated	FALSE	6	206
LAMA4	COL10A1	0.00373562353331573	15	0.00872488503052765	1.34005811058503	0.188833400923867	laminin	FALSE	7	224
HSPG2	COL10A1	0.00342082064135833	15	0.00872488503052765	1.34005811058503	0.188833400923867	linker/proteoglycan	FALSE	8	217
LAMB1	COL10A1	0.00318103931355611	15	0.00872488503052765	1.34005811058503	0.188833400923867	laminin	FALSE	9	239
LAMB2	COL10A1	0.00274015694365902	15	0.00872488503052765	1.34005811058503	0.188833400923867	laminin	FALSE	10	245
NID2	CALR	0.0450064747543519	16	0.00589117621645357	0.873629481653214	0.188833400923867	linker/proteoglycan	TRUE	1	10
LAMC1	CALR	0.00588820970400314	16	0.00589117621645357	0.873629481653214	0.188833400923867	laminin	FALSE	2	151
COL18A1	CALR	0.00552962939152339	16	0.00589117621645357	0.873629481653214	0.188833400923867	collagen-associated	FALSE	3	181
COL4A2	CALR	0.00525028976344489	16	0.00589117621645357	0.873629481653214	0.188833400923867	collagen-associated	FALSE	4	108
NID1	CALR	0.00498752414242263	16	0.00589117621645357	0.873629481653214	0.188833400923867	linker/proteoglycan	FALSE	5	140
COL4A1	CALR	0.00477557284394654	16	0.00589117621645357	0.873629481653214	0.188833400923867	collagen-associated	FALSE	6	141
LAMA4	CALR	0.00467230001446324	16	0.00589117621645357	0.873629481653214	0.188833400923867	laminin	FALSE	7	130
HSPG2	CALR	0.00418211577382798	16	0.00589117621645357	0.873629481653214	0.188833400923867	linker/proteoglycan	FALSE	8	140
LAMB1	CALR	0.004018049204253	16	0.00589117621645357	0.873629481653214	0.188833400923867	laminin	FALSE	9	138
LAMB2	CALR	0.00371045657281573	16	0.00589117621645357	0.873629481653214	0.188833400923867	laminin	FALSE	10	122
COL4A1	NPNT	0.00718892468675352	17	0.00523893203793942	0.701690281047026	0.188833400923867	collagen-associated	FALSE	1	50
LAMC1	NPNT	0.00595552292319419	17	0.00523893203793942	0.701690281047026	0.188833400923867	laminin	FALSE	2	143
LAMA4	NPNT	0.00589425284207351	17	0.00523893203793942	0.701690281047026	0.188833400923867	laminin	FALSE	3	62
NID1	NPNT	0.00568536906198912	17	0.00523893203793942	0.701690281047026	0.188833400923867	linker/proteoglycan	FALSE	4	95
HSPG2	NPNT	0.0052422489833778	17	0.00523893203793942	0.701690281047026	0.188833400923867	linker/proteoglycan	FALSE	5	63
COL18A1	NPNT	0.00508747094212086	17	0.00523893203793942	0.701690281047026	0.188833400923867	collagen-associated	FALSE	6	216
NID2	NPNT	0.00451966897258844	17	0.00523893203793942	0.701690281047026	0.188833400923867	linker/proteoglycan	FALSE	7	234
COL4A2	NPNT	0.00388525244573981	17	0.00523893203793942	0.701690281047026	0.188833400923867	collagen-associated	FALSE	8	250
LAMB1	NPNT	0.00332929037900762	17	0.00523893203793942	0.701690281047026	0.188833400923867	laminin	FALSE	9	213
LAMB2	NPNT	0.00264543307705857	17	0.00523893203793942	0.701690281047026	0.188833400923867	laminin	FALSE	10	262
COL4A1	VEGFC	0.0674600406794171	18	0.00522273536063235	0.726517213512261	0.188833400923867	collagen-associated	FALSE	1	7
HSPG2	VEGFC	0.065370101237207	18	0.00522273536063235	0.726517213512261	0.188833400923867	linker/proteoglycan	FALSE	2	3
NID1	VEGFC	0.0651600282106909	18	0.00522273536063235	0.726517213512261	0.188833400923867	linker/proteoglycan	FALSE	3	4
LAMC1	VEGFC	0.00604861724122727	18	0.00522273536063235	0.726517213512261	0.188833400923867	laminin	FALSE	4	138
COL18A1	VEGFC	0.00603076321285176	18	0.00522273536063235	0.726517213512261	0.188833400923867	collagen-associated	FALSE	5	144
NID2	VEGFC	0.00577804077482777	18	0.00522273536063235	0.726517213512261	0.188833400923867	linker/proteoglycan	FALSE	6	120
COL4A2	VEGFC	0.00574512278468162	18	0.00522273536063235	0.726517213512261	0.188833400923867	collagen-associated	FALSE	7	75
LAMA4	VEGFC	0.00429541189022736	18	0.00522273536063235	0.726517213512261	0.188833400923867	laminin	FALSE	8	162
LAMB1	VEGFC	0.00405159720573687	18	0.00522273536063235	0.726517213512261	0.188833400923867	laminin	FALSE	9	134
LAMB2	VEGFC	0.00363873996815369	18	0.00522273536063235	0.726517213512261	0.188833400923867	laminin	FALSE	10	134
COL4A2	SEMA4C	0.00581829048882701	19	0.00490112776736313	0.637687014737539	0.188833400923867	collagen-associated	FALSE	1	73
LAMA4	SEMA4C	0.00570003491718503	19	0.00490112776736313	0.637687014737539	0.188833400923867	laminin	FALSE	2	67
COL18A1	SEMA4C	0.00544689906016137	19	0.00490112776736313	0.637687014737539	0.188833400923867	collagen-associated	FALSE	3	188
LAMC1	SEMA4C	0.00542045610602113	19	0.00490112776736313	0.637687014737539	0.188833400923867	laminin	FALSE	4	194
COL4A1	SEMA4C	0.00495346877778655	19	0.00490112776736313	0.637687014737539	0.188833400923867	collagen-associated	FALSE	5	122
NID2	SEMA4C	0.00483837213125194	19	0.00490112776736313	0.637687014737539	0.188833400923867	linker/proteoglycan	FALSE	6	204
HSPG2	SEMA4C	0.00455893730896289	19	0.00490112776736313	0.637687014737539	0.188833400923867	linker/proteoglycan	FALSE	7	108
NID1	SEMA4C	0.00398967091780779	19	0.00490112776736313	0.637687014737539	0.188833400923867	linker/proteoglycan	FALSE	8	226
LAMB1	SEMA4C	0.00352880813860854	19	0.00490112776736313	0.637687014737539	0.188833400923867	laminin	FALSE	9	191
LAMB2	SEMA4C	0.00285281150918698	19	0.00490112776736313	0.637687014737539	0.188833400923867	laminin	FALSE	10	235
NID2	JAG1	0.045170922309315	20	0.00489656112123908	0.546689468169765	0.188833400923867	linker/proteoglycan	FALSE	1	9
LAMC1	JAG1	0.00872410884774991	20	0.00489656112123908	0.546689468169765	0.188833400923867	laminin	FALSE	2	43
COL18A1	JAG1	0.00714675317233633	20	0.00489656112123908	0.546689468169765	0.188833400923867	collagen-associated	FALSE	3	88
COL4A1	JAG1	0.00692080478077579	20	0.00489656112123908	0.546689468169765	0.188833400923867	collagen-associated	FALSE	4	52
NID1	JAG1	0.00606370517151362	20	0.00489656112123908	0.546689468169765	0.188833400923867	linker/proteoglycan	FALSE	5	75
COL4A2	JAG1	0.00594460098507631	20	0.00489656112123908	0.546689468169765	0.188833400923867	collagen-associated	FALSE	6	67
LAMA4	JAG1	0.00547135572853706	20	0.00489656112123908	0.546689468169765	0.188833400923867	laminin	FALSE	7	76
HSPG2	JAG1	0.00449875580619152	20	0.00489656112123908	0.546689468169765	0.188833400923867	linker/proteoglycan	FALSE	8	113
LAMB1	JAG1	0.00394248204684434	20	0.00489656112123908	0.546689468169765	0.188833400923867	laminin	FALSE	9	147
LAMB2	JAG1	0.00331957802576012	20	0.00489656112123908	0.546689468169765	0.188833400923867	laminin	FALSE	10	164
LAMA4	PDGFA	0.0701567798198189	21	0.00487710241625511	0.739591535550971	0.188833400923867	laminin	TRUE	1	3
LAMC1	PDGFA	0.0674815243281784	21	0.00487710241625511	0.739591535550971	0.188833400923867	laminin	FALSE	2	1
NID2	PDGFA	0.0073300679249004	21	0.00487710241625511	0.739591535550971	0.188833400923867	linker/proteoglycan	FALSE	3	59
COL18A1	PDGFA	0.00623584943952649	21	0.00487710241625511	0.739591535550971	0.188833400923867	collagen-associated	FALSE	4	133
NID1	PDGFA	0.00617134284508892	21	0.00487710241625511	0.739591535550971	0.188833400923867	linker/proteoglycan	FALSE	5	68
LAMB1	PDGFA	0.0056995467022739	21	0.00487710241625511	0.739591535550971	0.188833400923867	laminin	FALSE	6	47
COL4A1	PDGFA	0.00558002311344068	21	0.00487710241625511	0.739591535550971	0.188833400923867	collagen-associated	FALSE	7	87
COL4A2	PDGFA	0.00530335883453813	21	0.00487710241625511	0.739591535550971	0.188833400923867	collagen-associated	FALSE	8	103
LAMB2	PDGFA	0.00520650009124949	21	0.00487710241625511	0.739591535550971	0.188833400923867	laminin	FALSE	9	37
HSPG2	PDGFA	0.00507974292977447	21	0.00487710241625511	0.739591535550971	0.188833400923867	linker/proteoglycan	FALSE	10	74
LAMC1	MCAM	0.00418089663734367	22	0.00465974084968409	0.528582028779135	0.188833400923867	laminin	FALSE	1	301
COL18A1	MCAM	0.004058660036161	22	0.00465974084968409	0.528582028779135	0.188833400923867	collagen-associated	FALSE	2	306
NID2	MCAM	0.00360901668071495	22	0.00465974084968409	0.528582028779135	0.188833400923867	linker/proteoglycan	FALSE	3	305
COL4A2	MCAM	0.00358946672566285	22	0.00465974084968409	0.528582028779135	0.188833400923867	collagen-associated	FALSE	4	287
COL4A1	MCAM	0.00358419280386389	22	0.00465974084968409	0.528582028779135	0.188833400923867	collagen-associated	FALSE	5	267
LAMA4	MCAM	0.00343871416665348	22	0.00465974084968409	0.528582028779135	0.188833400923867	laminin	FALSE	6	261
NID1	MCAM	0.0032812758746116	22	0.00465974084968409	0.528582028779135	0.188833400923867	linker/proteoglycan	FALSE	7	306
LAMB1	MCAM	0.0028050554495745	22	0.00465974084968409	0.528582028779135	0.188833400923867	laminin	FALSE	8	289
HSPG2	MCAM	0.00278352740071682	22	0.00465974084968409	0.528582028779135	0.188833400923867	linker/proteoglycan	FALSE	9	299
LAMB2	MCAM	0.00224259837290742	22	0.00465974084968409	0.528582028779135	0.188833400923867	laminin	FALSE	10	313
NID2	BMP2	0.148193400725767	23	0.00465268301651959	0.666131789675513	0.188833400923867	linker/proteoglycan	TRUE	1	1
NID1	BMP2	0.0688936260316565	23	0.00465268301651959	0.666131789675513	0.188833400923867	linker/proteoglycan	FALSE	2	2
LAMC1	BMP2	0.0122429411647064	23	0.00465268301651959	0.666131789675513	0.188833400923867	laminin	FALSE	3	10
COL18A1	BMP2	0.012017165212023	23	0.00465268301651959	0.666131789675513	0.188833400923867	collagen-associated	FALSE	4	13
COL4A2	BMP2	0.0103102425576951	23	0.00465268301651959	0.666131789675513	0.188833400923867	collagen-associated	FALSE	5	7
COL4A1	BMP2	0.00983455496671712	23	0.00465268301651959	0.666131789675513	0.188833400923867	collagen-associated	FALSE	6	22
LAMA4	BMP2	0.00929186062962634	23	0.00465268301651959	0.666131789675513	0.188833400923867	laminin	FALSE	7	11
LAMB1	BMP2	0.00862307465387662	23	0.00465268301651959	0.666131789675513	0.188833400923867	laminin	FALSE	8	13
HSPG2	BMP2	0.00800546672606267	23	0.00465268301651959	0.666131789675513	0.188833400923867	linker/proteoglycan	FALSE	9	10
LAMB2	BMP2	0.00600448400446513	23	0.00465268301651959	0.666131789675513	0.188833400923867	laminin	FALSE	10	23
NID2	CRTAM	0.0126485555300324	24	0.0045013195715984	0.684696383499009	0.188833400923867	linker/proteoglycan	TRUE	1	13
COL18A1	CRTAM	0.00399787222771369	24	0.0045013195715984	0.684696383499009	0.188833400923867	collagen-associated	FALSE	2	311
LAMC1	CRTAM	0.00395416022279108	24	0.0045013195715984	0.684696383499009	0.188833400923867	laminin	FALSE	3	310
COL4A1	CRTAM	0.00364215627837941	24	0.0045013195715984	0.684696383499009	0.188833400923867	collagen-associated	FALSE	4	259
COL4A2	CRTAM	0.00341503893878488	24	0.0045013195715984	0.684696383499009	0.188833400923867	collagen-associated	FALSE	5	303
NID1	CRTAM	0.003342943487913	24	0.0045013195715984	0.684696383499009	0.188833400923867	linker/proteoglycan	FALSE	6	302
LAMA4	CRTAM	0.00323364401204889	24	0.0045013195715984	0.684696383499009	0.188833400923867	laminin	FALSE	7	292
HSPG2	CRTAM	0.00294781015547303	24	0.0045013195715984	0.684696383499009	0.188833400923867	linker/proteoglycan	FALSE	8	277
LAMB1	CRTAM	0.0026354825417868	24	0.0045013195715984	0.684696383499009	0.188833400923867	laminin	FALSE	9	306
LAMB2	CRTAM	0.00230719457332776	24	0.0045013195715984	0.684696383499009	0.188833400923867	laminin	FALSE	10	306
LAMC1	ADAM9	0.00451389040849532	25	0.00435755247507361	0.568730898160948	0.188833400923867	laminin	FALSE	1	273
NID2	ADAM9	0.00438895442488921	25	0.00435755247507361	0.568730898160948	0.188833400923867	linker/proteoglycan	FALSE	2	248
COL4A2	ADAM9	0.00409446809711664	25	0.00435755247507361	0.568730898160948	0.188833400923867	collagen-associated	FALSE	3	220
COL18A1	ADAM9	0.00393353994552069	25	0.00435755247507361	0.568730898160948	0.188833400923867	collagen-associated	FALSE	4	314
COL4A1	ADAM9	0.00387125011845509	25	0.00435755247507361	0.568730898160948	0.188833400923867	collagen-associated	FALSE	5	237
NID1	ADAM9	0.00369074328612992	25	0.00435755247507361	0.568730898160948	0.188833400923867	linker/proteoglycan	FALSE	6	264
LAMA4	ADAM9	0.00353534851853644	25	0.00435755247507361	0.568730898160948	0.188833400923867	laminin	FALSE	7	245
HSPG2	ADAM9	0.00297100676368529	25	0.00435755247507361	0.568730898160948	0.188833400923867	linker/proteoglycan	FALSE	8	274
LAMB1	ADAM9	0.00267273370465137	25	0.00435755247507361	0.568730898160948	0.188833400923867	laminin	FALSE	9	301
LAMB2	ADAM9	0.00245065519487078	25	0.00435755247507361	0.568730898160948	0.188833400923867	laminin	FALSE	10	291
COL18A1	BMP3	0.0151293974134529	26	0.00410894983617864	0.501438492621688	0.188833400923867	collagen-associated	FALSE	1	6
LAMC1	BMP3	0.0126771963637485	26	0.00410894983617864	0.501438492621688	0.188833400923867	laminin	FALSE	2	7
COL4A1	BMP3	0.0101271857152366	26	0.00410894983617864	0.501438492621688	0.188833400923867	collagen-associated	FALSE	3	20
NID2	BMP3	0.00930333029024618	26	0.00410894983617864	0.501438492621688	0.188833400923867	linker/proteoglycan	FALSE	4	31
COL4A2	BMP3	0.00716036708930405	26	0.00410894983617864	0.501438492621688	0.188833400923867	collagen-associated	FALSE	5	32
NID1	BMP3	0.00574766882884501	26	0.00410894983617864	0.501438492621688	0.188833400923867	linker/proteoglycan	FALSE	6	90
LAMA4	BMP3	0.00517511964974224	26	0.00410894983617864	0.501438492621688	0.188833400923867	laminin	FALSE	7	96
HSPG2	BMP3	0.00495769229379211	26	0.00410894983617864	0.501438492621688	0.188833400923867	linker/proteoglycan	FALSE	8	83
LAMB1	BMP3	0.00471620477097434	26	0.00410894983617864	0.501438492621688	0.188833400923867	laminin	FALSE	9	92
LAMB2	BMP3	0.00350872952964515	26	0.00410894983617864	0.501438492621688	0.188833400923867	laminin	FALSE	10	143
COL18A1	BMP1	0.0132035747405088	27	0.0040626212025135	0.502065558066363	0.188833400923867	collagen-associated	FALSE	1	8
LAMC1	BMP1	0.0108409933229868	27	0.0040626212025135	0.502065558066363	0.188833400923867	laminin	FALSE	2	18
COL4A1	BMP1	0.0100905837380914	27	0.0040626212025135	0.502065558066363	0.188833400923867	collagen-associated	FALSE	3	21
NID2	BMP1	0.00814425998991855	27	0.0040626212025135	0.502065558066363	0.188833400923867	linker/proteoglycan	FALSE	4	43
COL4A2	BMP1	0.00746390023151397	27	0.0040626212025135	0.502065558066363	0.188833400923867	collagen-associated	FALSE	5	27
NID1	BMP1	0.00602219252958169	27	0.0040626212025135	0.502065558066363	0.188833400923867	linker/proteoglycan	FALSE	6	77
LAMA4	BMP1	0.00601966787779245	27	0.0040626212025135	0.502065558066363	0.188833400923867	laminin	FALSE	7	57
HSPG2	BMP1	0.00512972922823801	27	0.0040626212025135	0.502065558066363	0.188833400923867	linker/proteoglycan	FALSE	8	68
LAMB1	BMP1	0.00503554271721415	27	0.0040626212025135	0.502065558066363	0.188833400923867	laminin	FALSE	9	73
LAMB2	BMP1	0.00374303735911521	27	0.0040626212025135	0.502065558066363	0.188833400923867	laminin	FALSE	10	115
LAMC1	BMP5	0.00907341874244861	28	0.0040544019634226	0.50304107701831	0.188833400923867	laminin	FALSE	1	39
COL18A1	BMP5	0.00899023801225277	28	0.0040544019634226	0.50304107701831	0.188833400923867	collagen-associated	FALSE	2	44
COL4A1	BMP5	0.00749745641822602	28	0.0040544019634226	0.50304107701831	0.188833400923867	collagen-associated	FALSE	3	47
NID2	BMP5	0.00739744066684085	28	0.0040544019634226	0.50304107701831	0.188833400923867	linker/proteoglycan	FALSE	4	57
COL4A2	BMP5	0.00651510867060149	28	0.0040544019634226	0.50304107701831	0.188833400923867	collagen-associated	FALSE	5	51
NID1	BMP5	0.00483215947272599	28	0.0040544019634226	0.50304107701831	0.188833400923867	linker/proteoglycan	FALSE	6	152
HSPG2	BMP5	0.00462557597472668	28	0.0040544019634226	0.50304107701831	0.188833400923867	linker/proteoglycan	FALSE	7	101
LAMA4	BMP5	0.00461283247053236	28	0.0040544019634226	0.50304107701831	0.188833400923867	laminin	FALSE	8	136
LAMB1	BMP5	0.0042977762421805	28	0.0040544019634226	0.50304107701831	0.188833400923867	laminin	FALSE	9	114
LAMB2	BMP5	0.00370192934014208	28	0.0040544019634226	0.50304107701831	0.188833400923867	laminin	FALSE	10	123
COL18A1	COL5A3	0.0055601159322834	29	0.00401200048692671	0.495993083853964	0.188833400923867	collagen-associated	FALSE	1	178
LAMC1	COL5A3	0.00513794155870517	29	0.00401200048692671	0.495993083853964	0.188833400923867	laminin	FALSE	2	216
NID2	COL5A3	0.00480734408022933	29	0.00401200048692671	0.495993083853964	0.188833400923867	linker/proteoglycan	FALSE	3	208
COL4A1	COL5A3	0.00447403421642177	29	0.00401200048692671	0.495993083853964	0.188833400923867	collagen-associated	FALSE	4	167
COL4A2	COL5A3	0.00397960404595506	29	0.00401200048692671	0.495993083853964	0.188833400923867	collagen-associated	FALSE	5	236
LAMA4	COL5A3	0.00362819868310377	29	0.00401200048692671	0.495993083853964	0.188833400923867	laminin	FALSE	6	233
NID1	COL5A3	0.00357005219174097	29	0.00401200048692671	0.495993083853964	0.188833400923867	linker/proteoglycan	FALSE	7	282
LAMB1	COL5A3	0.00319946644999059	29	0.00401200048692671	0.495993083853964	0.188833400923867	laminin	FALSE	8	234
HSPG2	COL5A3	0.00316191585092075	29	0.00401200048692671	0.495993083853964	0.188833400923867	linker/proteoglycan	FALSE	9	243
LAMB2	COL5A3	0.00252922811889145	29	0.00401200048692671	0.495993083853964	0.188833400923867	laminin	FALSE	10	281
COL18A1	COL15A1	0.00692554980575509	30	0.00399999214424588	0.518714872946457	0.188833400923867	collagen-associated	FALSE	1	97
LAMC1	COL15A1	0.00653018768925159	30	0.00399999214424588	0.518714872946457	0.188833400923867	laminin	FALSE	2	115
COL4A2	COL15A1	0.00529940700971822	30	0.00399999214424588	0.518714872946457	0.188833400923867	collagen-associated	FALSE	3	105
COL4A1	COL15A1	0.00528961318924694	30	0.00399999214424588	0.518714872946457	0.188833400923867	collagen-associated	FALSE	4	96
NID2	COL15A1	0.00524501748432854	30	0.00399999214424588	0.518714872946457	0.188833400923867	linker/proteoglycan	FALSE	5	150
NID1	COL15A1	0.00437065551903655	30	0.00399999214424588	0.518714872946457	0.188833400923867	linker/proteoglycan	FALSE	6	192
LAMB1	COL15A1	0.00401968091523997	30	0.00399999214424588	0.518714872946457	0.188833400923867	laminin	FALSE	7	137
LAMA4	COL15A1	0.00393529494668784	30	0.00399999214424588	0.518714872946457	0.188833400923867	laminin	FALSE	8	197
HSPG2	COL15A1	0.00388131410274532	30	0.00399999214424588	0.518714872946457	0.188833400923867	linker/proteoglycan	FALSE	9	162
LAMB2	COL15A1	0.00372467449176362	30	0.00399999214424588	0.518714872946457	0.188833400923867	laminin	FALSE	10	119
COL18A1	LSAMP	0.00694855438840387	31	0.00399599507659466	0.491305711210207	0.188833400923867	collagen-associated	FALSE	1	96
NID2	LSAMP	0.00464490749614431	31	0.00399599507659466	0.491305711210207	0.188833400923867	linker/proteoglycan	FALSE	2	226
LAMC1	LSAMP	0.00454846033367936	31	0.00399599507659466	0.491305711210207	0.188833400923867	laminin	FALSE	3	271
NID1	LSAMP	0.00446444973558794	31	0.00399599507659466	0.491305711210207	0.188833400923867	linker/proteoglycan	FALSE	4	183
COL4A1	LSAMP	0.00427763314091966	31	0.00399599507659466	0.491305711210207	0.188833400923867	collagen-associated	FALSE	5	194
COL4A2	LSAMP	0.00412364370708871	31	0.00399599507659466	0.491305711210207	0.188833400923867	collagen-associated	FALSE	6	212
LAMB2	LSAMP	0.00344354859581528	31	0.00399599507659466	0.491305711210207	0.188833400923867	laminin	FALSE	7	149
LAMA4	LSAMP	0.00307733106225926	31	0.00399599507659466	0.491305711210207	0.188833400923867	laminin	FALSE	8	301
HSPG2	LSAMP	0.0027225609810875	31	0.00399599507659466	0.491305711210207	0.188833400923867	linker/proteoglycan	FALSE	9	304
LAMB1	LSAMP	0.00265144442376251	31	0.00399599507659466	0.491305711210207	0.188833400923867	laminin	FALSE	10	304
NID2	C1QB	0.00486558047563263	32	0.00396371277204054	0.368390958906436	0.188833400923867	linker/proteoglycan	FALSE	1	201
LAMC1	C1QB	0.00450629827669154	32	0.00396371277204054	0.368390958906436	0.188833400923867	laminin	FALSE	2	275
COL4A2	C1QB	0.004045001431849	32	0.00396371277204054	0.368390958906436	0.188833400923867	collagen-associated	FALSE	3	230
COL18A1	C1QB	0.0040186144034955	32	0.00396371277204054	0.368390958906436	0.188833400923867	collagen-associated	FALSE	4	310
NID1	C1QB	0.00388793922411107	32	0.00396371277204054	0.368390958906436	0.188833400923867	linker/proteoglycan	FALSE	5	239
COL4A1	C1QB	0.00364965943430185	32	0.00396371277204054	0.368390958906436	0.188833400923867	collagen-associated	FALSE	6	258
LAMB1	C1QB	0.00320829737788888	32	0.00396371277204054	0.368390958906436	0.188833400923867	laminin	FALSE	7	232
LAMA4	C1QB	0.0030704692887049	32	0.00396371277204054	0.368390958906436	0.188833400923867	laminin	FALSE	8	303
HSPG2	C1QB	0.00299268465746214	32	0.00396371277204054	0.368390958906436	0.188833400923867	linker/proteoglycan	FALSE	9	272
LAMB2	C1QB	0.00271853969886214	32	0.00396371277204054	0.368390958906436	0.188833400923867	laminin	FALSE	10	247
LAMC1	HSPG2	0.00500265282601594	33	0.00393034750513546	0.604726673605802	0.188833400923867	laminin	FALSE	1	230
COL18A1	HSPG2	0.00498083091903404	33	0.00393034750513546	0.604726673605802	0.188833400923867	collagen-associated	FALSE	2	223
NID2	HSPG2	0.00447516003901096	33	0.00393034750513546	0.604726673605802	0.188833400923867	linker/proteoglycan	FALSE	3	239
