donor_id	n	rho__at1r_response_score	rho__at1r_legacy_curated_score	rho__progeny_Androgen	rho__progeny_EGFR	rho__progeny_Estrogen	rho__progeny_Hypoxia	rho__progeny_JAK-STAT	rho__progeny_MAPK	rho__progeny_NFkB	rho__progeny_PI3K	rho__progeny_TGFb	rho__progeny_TNFa	rho__progeny_Trail	rho__progeny_VEGF	rho__progeny_WNT	rho__progeny_p53	rho__tf_FOS	rho__tf_JUN	rho__tf_NFKB1	rho__tf_RELA	rho__tf_SMAD2	rho__tf_SMAD3	rho__tf_AP1	prho__at1r_response_score	prho__at1r_legacy_curated_score	prho__progeny_Androgen	prho__progeny_EGFR	prho__progeny_Estrogen	prho__progeny_Hypoxia	prho__progeny_JAK-STAT	prho__progeny_MAPK	prho__progeny_NFkB	prho__progeny_PI3K	prho__progeny_TGFb	prho__progeny_TNFa	prho__progeny_Trail	prho__progeny_VEGF	prho__progeny_WNT	prho__progeny_p53	prho__tf_FOS	prho__tf_JUN	prho__tf_NFKB1	prho__tf_RELA	prho__tf_SMAD2	prho__tf_SMAD3	prho__tf_AP1
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747donor 1	63	0.0537634408602151	-0.189516129032258	-0.0492991551459293	0.268001152073733	0.14544930875576	0.0863575268817204	0.216253840245776	0.223838325652842	0.257200460829493	0.204925115207373	-0.175595238095238	0.344566052227343	-0.277073732718894	0.0600518433179723	0.192876344086022	-0.014544930875576	0.137768817204301	0.155673963133641	0.0943260368663595	-0.0175691244239631	-0.288450460829493	-0.193020353302611	0.150057603686636	0.0214573732718894	-0.119239631336406	0.108582949308756	0.140072964669739	0.0884216589861751	-0.0787730414746544	0.295890937019969	0.187451996927803	0.148329493087558	0.108246927803379	0.0829493087557604	0.230030721966206	-0.211213517665131	0.206941244239631	0.0793970814132105	0.299827188940092	0.138872887864823	0.144681259600614	0.0534274193548387	0.0289938556067588	-0.1420410906298	0.0109447004608295	0.182363671274962
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747donor 2	1129	-0.0744012085150411	-0.103017259997675	-0.125352598906059	0.069853641997432	0.106461512855232	-0.0979010756791184	-0.003003317645964	0.104751006442667	0.022361205639848	0.185933026012326	-0.0914094016479659	0.0130352232835939	-0.0346594188674374	0.0623041253851033	0.031111765793841	-0.14912484225213	-0.0728313263962907	-0.09519339092503	-0.0507086000127749	-0.0423767106690177	-0.191840505500308	-0.231701655687621	-0.0971304105205384	-0.039498273800103	-0.0580987051791334	0.0350044920722888	0.0467544089768732	0.0390218156110644	-0.0458546519840583	0.0640828509240727	0.0487265179360183	0.00505513649745777	0.0731495655773343	0.0184171461573728	0.0146141946148834	-0.090728661322432	0.0673995129182726	0.0238147625155538	-0.0191461426966343	-0.0276661036914044	0.0116647368072582	-0.0154612091587909	0.0182694923166135	-0.0555046939528718	-0.0573440503765852	-0.0115715431931888
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747donor 3	398	-0.0670798739059971	-0.139847454160635	-0.165744253168648	0.0080308171413306	0.179607246284261	-0.0104156128457671	-0.0988546261543889	0.146819683919874	-0.109903602214021	0.138815990522488	-0.144640076959103	-0.104544331094689	0.0231064795388469	0.00422416622800752	0.0094273568558689	-0.210172565065817	-0.245278303412671	-0.196081161474881	-0.105346432547198	-0.197757123337564	-0.120338154095033	-0.221385044957368	-0.256620596591031	0.0371097547547209	-0.0206739079766553	-0.042907193302548	-0.0709544769357288	-0.0271954077312568	0.0128972926601531	-0.0504481651453419	0.0160912324734218	-0.133127617976628	0.0573986959094254	0.0225695245797747	-0.0932697996906751	-0.00401498030102407	-0.0240442948821112	-0.0152885599947237	-0.0484160732832169	-0.119703743999823	-0.0276706918619917	-0.0812003998325371	-0.123300066933786	-0.01250461698466	-0.00349705954822882	-0.0821797097454851
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SSc_2	105	-0.119821687746216	-0.175067385444744	-0.36788306033589	0.133744557329463	0.371231598590089	-0.387010159651669	-0.52388554841385	0.313394153016794	-0.230510055981754	0.365125440597139	-0.201130002073398	-0.26277213352685	0.313280116110305	-0.162855069458843	0.13800539083558	-0.386844287787684	-0.486750984864192	-0.467012233049969	-0.440234294007879	-0.456427534729421	-0.415529753265602	-0.371024258760108	-0.485175202156334	-0.163829566659755	0.198724860045615	0.0237300435413643	0.082977399958532	0.127368857557537	-0.0854758449098072	-0.00301679452622849	0.257754509641302	0.136056396433755	-0.0143375492432096	0.324155090192826	0.140804478540328	-0.0541364296081277	0.0742898610823139	0.0670744349989633	-0.103866887829152	0.0970143064482687	0.0425565001036699	-0.0276383993365125	0.0499274310595065	0.116524984449513	0.146962471490773	0.0984864192411362
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SSc_3	43	-0.0706735125339776	0.117034128662036	0.119752340682573	0.50362428269405	-0.135608577469043	0.1771368166717	0.194352159468439	0.225913621262459	0.42479613409846	0.386590154032015	0.120658411356086	0.389912413168227	-0.13953488372093	0.269858048927816	0.337964361220175	-0.0804892781636968	0.00724856538810027	0.132135306553911	0.359106010268801	0.256720024161885	0.0508909694956207	0.046964663243733	0.0524010872848082	-0.145122319540924	0.0819993959528843	0.00724856538810027	0.317426759287224	0.0495318634853519	0.0495318634853519	0.371790999697976	0.250830564784053	0.25853216550891	0.353065539112051	0.30579885231048	0.282392026578073	-0.0641800060404712	0.277257626094835	0.414527333131984	-0.357746904258532	0.193899124131682	0.194956206584114	0.249018423437028	0.273331319842948	0.0533071579583208	0.122319540924192	0.187556629417095
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SSc_4	86	-0.140733053445917	-0.185169111750554	-0.314684654936554	0.205604037926317	0.202717109297608	-0.38165007783386	-0.333213830841077	0.142336902684089	-0.153054389357989	0.375064861550073	-0.398273503467145	-0.169357045143639	0.228567385254021	0.00612293032690221	0.0819944336997028	-0.599547148450399	-0.521524600216992	-0.551073163828483	-0.28877777253644	-0.267588093778008	-0.482277465918204	-0.477597999905656	-0.59343365253078	0.108656068682485	0.267210717486674	0.267418274446908	0.013198735789424	-0.1675079013161	-0.00400962309542903	0.07676777206472	0.0548422095381858	0.0691259021651965	0.011142035001651	0.128826831454314	0.0928440020755696	-0.11669418368791	0.163753007217322	-0.0596348884381339	0.00984008679654701	0.0335204490777867	-0.0457474409170244	-0.106448417378178	0.067786216330959	0.00791546771074107	0.135921505731402	-0.0261804802113307
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc10380	36	-0.376061776061776	0.22007722007722	-0.015958815958816	0.323809523809524	0.106563706563707	-0.206949806949807	0.224195624195624	0.161904761904762	0.170656370656371	-0.0102960102960103	-0.094980694980695	0.282110682110682	0.206949806949807	0.101415701415701	0.316859716859717	0.0411840411840412	-0.133590733590734	-0.0157014157014157	-0.166023166023166	0.0980694980694981	0.032947232947233	-0.0888030888030888	-0.018018018018018	-0.412612612612613	0.221106821106821	0.13024453024453	0.223938223938224	0.109395109395109	-0.189446589446589	0.290604890604891	0.296010296010296	0.364993564993565	-0.0453024453024453	-0.0113256113256113	0.32972972972973	0.222136422136422	0.146460746460746	0.223938223938224	0.0720720720720721	0.0182754182754183	0.143371943371943	-0.0607464607464608	0.221106821106821	-0.0682110682110682	-0.0555984555984556	0.128957528957529
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc5212	21	0.37012987012987	0.0896103896103896	0.135064935064935	0.484415584415584	-0.277922077922078	0.290909090909091	-0.0051948051948052	0.311688311688312	0.175324675324675	0.254545454545455	0.119480519480519	0.150649350649351	-0.518181818181818	-0.0701298701298701	-0.109090909090909	-0.219480519480519	0.253246753246753	0.425974025974026	-0.125974025974026	0.124675324675325	0.0272727272727273	0.351948051948052	0.388311688311688	0.277922077922078	0.11038961038961	0.17012987012987	0.27012987012987	-0.142857142857143	0.235064935064935	0.0233766233766234	0.325974025974026	0.0363636363636364	0.12987012987013	0.262337662337662	0.0727272727272727	-0.377922077922078	-0.118181818181818	0.0909090909090909	-0.216883116883117	0.115584415584416	0.403896103896104	-0.132467532467532	0.137662337662338	0.0636363636363636	0.436363636363636	0.362337662337662
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc8257	98	-0.188595400671984	-0.293141811551237	-0.299772392555898	-0.248665914350745	-0.107778819119025	-0.140931724142328	-0.36894720399875	-0.216456592008875	-0.300333441717831	-0.029907745666214	-0.10680973420296	-0.217247161282507	-0.0271407532084999	-0.0913681311324905	0.0697422361634438	-0.143086662968843	-0.143443694253709	-0.331356910149252	-0.276590861274219	-0.367837856792201	-0.216839125528374	-0.313135563503752	-0.271146134180008	-0.157151145369113	-0.206599978323101	-0.231375399269361	-0.296890640042334	-0.192038202347481	0.0541093663332249	-0.0863059375577785	-0.171789428048633	-0.0782982358829192	-0.158056474698595	0.12430426716141	-0.00114122499984061	-0.155748522464281	0.0463949403566488	-0.0970678805730352	-0.091164113255424	-0.0824551001281487	-0.284764327474195	0.000146637849141531	-0.0637109576726661	-0.139452594533596	-0.151872182800018	-0.202506869664454
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc9833	25	0.0807692307692308	0.0907692307692308	-0.177692307692308	0.298461538461539	-0.326153846153846	-0.148461538461538	-0.193076923076923	0.0384615384615385	-0.0976923076923077	0.105384615384615	-0.159230769230769	-0.255384615384615	0.124615384615385	0.0161538461538462	0.243846153846154	0.328461538461538	0.0538461538461539	0.148461538461538	-0.12	-0.0215384615384615	0.00615384615384615	0.00615384615384615	0.138461538461538	-0.0253846153846154	0.103076923076923	0.136153846153846	0.427692307692308	-0.558461538461538	0.0723076923076923	-0.243846153846154	0.226153846153846	0.03	0.181538461538462	0.126153846153846	-0.220769230769231	0.215384615384615	0.113846153846154	0.0684615384615385	0.103846153846154	0.0423076923076923	-0.0415384615384615	0.249230769230769	0.414615384615385	0.196923076923077	0.186153846153846	-0.0284615384615385
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lambrechts_7	24	-0.220869565217391	0.0878260869565217	-0.562608695652174	0.0921739130434782	0.0634782608695652	-0.18695652173913	-0.165217391304348	0.201739130434783	-0.356521739130435	0.650434782608696	0.0382608695652174	-0.408695652173913	-0.177391304347826	-0.247826086956522	-0.137391304347826	-0.449565217391304	-0.338260869565217	-0.353913043478261	-0.303478260869565	-0.45304347826087	-0.205217391304348	-0.136521739130435	-0.396521739130435	-0.00869565217391304	0.00869565217391304	-0.0991304347826087	0.0226086956521739	0.308695652173913	0.114782608695652	0.0530434782608696	0.154782608695652	-0.225217391304348	0.44695652173913	-0.00695652173913043	-0.24695652173913	-0.143478260869565	-0.274782608695652	-0.14695652173913	-0.401739130434783	0.208695652173913	0.14	-0.225217391304348	-0.302608695652174	-0.272173913043478	-0.137391304347826	0.249565217391304
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lambrechts_8	26	-0.229401709401709	-0.222564102564103	-0.176068376068376	-0.201367521367521	0.445470085470085	-0.282735042735043	-0.487179487179487	0.211623931623932	-0.426324786324786	0.302564102564102	0.141196581196581	-0.372991452991453	0.205470085470085	-0.014017094017094	-0.275213675213675	-0.649230769230769	-0.621196581196581	-0.580854700854701	-0.502905982905983	-0.447521367521367	-0.378461538461538	-0.151452991452991	-0.618461538461538	-0.117948717948718	-0.0461538461538462	-0.0495726495726496	-0.279316239316239	0.264957264957265	0.167179487179487	-0.184957264957265	0.13982905982906	-0.44957264957265	0.171965811965812	-0.138461538461538	-0.304615384615385	-0.234871794871795	-0.0461538461538462	-0.122051282051282	-0.515213675213675	-0.692991452991453	-0.463931623931624	-0.153504273504274	-0.191111111111111	-0.282051282051282	-0.0652991452991453	-0.647179487179487
