panel	outcome	estimate
null_at1r_0483	bm_minus_fib_z	-0.124755349892997
null_at1r_0483	basement_membrane_score_z	0.0809915354427161
null_at1r_0484	bm_minus_fib_z	-0.087643478298704
null_at1r_0484	basement_membrane_score_z	0.127457459643704
null_at1r_0485	bm_minus_fib_z	-0.108616175070899
null_at1r_0485	basement_membrane_score_z	0.0697564926069242
null_at1r_0486	bm_minus_fib_z	-0.10662808825712
null_at1r_0486	basement_membrane_score_z	0.134531863369296
null_at1r_0487	bm_minus_fib_z	-0.102651333430121
null_at1r_0487	basement_membrane_score_z	0.030535934511053
null_at1r_0488	bm_minus_fib_z	-0.102872598741852
null_at1r_0488	basement_membrane_score_z	0.0906650266153388
null_at1r_0489	bm_minus_fib_z	-0.117367150233985
null_at1r_0489	basement_membrane_score_z	0.0759194144076676
null_at1r_0490	bm_minus_fib_z	-0.12148741300925
null_at1r_0490	basement_membrane_score_z	0.0309654880351715
null_at1r_0491	bm_minus_fib_z	-0.107342276216465
null_at1r_0491	basement_membrane_score_z	0.0610194163356135
null_at1r_0492	bm_minus_fib_z	-0.0966843496869379
null_at1r_0492	basement_membrane_score_z	0.113652058218318
null_at1r_0493	bm_minus_fib_z	-0.0940179024690313
null_at1r_0493	basement_membrane_score_z	0.11672023611769
null_at1r_0494	bm_minus_fib_z	-0.121402364368087
null_at1r_0494	basement_membrane_score_z	0.0944274731497816
null_at1r_0495	bm_minus_fib_z	-0.116117674408598
null_at1r_0495	basement_membrane_score_z	0.0732542901346676
null_at1r_0496	bm_minus_fib_z	-0.134824914227423
null_at1r_0496	basement_membrane_score_z	0.0460366141699474
null_at1r_0497	bm_minus_fib_z	-0.0949602348087601
null_at1r_0497	basement_membrane_score_z	0.0658770651736592
null_at1r_0498	bm_minus_fib_z	-0.100971320584323
null_at1r_0498	basement_membrane_score_z	0.134912137814107
null_at1r_0499	bm_minus_fib_z	-0.090250049857869
null_at1r_0499	basement_membrane_score_z	0.0336875952544777
null_at1r_0500	bm_minus_fib_z	-0.152716929994875
null_at1r_0500	basement_membrane_score_z	0.109845784635587
null_at1r_0501	bm_minus_fib_z	-0.12685313090981
null_at1r_0501	basement_membrane_score_z	0.0393418674670239
null_at1r_0502	bm_minus_fib_z	-0.115905597396275
null_at1r_0502	basement_membrane_score_z	0.0771912091521612
null_at1r_0503	bm_minus_fib_z	-0.114307744626196
null_at1r_0503	basement_membrane_score_z	0.133087779722065
null_at1r_0504	bm_minus_fib_z	-0.0949276805637919
null_at1r_0504	basement_membrane_score_z	0.0820148363880816
null_at1r_0505	bm_minus_fib_z	-0.0761717518122283
null_at1r_0505	basement_membrane_score_z	0.0858428974791434
null_at1r_0506	bm_minus_fib_z	-0.13378445791499
null_at1r_0506	basement_membrane_score_z	0.111631025005792
null_at1r_0507	bm_minus_fib_z	-0.0988080900072176
null_at1r_0507	basement_membrane_score_z	0.0802590930878604
null_at1r_0508	bm_minus_fib_z	-0.114485397169063
null_at1r_0508	basement_membrane_score_z	0.113776538693256
null_at1r_0509	bm_minus_fib_z	-0.101072518683473
null_at1r_0509	basement_membrane_score_z	0.0603291133966574
null_at1r_0510	bm_minus_fib_z	-0.146807849926624
null_at1r_0510	basement_membrane_score_z	0.120991553372001
null_at1r_0511	bm_minus_fib_z	-0.120096555161835
null_at1r_0511	basement_membrane_score_z	0.120827124861396
null_at1r_0512	bm_minus_fib_z	-0.078830085927482
null_at1r_0512	basement_membrane_score_z	0.0211448853416457
null_at1r_0513	bm_minus_fib_z	-0.10828872756241
null_at1r_0513	basement_membrane_score_z	0.0636396101698528
null_at1r_0514	bm_minus_fib_z	-0.139600311855317
null_at1r_0514	basement_membrane_score_z	0.0839866192418033
null_at1r_0515	bm_minus_fib_z	-0.128134250098268
null_at1r_0515	basement_membrane_score_z	0.0953421562486559
null_at1r_0516	bm_minus_fib_z	-0.125570655504652
null_at1r_0516	basement_membrane_score_z	0.104412110029723
null_at1r_0517	bm_minus_fib_z	-0.112184846430236
null_at1r_0517	basement_membrane_score_z	0.102503949937305
null_at1r_0518	bm_minus_fib_z	-0.126357263215159
null_at1r_0518	basement_membrane_score_z	0.0815945495426924
null_at1r_0519	bm_minus_fib_z	-0.10762907543929
null_at1r_0519	basement_membrane_score_z	0.0693827913152402
null_at1r_0520	bm_minus_fib_z	-0.0954230076793381
null_at1r_0520	basement_membrane_score_z	0.0426060982252353
null_at1r_0521	bm_minus_fib_z	-0.073580282083269
null_at1r_0521	basement_membrane_score_z	0.0608137362937437
null_at1r_0522	bm_minus_fib_z	-0.0985069731541934
null_at1r_0522	basement_membrane_score_z	0.101116736132272
null_at1r_0523	bm_minus_fib_z	-0.110948940959775
null_at1r_0523	basement_membrane_score_z	0.118446883843505
null_at1r_0524	bm_minus_fib_z	-0.110536871684449
null_at1r_0524	basement_membrane_score_z	0.100492463390547
null_at1r_0525	bm_minus_fib_z	-0.112282371210767
null_at1r_0525	basement_membrane_score_z	0.110924797120652
null_at1r_0526	bm_minus_fib_z	-0.111157909903435
null_at1r_0526	basement_membrane_score_z	0.0356612556495533
null_at1r_0527	bm_minus_fib_z	-0.0915738922763029
null_at1r_0527	basement_membrane_score_z	0.0995303872447538
null_at1r_0528	bm_minus_fib_z	-0.119900450316715
null_at1r_0528	basement_membrane_score_z	0.0598793869444536
null_at1r_0529	bm_minus_fib_z	-0.126146310511924
null_at1r_0529	basement_membrane_score_z	0.0946977098830837
null_at1r_0530	bm_minus_fib_z	-0.106384976563347
null_at1r_0530	basement_membrane_score_z	0.111619027385736
null_at1r_0531	bm_minus_fib_z	-0.0835314160199578
null_at1r_0531	basement_membrane_score_z	0.107338908147727
null_at1r_0532	bm_minus_fib_z	-0.113352573891931
null_at1r_0532	basement_membrane_score_z	0.0514192999698298
null_at1r_0533	bm_minus_fib_z	-0.147147707928178
null_at1r_0533	basement_membrane_score_z	0.134193679213862
null_at1r_0534	bm_minus_fib_z	-0.0847191611512633
null_at1r_0534	basement_membrane_score_z	0.0711230330417367
null_at1r_0535	bm_minus_fib_z	-0.106744971388896
null_at1r_0535	basement_membrane_score_z	0.0952840476368467
null_at1r_0536	bm_minus_fib_z	-0.0972273475257472
null_at1r_0536	basement_membrane_score_z	0.0907598665687438
null_at1r_0537	bm_minus_fib_z	-0.100975310938745
null_at1r_0537	basement_membrane_score_z	0.0859838423730945
null_at1r_0538	bm_minus_fib_z	-0.123821359485581
null_at1r_0538	basement_membrane_score_z	0.0974348613180806
null_at1r_0539	bm_minus_fib_z	-0.0971980378417786
null_at1r_0539	basement_membrane_score_z	0.103390790510129
null_at1r_0540	bm_minus_fib_z	-0.0870108163891321
null_at1r_0540	basement_membrane_score_z	0.0670293851575932
null_at1r_0541	bm_minus_fib_z	-0.0909728270244538
null_at1r_0541	basement_membrane_score_z	0.0579468291408957
null_at1r_0542	bm_minus_fib_z	-0.118492667273897
null_at1r_0542	basement_membrane_score_z	0.0944954379712626
null_at1r_0543	bm_minus_fib_z	-0.118054225911087
null_at1r_0543	basement_membrane_score_z	0.0871398764295745
null_at1r_0544	bm_minus_fib_z	-0.127172795067672
null_at1r_0544	basement_membrane_score_z	0.0819908374405622
null_at1r_0545	bm_minus_fib_z	-0.0992892146142423
null_at1r_0545	basement_membrane_score_z	0.0639198240236264
null_at1r_0546	bm_minus_fib_z	-0.114280634025348
null_at1r_0546	basement_membrane_score_z	0.0789078317226894
null_at1r_0547	bm_minus_fib_z	-0.121624579243482
null_at1r_0547	basement_membrane_score_z	0.0954735638140103
null_at1r_0548	bm_minus_fib_z	-0.130555518257916
null_at1r_0548	basement_membrane_score_z	0.0775644870679106
null_at1r_0549	bm_minus_fib_z	-0.104239374941064
null_at1r_0549	basement_membrane_score_z	0.0468384646178912
null_at1r_0550	bm_minus_fib_z	-0.0971385356789819
null_at1r_0550	basement_membrane_score_z	0.0431175026698674
null_at1r_0551	bm_minus_fib_z	-0.126993550755861
null_at1r_0551	basement_membrane_score_z	0.0618871293195909
null_at1r_0552	bm_minus_fib_z	-0.0861311755251009
null_at1r_0552	basement_membrane_score_z	0.114705661278561
null_at1r_0553	bm_minus_fib_z	-0.104835556795114
null_at1r_0553	basement_membrane_score_z	0.0544500705702064
null_at1r_0554	bm_minus_fib_z	-0.0999605961334517
null_at1r_0554	basement_membrane_score_z	0.0359406307032185
null_at1r_0555	bm_minus_fib_z	-0.134210779122599
null_at1r_0555	basement_membrane_score_z	0.0636582758047285
null_at1r_0556	bm_minus_fib_z	-0.109706282203161
null_at1r_0556	basement_membrane_score_z	0.0626804792424813
null_at1r_0557	bm_minus_fib_z	-0.0835699563992537
null_at1r_0557	basement_membrane_score_z	0.0692790747234052
null_at1r_0558	bm_minus_fib_z	-0.110523976043449
null_at1r_0558	basement_membrane_score_z	0.097289245255575
null_at1r_0559	bm_minus_fib_z	-0.138125509231609
null_at1r_0559	basement_membrane_score_z	0.0615041232751997
null_at1r_0560	bm_minus_fib_z	-0.131763300306439
null_at1r_0560	basement_membrane_score_z	0.0982393309507239
null_at1r_0561	bm_minus_fib_z	-0.0904880408126731
null_at1r_0561	basement_membrane_score_z	0.037491019959614
null_at1r_0562	bm_minus_fib_z	-0.123264412181683
null_at1r_0562	basement_membrane_score_z	0.123453503722034
null_at1r_0563	bm_minus_fib_z	-0.0940238808652964
null_at1r_0563	basement_membrane_score_z	0.121611619416189
null_at1r_0564	bm_minus_fib_z	-0.115536855812162
null_at1r_0564	basement_membrane_score_z	0.120244205557768
null_at1r_0565	bm_minus_fib_z	-0.130806625936176
null_at1r_0565	basement_membrane_score_z	0.11671203664413
null_at1r_0566	bm_minus_fib_z	-0.119111145149302
null_at1r_0566	basement_membrane_score_z	0.0719521414664732
null_at1r_0567	bm_minus_fib_z	-0.106134808565032
null_at1r_0567	basement_membrane_score_z	0.0702066045700547
null_at1r_0568	bm_minus_fib_z	-0.132472085227651
null_at1r_0568	basement_membrane_score_z	0.0842014636963592
null_at1r_0569	bm_minus_fib_z	-0.119566276633211
null_at1r_0569	basement_membrane_score_z	0.0814686315703411
null_at1r_0570	bm_minus_fib_z	-0.126299614746147
null_at1r_0570	basement_membrane_score_z	0.114695361814438
null_at1r_0571	bm_minus_fib_z	-0.131952468922481
null_at1r_0571	basement_membrane_score_z	0.136703582087502
null_at1r_0572	bm_minus_fib_z	-0.129396856238614
null_at1r_0572	basement_membrane_score_z	0.0724845983414221
null_at1r_0573	bm_minus_fib_z	-0.0980788471435625
null_at1r_0573	basement_membrane_score_z	0.0696411726280349
null_at1r_0574	bm_minus_fib_z	-0.0976802896311614
null_at1r_0574	basement_membrane_score_z	0.122093558201043
null_at1r_0575	bm_minus_fib_z	-0.120111287218439
null_at1r_0575	basement_membrane_score_z	0.0922474824873112
null_at1r_0576	bm_minus_fib_z	-0.119512110166506
null_at1r_0576	basement_membrane_score_z	0.107295021979972
null_at1r_0577	bm_minus_fib_z	-0.114680087460263
null_at1r_0577	basement_membrane_score_z	0.115334230239737
null_at1r_0578	bm_minus_fib_z	-0.120812134870788
null_at1r_0578	basement_membrane_score_z	0.128238361451962
null_at1r_0579	bm_minus_fib_z	-0.108151181018193
null_at1r_0579	basement_membrane_score_z	0.0886847107652633
null_at1r_0580	bm_minus_fib_z	-0.0855094462691535
null_at1r_0580	basement_membrane_score_z	0.088470049680993
null_at1r_0581	bm_minus_fib_z	-0.077558347735855
null_at1r_0581	basement_membrane_score_z	0.0849874593196002
null_at1r_0582	bm_minus_fib_z	-0.121330923389506
null_at1r_0582	basement_membrane_score_z	0.0656811914188759
null_at1r_0583	bm_minus_fib_z	-0.103754234347156
null_at1r_0583	basement_membrane_score_z	0.111394613587957
null_at1r_0584	bm_minus_fib_z	-0.140410516260031
null_at1r_0584	basement_membrane_score_z	0.087028123737121
null_at1r_0585	bm_minus_fib_z	-0.0737958223412536
null_at1r_0585	basement_membrane_score_z	0.059709316967588
null_at1r_0586	bm_minus_fib_z	-0.0956284675909727
null_at1r_0586	basement_membrane_score_z	0.0644930528105583
null_at1r_0587	bm_minus_fib_z	-0.0982531815747324
null_at1r_0587	basement_membrane_score_z	0.096191964007689
null_at1r_0588	bm_minus_fib_z	-0.0835897857244076
null_at1r_0588	basement_membrane_score_z	0.101269880998002
null_at1r_0589	bm_minus_fib_z	-0.0991018038906729
null_at1r_0589	basement_membrane_score_z	0.0683410093445168
null_at1r_0590	bm_minus_fib_z	-0.0847360544869721
null_at1r_0590	basement_membrane_score_z	0.0769102829001741
null_at1r_0591	bm_minus_fib_z	-0.0967378744148919
null_at1r_0591	basement_membrane_score_z	0.0548927683275668
null_at1r_0592	bm_minus_fib_z	-0.141163148549771
null_at1r_0592	basement_membrane_score_z	0.0957588599450005
null_at1r_0593	bm_minus_fib_z	-0.134070474995109
null_at1r_0593	basement_membrane_score_z	0.117625981425063
null_at1r_0594	bm_minus_fib_z	-0.119204547698024
null_at1r_0594	basement_membrane_score_z	0.0390959744027858
null_at1r_0595	bm_minus_fib_z	-0.1010616368889
null_at1r_0595	basement_membrane_score_z	0.0630415937925078
null_at1r_0596	bm_minus_fib_z	-0.100946890534794
null_at1r_0596	basement_membrane_score_z	0.0919609965140035
null_at1r_0597	bm_minus_fib_z	-0.110914133987829
null_at1r_0597	basement_membrane_score_z	0.129140843297382
null_at1r_0598	bm_minus_fib_z	-0.0985730588783743
null_at1r_0598	basement_membrane_score_z	0.058719281970564
null_at1r_0599	bm_minus_fib_z	-0.139877569633701
null_at1r_0599	basement_membrane_score_z	0.0604221748431468
null_at1r_0600	bm_minus_fib_z	-0.100993867765559
null_at1r_0600	basement_membrane_score_z	0.0600116460864529
null_at1r_0601	bm_minus_fib_z	-0.13390459529533
null_at1r_0601	basement_membrane_score_z	0.109180000665793
null_at1r_0602	bm_minus_fib_z	-0.124098222840866
null_at1r_0602	basement_membrane_score_z	0.0444377424107756
null_at1r_0603	bm_minus_fib_z	-0.1154323463269
null_at1r_0603	basement_membrane_score_z	0.106886833836283
null_at1r_0604	bm_minus_fib_z	-0.0951933587625368
null_at1r_0604	basement_membrane_score_z	0.0871060449668835
null_at1r_0605	bm_minus_fib_z	-0.113734418649147
null_at1r_0605	basement_membrane_score_z	0.0907474839811644
null_at1r_0606	bm_minus_fib_z	-0.0917474176731094
null_at1r_0606	basement_membrane_score_z	0.102678484736349
null_at1r_0607	bm_minus_fib_z	-0.0858168927433688
null_at1r_0607	basement_membrane_score_z	0.130349570323763
null_at1r_0608	bm_minus_fib_z	-0.0855730309357312
null_at1r_0608	basement_membrane_score_z	0.11983887498511
null_at1r_0609	bm_minus_fib_z	-0.124354363781639
null_at1r_0609	basement_membrane_score_z	0.126492986994055
null_at1r_0610	bm_minus_fib_z	-0.129158255725998
null_at1r_0610	basement_membrane_score_z	0.138419278512496
null_at1r_0611	bm_minus_fib_z	-0.114590104846698
null_at1r_0611	basement_membrane_score_z	0.0601897323845495
null_at1r_0612	bm_minus_fib_z	-0.0935459196193963
null_at1r_0612	basement_membrane_score_z	0.104891683728138
null_at1r_0613	bm_minus_fib_z	-0.106849078467745
null_at1r_0613	basement_membrane_score_z	0.147195023421403
null_at1r_0614	bm_minus_fib_z	-0.104962591262018
null_at1r_0614	basement_membrane_score_z	0.101976869058194
null_at1r_0615	bm_minus_fib_z	-0.111459780555725
null_at1r_0615	basement_membrane_score_z	0.0779073452951335
null_at1r_0616	bm_minus_fib_z	-0.105576793753282
null_at1r_0616	basement_membrane_score_z	0.0979378948681301
null_at1r_0617	bm_minus_fib_z	-0.0794012606089575
null_at1r_0617	basement_membrane_score_z	0.113480617393342
null_at1r_0618	bm_minus_fib_z	-0.111634033390695
null_at1r_0618	basement_membrane_score_z	0.051251814128074
null_at1r_0619	bm_minus_fib_z	-0.0652680702408771
null_at1r_0619	basement_membrane_score_z	0.0897939719292891
null_at1r_0620	bm_minus_fib_z	-0.0806048242370544
null_at1r_0620	basement_membrane_score_z	0.0739036848301391
null_at1r_0621	bm_minus_fib_z	-0.129577287424264
null_at1r_0621	basement_membrane_score_z	0.104812998222966
null_at1r_0622	bm_minus_fib_z	-0.110334329925187
null_at1r_0622	basement_membrane_score_z	0.11834790046447
null_at1r_0623	bm_minus_fib_z	-0.113141213016837
null_at1r_0623	basement_membrane_score_z	0.122993690858972
null_at1r_0624	bm_minus_fib_z	-0.0958716859048112
null_at1r_0624	basement_membrane_score_z	0.0682057277674911
null_at1r_0625	bm_minus_fib_z	-0.0898140513272397
null_at1r_0625	basement_membrane_score_z	0.114765971596464
null_at1r_0626	bm_minus_fib_z	-0.102003490941993
null_at1r_0626	basement_membrane_score_z	0.0657037123742201
null_at1r_0627	bm_minus_fib_z	-0.107049118497294
null_at1r_0627	basement_membrane_score_z	0.0567188853104762
null_at1r_0628	bm_minus_fib_z	-0.110643950686996
null_at1r_0628	basement_membrane_score_z	0.113541662641923
null_at1r_0629	bm_minus_fib_z	-0.140676738218685
null_at1r_0629	basement_membrane_score_z	0.0822300261351864
null_at1r_0630	bm_minus_fib_z	-0.0826325719962502
null_at1r_0630	basement_membrane_score_z	0.108951732153866
null_at1r_0631	bm_minus_fib_z	-0.112147154353585
null_at1r_0631	basement_membrane_score_z	0.055852808144764
null_at1r_0632	bm_minus_fib_z	-0.0729364948411883
null_at1r_0632	basement_membrane_score_z	0.114814036631103
null_at1r_0633	bm_minus_fib_z	-0.110013832545372
null_at1r_0633	basement_membrane_score_z	0.0380681312570358
null_at1r_0634	bm_minus_fib_z	-0.0997545382179903
null_at1r_0634	basement_membrane_score_z	0.0382970828346107
null_at1r_0635	bm_minus_fib_z	-0.114195214330957
null_at1r_0635	basement_membrane_score_z	0.0612412106505311
null_at1r_0636	bm_minus_fib_z	-0.118558959981568
null_at1r_0636	basement_membrane_score_z	0.115930221191857
null_at1r_0637	bm_minus_fib_z	-0.097837084004322
null_at1r_0637	basement_membrane_score_z	0.0750793762717545
null_at1r_0638	bm_minus_fib_z	-0.132545001700039
null_at1r_0638	basement_membrane_score_z	0.0982812185034193
null_at1r_0639	bm_minus_fib_z	-0.108883453439535
null_at1r_0639	basement_membrane_score_z	0.126095831858889
null_at1r_0640	bm_minus_fib_z	-0.0950013847669419
null_at1r_0640	basement_membrane_score_z	0.0779122413883616
null_at1r_0641	bm_minus_fib_z	-0.0998711420380267
null_at1r_0641	basement_membrane_score_z	0.0811200265964396
null_at1r_0642	bm_minus_fib_z	-0.135300933224294
null_at1r_0642	basement_membrane_score_z	0.0489019235240329
null_at1r_0643	bm_minus_fib_z	-0.12327038376418
null_at1r_0643	basement_membrane_score_z	0.0624207762493486
null_at1r_0644	bm_minus_fib_z	-0.085913369243252
null_at1r_0644	basement_membrane_score_z	0.119408776411413
null_at1r_0645	bm_minus_fib_z	-0.100277222475776
null_at1r_0645	basement_membrane_score_z	0.0690968280863291
null_at1r_0646	bm_minus_fib_z	-0.118900552300527
null_at1r_0646	basement_membrane_score_z	0.0820275754944645
null_at1r_0647	bm_minus_fib_z	-0.114151010747054
null_at1r_0647	basement_membrane_score_z	0.0534366669775958
null_at1r_0648	bm_minus_fib_z	-0.0707274950291854
null_at1r_0648	basement_membrane_score_z	0.105656020435773
null_at1r_0649	bm_minus_fib_z	-0.0913609927181711
null_at1r_0649	basement_membrane_score_z	0.0815692229641437
null_at1r_0650	bm_minus_fib_z	-0.107531240174455
null_at1r_0650	basement_membrane_score_z	0.128608817851064
null_at1r_0651	bm_minus_fib_z	-0.0817093093077797
null_at1r_0651	basement_membrane_score_z	0.111415557321366
null_at1r_0652	bm_minus_fib_z	-0.107537281829389
null_at1r_0652	basement_membrane_score_z	0.0831757730079749
null_at1r_0653	bm_minus_fib_z	-0.121994195558438
null_at1r_0653	basement_membrane_score_z	0.0329438487051207
null_at1r_0654	bm_minus_fib_z	-0.0752666025185832
null_at1r_0654	basement_membrane_score_z	0.0931207351857612
null_at1r_0655	bm_minus_fib_z	-0.0813017717115609
null_at1r_0655	basement_membrane_score_z	0.0869152333131514
null_at1r_0656	bm_minus_fib_z	-0.0627931435695256
null_at1r_0656	basement_membrane_score_z	0.0835843416770653
null_at1r_0657	bm_minus_fib_z	-0.125284798005359
null_at1r_0657	basement_membrane_score_z	0.0741095810878566
null_at1r_0658	bm_minus_fib_z	-0.102465768148903
null_at1r_0658	basement_membrane_score_z	0.0783054695303073
null_at1r_0659	bm_minus_fib_z	-0.151180986875044
null_at1r_0659	basement_membrane_score_z	0.0848516433741234
null_at1r_0660	bm_minus_fib_z	-0.136742677237941
null_at1r_0660	basement_membrane_score_z	0.0831925185613258
null_at1r_0661	bm_minus_fib_z	-0.0996474396295407
null_at1r_0661	basement_membrane_score_z	0.0197371544057249
null_at1r_0662	bm_minus_fib_z	-0.122587567318752
null_at1r_0662	basement_membrane_score_z	0.0896788892793719
null_at1r_0663	bm_minus_fib_z	-0.122544506228936
null_at1r_0663	basement_membrane_score_z	0.0954596866815423
null_at1r_0664	bm_minus_fib_z	-0.109592460991209
null_at1r_0664	basement_membrane_score_z	0.0394993703113312
null_at1r_0665	bm_minus_fib_z	-0.115023490110945
null_at1r_0665	basement_membrane_score_z	0.0857464194459838
null_at1r_0666	bm_minus_fib_z	-0.109578529521913
null_at1r_0666	basement_membrane_score_z	0.0528782931160953
null_at1r_0667	bm_minus_fib_z	-0.0736856975407608
null_at1r_0667	basement_membrane_score_z	0.0633984136756783
null_at1r_0668	bm_minus_fib_z	-0.0899654596123387
null_at1r_0668	basement_membrane_score_z	0.0946423253211739
null_at1r_0669	bm_minus_fib_z	-0.0857121097807602
null_at1r_0669	basement_membrane_score_z	0.109167717531585
null_at1r_0670	bm_minus_fib_z	-0.0743852748761307
null_at1r_0670	basement_membrane_score_z	0.0619003043698036
null_at1r_0671	bm_minus_fib_z	-0.0835890318240331
null_at1r_0671	basement_membrane_score_z	0.0943145566458751
null_at1r_0672	bm_minus_fib_z	-0.0864351593199926
null_at1r_0672	basement_membrane_score_z	0.10116038825023
null_at1r_0673	bm_minus_fib_z	-0.110232856531303
null_at1r_0673	basement_membrane_score_z	0.107515056873173
null_at1r_0674	bm_minus_fib_z	-0.104845053153632
null_at1r_0674	basement_membrane_score_z	0.0699101991076354
null_at1r_0675	bm_minus_fib_z	-0.0836054721870977
null_at1r_0675	basement_membrane_score_z	0.0589149540694534
null_at1r_0676	bm_minus_fib_z	-0.0982689095805764
null_at1r_0676	basement_membrane_score_z	0.0532210079913943
null_at1r_0677	bm_minus_fib_z	-0.121195694158686
null_at1r_0677	basement_membrane_score_z	0.0643983356580864
null_at1r_0678	bm_minus_fib_z	-0.122955946004145
null_at1r_0678	basement_membrane_score_z	0.0581430879819692
null_at1r_0679	bm_minus_fib_z	-0.142920473419306
null_at1r_0679	basement_membrane_score_z	0.124243931772529
null_at1r_0680	bm_minus_fib_z	-0.111054673521747
null_at1r_0680	basement_membrane_score_z	0.111883669599621
null_at1r_0681	bm_minus_fib_z	-0.127957236477712
null_at1r_0681	basement_membrane_score_z	0.0835172363273492
null_at1r_0682	bm_minus_fib_z	-0.135012449733906
null_at1r_0682	basement_membrane_score_z	0.0420286678514882
null_at1r_0683	bm_minus_fib_z	-0.111865736621904
null_at1r_0683	basement_membrane_score_z	0.0661812833102811
null_at1r_0684	bm_minus_fib_z	-0.0899255739540277
null_at1r_0684	basement_membrane_score_z	0.0685033974468838
null_at1r_0685	bm_minus_fib_z	-0.0868430457174569
null_at1r_0685	basement_membrane_score_z	0.116045481847084
null_at1r_0686	bm_minus_fib_z	-0.149127291417988
null_at1r_0686	basement_membrane_score_z	0.0911756572886163
null_at1r_0687	bm_minus_fib_z	-0.0930984845115507
null_at1r_0687	basement_membrane_score_z	0.0403112984075408
null_at1r_0688	bm_minus_fib_z	-0.0864930564789134
null_at1r_0688	basement_membrane_score_z	0.118924929756029
null_at1r_0689	bm_minus_fib_z	-0.0999146119150226
null_at1r_0689	basement_membrane_score_z	0.0487923237270733
null_at1r_0690	bm_minus_fib_z	-0.0843054476401682
null_at1r_0690	basement_membrane_score_z	0.0627699803787687
null_at1r_0691	bm_minus_fib_z	-0.0721557891436981
null_at1r_0691	basement_membrane_score_z	0.0716710891281484
null_at1r_0692	bm_minus_fib_z	-0.0732890424090315
null_at1r_0692	basement_membrane_score_z	0.0998789542687051
null_at1r_0693	bm_minus_fib_z	-0.11522553361918
null_at1r_0693	basement_membrane_score_z	0.125447516771947
null_at1r_0694	bm_minus_fib_z	-0.100971812205686
null_at1r_0694	basement_membrane_score_z	0.0960376315455096
null_at1r_0695	bm_minus_fib_z	-0.105478491226307
null_at1r_0695	basement_membrane_score_z	0.109377954824476
null_at1r_0696	bm_minus_fib_z	-0.0966455466447696
null_at1r_0696	basement_membrane_score_z	0.0612886916742933
null_at1r_0697	bm_minus_fib_z	-0.125883618162505
null_at1r_0697	basement_membrane_score_z	0.0584693529383622
null_at1r_0698	bm_minus_fib_z	-0.106075997261399
null_at1r_0698	basement_membrane_score_z	0.113921469849944
null_at1r_0699	bm_minus_fib_z	-0.126327730660875
null_at1r_0699	basement_membrane_score_z	0.0742145650686862
null_at1r_0700	bm_minus_fib_z	-0.0770651721596062
null_at1r_0700	basement_membrane_score_z	0.120473177589103
null_at1r_0701	bm_minus_fib_z	-0.114097854683352
null_at1r_0701	basement_membrane_score_z	0.0974345667056718
null_at1r_0702	bm_minus_fib_z	-0.126012520960234
null_at1r_0702	basement_membrane_score_z	0.0830924169635776
null_at1r_0703	bm_minus_fib_z	-0.0990820791334381
null_at1r_0703	basement_membrane_score_z	0.141189844034978
null_at1r_0704	bm_minus_fib_z	-0.131407531558649
null_at1r_0704	basement_membrane_score_z	0.0980712294197524
null_at1r_0705	bm_minus_fib_z	-0.0805939065215136
null_at1r_0705	basement_membrane_score_z	0.0469725283268658
null_at1r_0706	bm_minus_fib_z	-0.110676313470714
null_at1r_0706	basement_membrane_score_z	0.0586629219504875
null_at1r_0707	bm_minus_fib_z	-0.08328111206883
null_at1r_0707	basement_membrane_score_z	0.106349137267025
null_at1r_0708	bm_minus_fib_z	-0.0966297107405225
null_at1r_0708	basement_membrane_score_z	0.03805508911914
null_at1r_0709	bm_minus_fib_z	-0.101803479687675
null_at1r_0709	basement_membrane_score_z	0.0560385795631327
null_at1r_0710	bm_minus_fib_z	-0.0922591788937812
null_at1r_0710	basement_membrane_score_z	0.0570058724808012
null_at1r_0711	bm_minus_fib_z	-0.130538450482931
null_at1r_0711	basement_membrane_score_z	0.0800711616081139
null_at1r_0712	bm_minus_fib_z	-0.130821646528765
null_at1r_0712	basement_membrane_score_z	0.114665572796762
null_at1r_0713	bm_minus_fib_z	-0.104354785902826
null_at1r_0713	basement_membrane_score_z	0.0697052454152824
null_at1r_0714	bm_minus_fib_z	-0.113440296948334
null_at1r_0714	basement_membrane_score_z	0.110902272026279
null_at1r_0715	bm_minus_fib_z	-0.123723339679447
null_at1r_0715	basement_membrane_score_z	0.0690092541230366
null_at1r_0716	bm_minus_fib_z	-0.135221013130973
null_at1r_0716	basement_membrane_score_z	0.0703365752713724
null_at1r_0717	bm_minus_fib_z	-0.0963794778231138
null_at1r_0717	basement_membrane_score_z	0.121788168619469
null_at1r_0718	bm_minus_fib_z	-0.0573412823703739
null_at1r_0718	basement_membrane_score_z	0.0538656814534047
null_at1r_0719	bm_minus_fib_z	-0.102700616404094
null_at1r_0719	basement_membrane_score_z	0.0738318966057389
null_at1r_0720	bm_minus_fib_z	-0.0806631463561846
null_at1r_0720	basement_membrane_score_z	0.103732793375324
null_at1r_0721	bm_minus_fib_z	-0.11249788827682
null_at1r_0721	basement_membrane_score_z	0.123651178596277
null_at1r_0722	bm_minus_fib_z	-0.1176284974863
null_at1r_0722	basement_membrane_score_z	0.119598421671175
null_at1r_0723	bm_minus_fib_z	-0.106044293502391
null_at1r_0723	basement_membrane_score_z	0.0654274042257673
