from	to	family	partial_rho	boot
ECgcap_ACE	Peri_AT1R_response	marginal_descriptive	0.183592119720289	16
AlvMac_ACE	Peri_AT1R_response	marginal_descriptive	0.38515742800412	16
IntMac_ACE	Peri_AT1R_response	marginal_descriptive	0.223608975411672	16
Mast_CMA1	Peri_AT1R_response	marginal_descriptive	0.347573557508598	16
Mast_CTSG	Peri_AT1R_response	marginal_descriptive	0.173824990447077	16
Peri_MAS1	Peri_AT1R_response	marginal_descriptive	0.020125768546659	16
AGT_source_index	Peri_AT1R_response	allowed	0.41444602075133	17
processing_index	Peri_AT1R_response	allowed	0.239055089456905	17
Peri_AGTR1	Peri_AT1R_response	allowed	0.112798245303084	17
Peri_ACE2	Peri_AT1R_response	allowed	0.109201385179285	17
Peri_AT1R_response	contractile	allowed	0.208909211123768	17
Peri_AT1R_response	inflammatory	allowed	0.0841452048465344	17
Peri_AT1R_response	activated_migratory	allowed	0.492818621398357	17
Peri_AT1R_response	BM_minus_FIB	allowed	-0.416934192602742	17
BM_minus_FIB	EC_readout	allowed	0.259249246703579	17
Peri_AT1R_response	EC_readout	allowed	0.355429545851156	17
AGT_source_index	BM_minus_FIB	forbidden	-0.0129419873124191	17
processing_index	EC_readout	forbidden	-0.0478156781452395	17
Mast_CMA1	BM_minus_FIB	forbidden	-0.0612772535173272	17
VSMC_AGT	Peri_AGTR1	forbidden	-0.17610921995042	17
AGT_source_index	Peri_AGTR1	forbidden	-0.230556290581937	17
VSMC_AGT	Peri_AT1R_response	marginal_descriptive	0.215854682906342	17
AlvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.191645395243305	17
AdvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.255507477016559	17
ECaero_ACE	Peri_AT1R_response	marginal_descriptive	0.227907694682411	17
ECgcap_ACE	Peri_AT1R_response	marginal_descriptive	0.205568100726317	17
AlvMac_ACE	Peri_AT1R_response	marginal_descriptive	0.12708782805109	17
IntMac_ACE	Peri_AT1R_response	marginal_descriptive	0.00953114079956244	17
Mast_CMA1	Peri_AT1R_response	marginal_descriptive	0.388467341628217	17
Mast_CTSG	Peri_AT1R_response	marginal_descriptive	0.333624893398351	17
Peri_MAS1	Peri_AT1R_response	marginal_descriptive	0.289302414504553	17
AGT_source_index	Peri_AT1R_response	allowed	0.170284879192082	18
processing_index	Peri_AT1R_response	allowed	0.429401009680334	18
Peri_AGTR1	Peri_AT1R_response	allowed	0.0757510966450535	18
Peri_ACE2	Peri_AT1R_response	allowed	0.312441702994631	18
Peri_AT1R_response	contractile	allowed	0.185041985445046	18
Peri_AT1R_response	inflammatory	allowed	0.300332151520806	18
Peri_AT1R_response	activated_migratory	allowed	0.51225228587423	18
Peri_AT1R_response	BM_minus_FIB	allowed	-0.492263481992909	18
BM_minus_FIB	EC_readout	allowed	0.0377830221769225	18
Peri_AT1R_response	EC_readout	allowed	0.156344452806945	18
AGT_source_index	BM_minus_FIB	forbidden	-0.162342196600539	18
processing_index	EC_readout	forbidden	0.0907428723950998	18
Mast_CMA1	BM_minus_FIB	forbidden	0.0256696469899585	18
VSMC_AGT	Peri_AGTR1	forbidden	-0.134595398155579	18
AGT_source_index	Peri_AGTR1	forbidden	-0.247541555118499	18
VSMC_AGT	Peri_AT1R_response	marginal_descriptive	0.0962541488857278	18
AlvFib_AGT	Peri_AT1R_response	marginal_descriptive	-0.0616126708550274	18
AdvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.324403260805818	18
ECaero_ACE	Peri_AT1R_response	marginal_descriptive	0.390970974241682	18
ECgcap_ACE	Peri_AT1R_response	marginal_descriptive	0.388696712130197	18
AlvMac_ACE	Peri_AT1R_response	marginal_descriptive	0.300713692319311	18
IntMac_ACE	Peri_AT1R_response	marginal_descriptive	0.232242019555071	18
Mast_CMA1	Peri_AT1R_response	marginal_descriptive	0.220387862576277	18
Mast_CTSG	Peri_AT1R_response	marginal_descriptive	0.395260386190755	18
Peri_MAS1	Peri_AT1R_response	marginal_descriptive	0.0661839895502892	18
AGT_source_index	Peri_AT1R_response	allowed	0.326661505213147	19
processing_index	Peri_AT1R_response	allowed	0.390697202069052	19
Peri_AGTR1	Peri_AT1R_response	allowed	0.128474547485041	19
Peri_ACE2	Peri_AT1R_response	allowed	0.315421938476554	19
Peri_AT1R_response	contractile	allowed	0.281474891435518	19
Peri_AT1R_response	inflammatory	allowed	0.246364301003286	19
Peri_AT1R_response	activated_migratory	allowed	0.541765395016164	19
Peri_AT1R_response	BM_minus_FIB	allowed	-0.468443630149656	19
BM_minus_FIB	EC_readout	allowed	0.277494714256901	19
Peri_AT1R_response	EC_readout	allowed	0.455824804465311	19
AGT_source_index	BM_minus_FIB	forbidden	-0.0642648383403631	19
processing_index	EC_readout	forbidden	0.24863253940684	19
Mast_CMA1	BM_minus_FIB	forbidden	-0.00157321788139563	19
VSMC_AGT	Peri_AGTR1	forbidden	-0.0516581632653061	19
AGT_source_index	Peri_AGTR1	forbidden	-0.184896910519846	19
VSMC_AGT	Peri_AT1R_response	marginal_descriptive	0.202420035643936	19
AlvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.0927914834179581	19
AdvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.246514459665145	19
ECaero_ACE	Peri_AT1R_response	marginal_descriptive	0.20631712247035	19
ECgcap_ACE	Peri_AT1R_response	marginal_descriptive	0.305687159063025	19
AlvMac_ACE	Peri_AT1R_response	marginal_descriptive	0.291915727584517	19
IntMac_ACE	Peri_AT1R_response	marginal_descriptive	0.138904094075011	19
Mast_CMA1	Peri_AT1R_response	marginal_descriptive	0.218227936674539	19
Mast_CTSG	Peri_AT1R_response	marginal_descriptive	0.544826379777836	19
Peri_MAS1	Peri_AT1R_response	marginal_descriptive	-0.0514855496930246	19
AGT_source_index	Peri_AT1R_response	allowed	0.354123422447831	20
processing_index	Peri_AT1R_response	allowed	0.30469616176315	20
Peri_AGTR1	Peri_AT1R_response	allowed	0.0442715318450817	20
Peri_ACE2	Peri_AT1R_response	allowed	0.418509133355309	20
Peri_AT1R_response	contractile	allowed	0.065928755732638	20
Peri_AT1R_response	inflammatory	allowed	0.219194193966028	20
Peri_AT1R_response	activated_migratory	allowed	0.564620392235524	20
Peri_AT1R_response	BM_minus_FIB	allowed	-0.622844847236025	20
BM_minus_FIB	EC_readout	allowed	0.219450069750991	20
Peri_AT1R_response	EC_readout	allowed	0.324624750470887	20
AGT_source_index	BM_minus_FIB	forbidden	0.0626652170752755	20
processing_index	EC_readout	forbidden	-0.103558629704001	20
Mast_CMA1	BM_minus_FIB	forbidden	-0.176787168684853	20
VSMC_AGT	Peri_AGTR1	forbidden	-0.0994092079657877	20
AGT_source_index	Peri_AGTR1	forbidden	-0.254219741399092	20
VSMC_AGT	Peri_AT1R_response	marginal_descriptive	0.172497120957541	20
AlvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.0961204672327251	20
AdvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.273148409694368	20
ECaero_ACE	Peri_AT1R_response	marginal_descriptive	0.320431626638086	20
ECgcap_ACE	Peri_AT1R_response	marginal_descriptive	0.369480262040061	20
AlvMac_ACE	Peri_AT1R_response	marginal_descriptive	0.337432759616261	20
IntMac_ACE	Peri_AT1R_response	marginal_descriptive	0.269686995687415	20
Mast_CMA1	Peri_AT1R_response	marginal_descriptive	0.250444705487498	20
Mast_CTSG	Peri_AT1R_response	marginal_descriptive	0.224869944621581	20
Peri_MAS1	Peri_AT1R_response	marginal_descriptive	-0.190528724733085	20
AGT_source_index	Peri_AT1R_response	allowed	0.106981340889598	21
processing_index	Peri_AT1R_response	allowed	0.450994186018474	21
Peri_AGTR1	Peri_AT1R_response	allowed	0.140900704467465	21
Peri_ACE2	Peri_AT1R_response	allowed	0.391577868235784	21
Peri_AT1R_response	contractile	allowed	0.236274125683526	21
Peri_AT1R_response	inflammatory	allowed	0.140486857571163	21
Peri_AT1R_response	activated_migratory	allowed	0.245626288264654	21
Peri_AT1R_response	BM_minus_FIB	allowed	-0.543464558881148	21
BM_minus_FIB	EC_readout	allowed	0.174325422812024	21
Peri_AT1R_response	EC_readout	allowed	0.461973853425382	21
AGT_source_index	BM_minus_FIB	forbidden	0.0105624841446006	21
processing_index	EC_readout	forbidden	-0.00302784416315809	21
Mast_CMA1	BM_minus_FIB	forbidden	-0.184241556579747	21
VSMC_AGT	Peri_AGTR1	forbidden	0.0658049778433201	21
AGT_source_index	Peri_AGTR1	forbidden	-0.113090500029603	21
VSMC_AGT	Peri_AT1R_response	marginal_descriptive	0.0892732659463228	21
AlvFib_AGT	Peri_AT1R_response	marginal_descriptive	-0.0342748557218599	21
AdvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.168858455579885	21
ECaero_ACE	Peri_AT1R_response	marginal_descriptive	0.459865962506563	21
ECgcap_ACE	Peri_AT1R_response	marginal_descriptive	0.542368608998866	21
AlvMac_ACE	Peri_AT1R_response	marginal_descriptive	0.367772595265335	21
IntMac_ACE	Peri_AT1R_response	marginal_descriptive	0.356175501383633	21
Mast_CMA1	Peri_AT1R_response	marginal_descriptive	0.206474792646103	21
Mast_CTSG	Peri_AT1R_response	marginal_descriptive	0.230631043840538	21
Peri_MAS1	Peri_AT1R_response	marginal_descriptive	-0.241435701752892	21
AGT_source_index	Peri_AT1R_response	allowed	0.376098050107158	22
processing_index	Peri_AT1R_response	allowed	0.207303242057138	22
Peri_AGTR1	Peri_AT1R_response	allowed	-0.0447240454244814	22
Peri_ACE2	Peri_AT1R_response	allowed	0.338220517914307	22
Peri_AT1R_response	contractile	allowed	0.307910857725381	22
Peri_AT1R_response	inflammatory	allowed	0.201608412070642	22
Peri_AT1R_response	activated_migratory	allowed	0.566257327053227	22
Peri_AT1R_response	BM_minus_FIB	allowed	-0.453951653247501	22
BM_minus_FIB	EC_readout	allowed	0.20180135973406	22
Peri_AT1R_response	EC_readout	allowed	0.280048705840998	22
AGT_source_index	BM_minus_FIB	forbidden	-0.212353337718255	22
processing_index	EC_readout	forbidden	-0.0315327712863814	22
Mast_CMA1	BM_minus_FIB	forbidden	-0.207195271741804	22
VSMC_AGT	Peri_AGTR1	forbidden	-0.154769395697872	22
AGT_source_index	Peri_AGTR1	forbidden	-0.232473122152389	22
VSMC_AGT	Peri_AT1R_response	marginal_descriptive	0.114562331989247	22
AlvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.141634122600242	22
AdvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.303527201298147	22
ECaero_ACE	Peri_AT1R_response	marginal_descriptive	0.272345549414925	22
ECgcap_ACE	Peri_AT1R_response	marginal_descriptive	0.294035653225016	22
AlvMac_ACE	Peri_AT1R_response	marginal_descriptive	0.197889480165859	22
IntMac_ACE	Peri_AT1R_response	marginal_descriptive	0.117445653274985	22
Mast_CMA1	Peri_AT1R_response	marginal_descriptive	0.17587202640143	22
Mast_CTSG	Peri_AT1R_response	marginal_descriptive	0.225787230141633	22
Peri_MAS1	Peri_AT1R_response	marginal_descriptive	0.205704954551032	22
AGT_source_index	Peri_AT1R_response	allowed	0.410243784031468	23
processing_index	Peri_AT1R_response	allowed	0.146637996366131	23
Peri_AGTR1	Peri_AT1R_response	allowed	-0.00377976953989465	23
Peri_ACE2	Peri_AT1R_response	allowed	0.177707092731812	23
Peri_AT1R_response	contractile	allowed	0.238004249781746	23
Peri_AT1R_response	inflammatory	allowed	0.338565945741159	23
Peri_AT1R_response	activated_migratory	allowed	0.410680459239981	23
Peri_AT1R_response	BM_minus_FIB	allowed	-0.4588281803357	23
BM_minus_FIB	EC_readout	allowed	0.201813236446143	23
Peri_AT1R_response	EC_readout	allowed	0.220830937255416	23
AGT_source_index	BM_minus_FIB	forbidden	-0.0604142903209785	23
processing_index	EC_readout	forbidden	-0.0947040817742644	23
Mast_CMA1	BM_minus_FIB	forbidden	-0.386960815798896	23
VSMC_AGT	Peri_AGTR1	forbidden	-0.0165239241688703	23
AGT_source_index	Peri_AGTR1	forbidden	-0.0843634786380395	23
VSMC_AGT	Peri_AT1R_response	marginal_descriptive	0.2095100142672	23
AlvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.214022783210995	23
AdvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.307805093310937	23
ECaero_ACE	Peri_AT1R_response	marginal_descriptive	0.172916104666847	23
ECgcap_ACE	Peri_AT1R_response	marginal_descriptive	0.194433325100287	23
AlvMac_ACE	Peri_AT1R_response	marginal_descriptive	0.266097985978847	23
IntMac_ACE	Peri_AT1R_response	marginal_descriptive	0.22654533186224	23
Mast_CMA1	Peri_AT1R_response	marginal_descriptive	0.102240960542597	23
Mast_CTSG	Peri_AT1R_response	marginal_descriptive	0.233032399981669	23
Peri_MAS1	Peri_AT1R_response	marginal_descriptive	0.229587046401687	23
AGT_source_index	Peri_AT1R_response	allowed	0.266427495541842	24
processing_index	Peri_AT1R_response	allowed	0.282498349075924	24
Peri_AGTR1	Peri_AT1R_response	allowed	0.194414502687944	24
Peri_ACE2	Peri_AT1R_response	allowed	0.154940557570998	24
Peri_AT1R_response	contractile	allowed	0.411792113606207	24
Peri_AT1R_response	inflammatory	allowed	0.193756520506042	24
Peri_AT1R_response	activated_migratory	allowed	0.657216364317765	24
Peri_AT1R_response	BM_minus_FIB	allowed	-0.543448094239671	24
BM_minus_FIB	EC_readout	allowed	0.188484282933882	24
Peri_AT1R_response	EC_readout	allowed	0.271863559261616	24
AGT_source_index	BM_minus_FIB	forbidden	-0.0793695568347541	24
processing_index	EC_readout	forbidden	0.194340574596971	24
Mast_CMA1	BM_minus_FIB	forbidden	-0.241059081335249	24
VSMC_AGT	Peri_AGTR1	forbidden	0.0542772420999776	24
AGT_source_index	Peri_AGTR1	forbidden	-0.136234620266486	24
VSMC_AGT	Peri_AT1R_response	marginal_descriptive	0.20426754205991	24
AlvFib_AGT	Peri_AT1R_response	marginal_descriptive	-0.0563099509838411	24
AdvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.24788029925187	24
ECaero_ACE	Peri_AT1R_response	marginal_descriptive	0.164140179299104	24
ECgcap_ACE	Peri_AT1R_response	marginal_descriptive	0.161753065672987	24
AlvMac_ACE	Peri_AT1R_response	marginal_descriptive	0.33213583677896	24
IntMac_ACE	Peri_AT1R_response	marginal_descriptive	0.28132131317924	24
Mast_CMA1	Peri_AT1R_response	marginal_descriptive	0.198568271355818	24
Mast_CTSG	Peri_AT1R_response	marginal_descriptive	0.46214086672432	24
Peri_MAS1	Peri_AT1R_response	marginal_descriptive	0.0682791941414203	24
AGT_source_index	Peri_AT1R_response	allowed	0.240421002581097	25
processing_index	Peri_AT1R_response	allowed	0.12696268111229	25
Peri_AGTR1	Peri_AT1R_response	allowed	-0.0171267820597605	25
Peri_ACE2	Peri_AT1R_response	allowed	0.366080256579297	25
Peri_AT1R_response	contractile	allowed	0.354335978583039	25
Peri_AT1R_response	inflammatory	allowed	0.333253657137394	25
Peri_AT1R_response	activated_migratory	allowed	0.529894508716576	25
Peri_AT1R_response	BM_minus_FIB	allowed	-0.431048220033783	25
BM_minus_FIB	EC_readout	allowed	0.360521337819456	25
Peri_AT1R_response	EC_readout	allowed	0.41713771787121	25
AGT_source_index	BM_minus_FIB	forbidden	0.0127818292020926	25
processing_index	EC_readout	forbidden	0.0171109971713919	25
Mast_CMA1	BM_minus_FIB	forbidden	-0.0797335735746861	25
VSMC_AGT	Peri_AGTR1	forbidden	0.0224646002930411	25
AGT_source_index	Peri_AGTR1	forbidden	0.0418870484549761	25
VSMC_AGT	Peri_AT1R_response	marginal_descriptive	0.0582392330310593	25
AlvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.0487797970261978	25
AdvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.2965795245717	25
ECaero_ACE	Peri_AT1R_response	marginal_descriptive	0.238127813273864	25
ECgcap_ACE	Peri_AT1R_response	marginal_descriptive	0.22510785729795	25
AlvMac_ACE	Peri_AT1R_response	marginal_descriptive	0.263620901999883	25
IntMac_ACE	Peri_AT1R_response	marginal_descriptive	0.100359928508479	25
Mast_CMA1	Peri_AT1R_response	marginal_descriptive	-0.102203638286113	25
Mast_CTSG	Peri_AT1R_response	marginal_descriptive	0.276668348833297	25
Peri_MAS1	Peri_AT1R_response	marginal_descriptive	0.0244446569143003	25
AGT_source_index	Peri_AT1R_response	allowed	0.0620285728363575	26
processing_index	Peri_AT1R_response	allowed	0.126396305785454	26
Peri_AGTR1	Peri_AT1R_response	allowed	0.166091285161912	26
Peri_ACE2	Peri_AT1R_response	allowed	0.383260085203113	26
Peri_AT1R_response	contractile	allowed	0.261095045766317	26
Peri_AT1R_response	inflammatory	allowed	0.145010316341244	26
Peri_AT1R_response	activated_migratory	allowed	0.592253582837432	26
Peri_AT1R_response	BM_minus_FIB	allowed	-0.456842641939313	26
BM_minus_FIB	EC_readout	allowed	0.210130318404342	26
Peri_AT1R_response	EC_readout	allowed	0.164180003374206	26
AGT_source_index	BM_minus_FIB	forbidden	-0.0558617992475269	26
processing_index	EC_readout	forbidden	0.110962697865355	26
Mast_CMA1	BM_minus_FIB	forbidden	-0.12164330862927	26
VSMC_AGT	Peri_AGTR1	forbidden	-0.0453746000684311	26
AGT_source_index	Peri_AGTR1	forbidden	-0.195540522195575	26
VSMC_AGT	Peri_AT1R_response	marginal_descriptive	0.0310008545276752	26
AlvFib_AGT	Peri_AT1R_response	marginal_descriptive	-0.0143411572639379	26
AdvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.0896272779654506	26
ECaero_ACE	Peri_AT1R_response	marginal_descriptive	-0.146830909820629	26
ECgcap_ACE	Peri_AT1R_response	marginal_descriptive	-0.0641081305570763	26
AlvMac_ACE	Peri_AT1R_response	marginal_descriptive	0.210382628417825	26
IntMac_ACE	Peri_AT1R_response	marginal_descriptive	0.119632820621245	26
Mast_CMA1	Peri_AT1R_response	marginal_descriptive	-0.0290516665074969	26
Mast_CTSG	Peri_AT1R_response	marginal_descriptive	0.38324897335498	26
Peri_MAS1	Peri_AT1R_response	marginal_descriptive	0.17086888288762	26
AGT_source_index	Peri_AT1R_response	allowed	0.0675999014404616	27
processing_index	Peri_AT1R_response	allowed	0.36764657329486	27
Peri_AGTR1	Peri_AT1R_response	allowed	0.0493140431525303	27
Peri_ACE2	Peri_AT1R_response	allowed	0.232596306721293	27
Peri_AT1R_response	contractile	allowed	0.177476142681897	27
Peri_AT1R_response	inflammatory	allowed	0.265831859675955	27
Peri_AT1R_response	activated_migratory	allowed	0.512083990504867	27
Peri_AT1R_response	BM_minus_FIB	allowed	-0.443180550908888	27
BM_minus_FIB	EC_readout	allowed	0.148293096102009	27
Peri_AT1R_response	EC_readout	allowed	0.396151812552476	27
AGT_source_index	BM_minus_FIB	forbidden	-0.0704478122170535	27
processing_index	EC_readout	forbidden	-0.00626440762313791	27
Mast_CMA1	BM_minus_FIB	forbidden	-0.19502885177028	27
VSMC_AGT	Peri_AGTR1	forbidden	0.053837214186701	27
AGT_source_index	Peri_AGTR1	forbidden	-0.0970529997542962	27
VSMC_AGT	Peri_AT1R_response	marginal_descriptive	-0.0259748440879407	27
AlvFib_AGT	Peri_AT1R_response	marginal_descriptive	-0.038882643087924	27
AdvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.0203930609514864	27
ECaero_ACE	Peri_AT1R_response	marginal_descriptive	0.345892057387212	27
ECgcap_ACE	Peri_AT1R_response	marginal_descriptive	0.310943981038334	27
AlvMac_ACE	Peri_AT1R_response	marginal_descriptive	0.423903575407678	27
IntMac_ACE	Peri_AT1R_response	marginal_descriptive	0.205042150048889	27
Mast_CMA1	Peri_AT1R_response	marginal_descriptive	0.163010537437095	27
Mast_CTSG	Peri_AT1R_response	marginal_descriptive	0.209664414602274	27
Peri_MAS1	Peri_AT1R_response	marginal_descriptive	-0.256368589590403	27
AGT_source_index	Peri_AT1R_response	allowed	0.357195272045308	28
processing_index	Peri_AT1R_response	allowed	0.101886508051756	28
Peri_AGTR1	Peri_AT1R_response	allowed	0.0629585546250029	28
Peri_ACE2	Peri_AT1R_response	allowed	0.362198835892822	28
Peri_AT1R_response	contractile	allowed	0.125269769121676	28
Peri_AT1R_response	inflammatory	allowed	0.207684786342856	28
Peri_AT1R_response	activated_migratory	allowed	0.481144790042546	28
Peri_AT1R_response	BM_minus_FIB	allowed	-0.382239722347013	28
BM_minus_FIB	EC_readout	allowed	0.350612164818344	28
Peri_AT1R_response	EC_readout	allowed	0.495116976750328	28
AGT_source_index	BM_minus_FIB	forbidden	-0.0795818040268344	28
processing_index	EC_readout	forbidden	0.0248484110698891	28
Mast_CMA1	BM_minus_FIB	forbidden	-0.131447091628918	28
VSMC_AGT	Peri_AGTR1	forbidden	-0.000585376120600636	28
AGT_source_index	Peri_AGTR1	forbidden	-0.249332913855583	28
VSMC_AGT	Peri_AT1R_response	marginal_descriptive	0.218932633775284	28
AlvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.144819041819346	28
AdvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.244777004000593	28
ECaero_ACE	Peri_AT1R_response	marginal_descriptive	0.0578321063110617	28
ECgcap_ACE	Peri_AT1R_response	marginal_descriptive	0.193175384347372	28
AlvMac_ACE	Peri_AT1R_response	marginal_descriptive	0.185216695532395	28
IntMac_ACE	Peri_AT1R_response	marginal_descriptive	-0.0598112949541912	28
Mast_CMA1	Peri_AT1R_response	marginal_descriptive	0.240938459423544	28
Mast_CTSG	Peri_AT1R_response	marginal_descriptive	0.410438528158365	28
